Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1255.0,1234.0,-0.0167,4936.0,4.0,2024-08-29
AFRIC INDUSTRIES SA,313.9,313.0,-0.0029,50226.3,161.0,2024-08-29
AFRIQUIA GAZ,3940.0,3850.0,-0.022799999999999997,450450.0,117.0,2024-08-29
AKDITAL,949.0,967.0,0.019,33527811.9,34649.0,2024-08-29
ALLIANCES,253.0,266.9,0.054900000000000004,33084054.8,126728.0,2024-08-29
ALUMINIUM DU MAROC,1400.0,1402.0,0.0014000000000000002,339364.0,242.0,2024-08-29
ARADEI CAPITAL,499.0,500.0,0.002,492929.0,986.0,2024-08-29
ATLANTASANAD,132.6,131.3,-0.0098,79128.3,598.0,2024-08-29
ATTIJARIWAFA BANK,535.0,537.0,0.0037,230295052.9,428185.0,2024-08-29
AUTO HALL,68.7,69.0,0.0044,456001.74,6663.0,2024-08-29
BALIMA,220.0,218.35,-0.0075,1091.75,5.0,2024-08-29
BCP,312.0,310.0,-0.0064,9456645.5,30465.0,2024-08-29
BMCI,650.0,645.0,-0.0077,2375993.0,3689.0,2024-08-29
CARTIER SAADA,36.84,40.52,0.0999,39507.0,975.0,2024-08-29
CFG BANK,174.5,179.4,0.0281,6669508.9,37168.0,2024-08-29
CIH,406.15,412.0,0.0144,878931.3,2154.0,2024-08-29
CIMENTS DU MAROC,1790.0,1760.0,-0.0168,1606219.0,904.0,2024-08-29
COLORADO,51.72,51.94,0.0043,21510.88,418.0,2024-08-29
COSUMAR,188.0,180.05,-0.042300000000000004,2747172.2,15069.0,2024-08-29
CTM,660.0,664.0,0.0060999999999999995,6640.0,10.0,2024-08-29
DARI COUSPATE,3464.0,3257.0,-0.059800000000000006,22799.0,7.0,2024-08-29
DELTA HOLDING,50.99,50.89,-0.002,5357989.16,106172.0,2024-08-29
DISTY TECHNOLOGIES,235.0,237.0,0.0085,402980.4,1720.0,2024-08-29
DISWAY,680.0,664.5,-0.022799999999999997,2909395.0,4465.0,2024-08-29
DOUJA PROM ADDOHA,30.01,30.81,0.026699999999999998,12452283.86,408123.0,2024-08-29
ENNAKL,32.59,33.34,0.023,55378.8,1673.0,2024-08-29
EQDOM,1180.0,1100.0,-0.0678,659200.0,597.0,2024-08-29
FENIE BROSSETTE,114.0,114.0,0.0,37247.85,324.0,2024-08-29
HPS,580.0,585.0,0.0086,23808479.7,40139.0,2024-08-29
IB MAROC.COM,35.19,38.7,0.09970000000000001,107832.62,2844.0,2024-08-29
IMMORENTE INVEST,93.0,93.01,0.0001,36430.99,391.0,2024-08-29
INVOLYS,106.0,103.15,-0.0269,64163.3,618.0,2024-08-29
ITISSALAT AL-MAGHRIB,96.0,96.0,0.0,5977510.07,62243.0,2024-08-29
JET CONTRACTORS,670.0,735.0,0.09699999999999999,10525356.4,14930.0,2024-08-29
LABEL VIE,4550.0,4500.0,-0.011000000000000001,9497703.0,2103.0,2024-08-29
LafargeHolcim Maroc,1935.0,1900.0,-0.0181,15108296.0,7939.0,2024-08-29
MINIERE TOUISSIT,1655.0,1720.0,0.0393,5963644.0,3473.0,2024-08-29
MUTANDIS SCA,267.0,270.0,0.011200000000000002,1165115.75,4340.0,2024-08-29
OULMES,1322.0,1315.0,-0.0053,5260.0,4.0,2024-08-29
PROMOPHARM S.A.,1110.0,1087.0,-0.0207,2174.0,2.0,2024-08-29
REALISATIONS MECANIQUES,540.0,519.9,-0.037200000000000004,373682.6,721.0,2024-08-29
REBAB COMPANY,70.9,75.15,0.0599,1277.55,17.0,2024-08-29
RESIDENCES DAR SAADA,85.57,84.6,-0.0113,7632782.0,89673.0,2024-08-29
RISMA,237.5,234.35,-0.013300000000000001,79970.25,341.0,2024-08-29
S.M MONETIQUE,260.0,274.0,0.0538,146039.9,529.0,2024-08-29
SALAFIN,550.2,520.0,-0.054900000000000004,750880.0,1444.0,2024-08-29
SANLAM MAROC,2000.0,2000.0,0.0,2000000.0,1000.0,2024-08-29
SMI,2250.0,2285.0,0.015600000000000001,2356704.0,1032.0,2024-08-29
SNEP,502.0,490.0,-0.0239,2331550.2,4694.0,2024-08-29
SOCIETE DES BOISSONS DU M,2680.0,2600.0,-0.029900000000000003,13000.0,5.0,2024-08-29
SODEP-Marsa Maroc,375.15,379.0,0.0103,26614590.05,70388.0,2024-08-29
SONASID,850.0,847.0,-0.0034999999999999996,18607888.8,21828.0,2024-08-29
SOTHEMA,953.2,968.0,0.0155,16471.0,17.0,2024-08-29
STOKVIS NORD AFRIQUE,15.99,14.85,-0.0713,516965.7,34683.0,2024-08-29
STROC INDUSTRIE,67.5,62.0,-0.0815,504215.79,7768.0,2024-08-29
TAQA MOROCCO,1310.0,1310.0,0.0,132670367.0,102141.0,2024-08-29
TOTALENERGIES MARKETING,1450.0,1450.0,0.0,2910150.0,200760.0,2024-08-29
