Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1201.0,1205.0,0.0033,1205.0,1.0,2024-09-10
AFRIC INDUSTRIES SA,307.2,310.5,0.010700000000000001,29010.4,94.0,2024-09-10
AKDITAL,975.0,983.0,0.008199999999999999,8419521.5,8585.0,2024-09-10
ALLIANCES,310.0,305.0,-0.0161,35176052.5,114232.0,2024-09-10
ALUMINIUM DU MAROC,1375.0,1419.0,0.032,36426.0,26.0,2024-09-10
ARADEI CAPITAL,496.0,482.0,-0.0282,2547115.0,5277.0,2024-09-10
ATLANTASANAD,131.25,125.6,-0.043,2559351.25,20355.0,2024-09-10
ATTIJARIWAFA BANK,536.9,536.0,-0.0017000000000000001,16363641.3,30530.0,2024-09-10
AUTO HALL,68.7,75.0,0.0917,38845200.04,538677.0,2024-09-10
BANK OF AFRICA,191.0,193.0,0.0105,673674.0,3518.0,2024-09-10
BCP,306.0,305.0,-0.0033,7161641.5,23468.0,2024-09-10
BMCI,620.0,630.0,0.0161,630005.0,1002.0,2024-09-10
CARTIER SAADA,38.02,39.0,0.0258,104216.69,2663.0,2024-09-10
CIH,410.0,410.0,0.0,617690.0,1509.0,2024-09-10
CIMENTS DU MAROC,1770.0,1740.0,-0.0169,2698229.0,1549.0,2024-09-10
COLORADO,51.5,51.39,-0.0021,12991.92,258.0,2024-09-10
COSUMAR,180.85,180.85,0.0,2892300.4,15976.0,2024-09-10
DARI COUSPATE,3496.0,3700.0,0.0584,51800.0,14.0,2024-09-10
DELTA HOLDING,50.0,51.0,0.02,299576.5,5899.0,2024-09-10
DISTY TECHNOLOGIES,234.3,235.0,0.003,382431.75,1633.0,2024-09-10
DISWAY,668.0,667.0,-0.0015,44896.3,68.0,2024-09-10
DOUJA PROM ADDOHA,37.5,36.51,-0.0264,28159116.21,752989.0,2024-09-10
ENNAKL,36.61,35.1,-0.0412,642283.67,17509.0,2024-09-10
EQDOM,1090.0,1098.0,0.0073,8784.0,8.0,2024-09-10
FENIE BROSSETTE,112.5,113.9,0.0124,67645.25,603.0,2024-09-10
HPS,582.0,581.0,-0.0017000000000000001,393706.5,678.0,2024-09-10
IB MAROC.COM,39.77,37.5,-0.0571,6750.0,180.0,2024-09-10
IMMORENTE INVEST,92.0,91.0,-0.0109,786023.14,8633.0,2024-09-10
INVOLYS,101.5,105.5,0.0394,63748.0,617.0,2024-09-10
ITISSALAT AL-MAGHRIB,90.0,89.9,-0.0011,5910147.79,65728.0,2024-09-10
JET CONTRACTORS,822.0,831.0,0.0109,3686938.0,4385.0,2024-09-10
LABEL VIE,4545.0,4500.0,-0.009899999999999999,20868652.0,4698.0,2024-09-10
LESIEUR CRISTAL,275.0,284.0,0.0327,208070.2,743.0,2024-09-10
LafargeHolcim Maroc,1938.0,1913.0,-0.0129,11413015.0,5971.0,2024-09-10
M2M Group,572.0,542.1,-0.052300000000000006,41741.7,77.0,2024-09-10
MAGHREB OXYGENE,224.0,215.0,-0.04019999999999999,58480.0,272.0,2024-09-10
MANAGEM,2830.0,2850.0,0.0070999999999999995,108780.0,39.0,2024-09-10
MAROC LEASING,381.0,387.0,0.015700000000000002,38700.0,100.0,2024-09-10
MED PAPER,21.95,21.56,-0.0178,11922.79,553.0,2024-09-10
MICRODATA,627.0,627.0,0.0,37632.0,60.0,2024-09-10
MINIERE TOUISSIT,1662.0,1680.0,0.0108,482117.0,287.0,2024-09-10
MUTANDIS SCA,293.5,305.0,0.0392,24939267.9,81990.0,2024-09-10
REBAB COMPANY,74.47,78.93,0.0599,8603.37,109107522.0,2024-09-10
SANLAM MAROC,1852.0,1963.0,0.0599,33371.0,17.0,2024-09-10
SMI,2228.0,2249.0,0.009399999999999999,11205.0,5.0,2024-09-10
SNEP,493.0,498.0,0.0101,443856.3,896.0,2024-09-10
SOCIETE DES BOISSONS DU M,2500.0,2305.0,-0.078,1916350.0,829.0,2024-09-10
SODEP-Marsa Maroc,400.5,402.0,0.0037,5253994.8,12987.0,2024-09-10
SONASID,807.0,805.0,-0.0025,1284933.0,1585.0,2024-09-10
TGCC S.A,373.7,365.0,-0.0233,7991769.15,21732.0,2024-09-10
TOTALENERGIES MARKETING,1445.0,1430.0,-0.0104,2860.0,2.0,2024-09-10
