Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1224.0,1224.0,0.0,1224.0,1.0,2024-06-24
AFRIC INDUSTRIES SA,346.8,320.1,-0.077,99700.4,310.0,2024-06-24
AFRIQUIA GAZ,4130.0,4120.0,-0.0024,22000800.0,5340.0,2024-06-24
AKDITAL,690.0,685.0,-0.0072,1320563.1,1915.0,2024-06-24
ALLIANCES,248.0,244.55,-0.0139,4373544.0,17828.0,2024-06-24
ALUMINIUM DU MAROC,1543.0,1529.0,-0.0091,10511.0,7.0,2024-06-24
ARADEI CAPITAL,491.0,491.0,0.0,5231540.55,10653.0,2024-06-24
ATLANTASANAD,130.0,139.95,0.0765,142365.15,1018.0,2024-06-24
ATTIJARIWAFA BANK,510.0,510.0,0.0,16734497.0,32813.0,2024-06-24
AUTO HALL,73.5,74.9,0.019,429019.23,5750.0,2024-06-24
BCP,291.5,292.0,0.0017000000000000001,16004584.55,54634.0,2024-06-24
BMCI,600.0,590.0,-0.0167,59590.0,101.0,2024-06-24
CARTIER SAADA,31.64,31.63,-0.0003,284.67,9.0,2024-06-24
CFG BANK,156.7,156.0,-0.0045000000000000005,882974.75,5637.0,2024-06-24
CIMENTS DU MAROC,1799.0,1751.0,-0.026699999999999998,3125530.0,1774.0,2024-06-24
COSUMAR,190.0,192.15,0.0113,3674818.9,19097.0,2024-06-24
CTM,679.0,676.9,-0.0031,12861.1,19.0,2024-06-24
DELTA HOLDING,48.8,48.79,-0.0002,5670.0,120.0,2024-06-24
DISTY TECHNOLOGIES,247.0,252.0,0.0202,225028.4,896.0,2024-06-24
DISWAY,709.0,715.0,0.0085,63986.0,90.0,2024-06-24
DOUJA PROM ADDOHA,29.61,29.36,-0.0084,1580032.4,53620.0,2024-06-24
ENNAKL,34.85,33.91,-0.027000000000000003,3633.89,105.0,2024-06-24
EQDOM,1240.0,1240.0,0.0,1585960.0,1279.0,2024-06-24
FENIE BROSSETTE,102.0,98.01,-0.0391,341843.07,3431.0,2024-06-24
HPS,530.0,521.0,-0.017,298938.2,571.0,2024-06-24
IB MAROC.COM,31.71,30.0,-0.053899999999999997,4153.36,138.0,2024-06-24
IMMORENTE INVEST,93.0,93.49,0.0053,48426.75,518.0,2024-06-24
INVOLYS,88.4,85.0,-0.0385,23803.41,280.0,2024-06-24
ITISSALAT AL-MAGHRIB,87.51,87.31,-0.0023,48570279.29,555569.0,2024-06-24
JET CONTRACTORS,570.0,561.0,-0.0158,321297.7,570.0,2024-06-24
LABEL VIE,4199.0,4300.0,0.0241,560699.0,135.0,2024-06-24
LESIEUR CRISTAL,279.5,275.0,-0.0161,27505.95,100.0,2024-06-24
LafargeHolcim Maroc,1915.001,911.0,-0.0021,9762521.0,5107.0,2024-06-24
MANAGEM,2403.0,2427.0,0.01,2994862.0,1233.0,2024-06-24
MED PAPER,18.78,18.8,0.0011,38960.36,2070.0,2024-06-24
MINIERE TOUISSIT,1350.001,370.0,0.0148,263417.0,190.0,2024-06-24
MUTANDIS SCA,271.0,268.0,-0.0111,132850.25,492.0,2024-06-24
PROMOPHARM S.A.,934.0,934.0,0.0,4670.0,5.0,2024-06-24
RESIDENCES DAR SAADA,80.0,79.1,-0.0113,1636148.29,20693.0,2024-06-24
RISMA,245.0,243.0,-0.008199999999999999,10955.75,46.0,2024-06-24
SMI,2280.0,2230.0,-0.0219,11150.0,5.0,2024-06-24
SNEP,519.8,519.0,-0.0015,1038.0,2.0,2024-06-24
SOCIETE DES BOISSONS DU Maroc,2399.002,540.0,0.0588,616567.0,251.0,2024-06-24
SODEP-Marsa,300.0,300.0,0.0,546750.0,1820.0,2024-06-24
SONASID,820.0,818.8,-0.0015,13676.6,17.0,2024-06-24
SOTHEMA,1012.0,1029.0,0.0168,113104.0,110.0,2024-06-24
STOKVIS NORD AFRIQUE,10.97,11.08,0.01,27665.56,2513.0,2024-06-24
STROC INDUSTRIE,35.0,34.99,-0.0003,704.04,22.0,2024-06-24
TAQA MOROCCO,1336.001,295.0,-0.030699999999999998,1312535.0,997.0,2024-06-24
