Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1123.0,1123.0,0.0,1123.0,1.0,2024-12-02
AFRIC INDUSTRIES SA,300.0,299.95,-0.0002,21235.0,71.0,2024-12-02
AFRIQUIA GAZ,3823.0,3820.0,-0.0008,30560.0,8.0,2024-12-02
AGMA,6486.0,6487.0,0.0002,19461.0,3.0,2024-12-02
AKDITAL,1080.0,1064.0,-0.0148,5485520.0,5112.0,2024-12-02
ALLIANCES,411.0,412.0,0.0024,28755188.85,70103.0,2024-12-02
ALUMINIUM DU MAROC,1408.0,1415.0,0.005,25358.0,18.0,2024-12-02
ARADEI CAPITAL,495.0,490.0,-0.0101,573231.4,1174.0,2024-12-02
ATLANTASANAD,130.05,128.35,-0.0131,140474.75,1090.0,2024-12-02
ATTIJARIWAFA BANK,574.0,570.0,-0.006999999999999999,6752969.2,11787.0,2024-12-02
BANK OF AFRICA,197.9,194.5,-0.0172,1998755.0,10250.0,2024-12-02
BCP,300.0,300.0,0.0,21858810.0,72896.0,2024-12-02
BMCI,571.0,566.0,-0.0088,154006.4,269.0,2024-12-02
CARTIER SAADA,34.55,33.36,-0.0344,8368.36,251.0,2024-12-02
CDM,993.0,990.0,-0.003,9426426.0,9621.0,2024-12-02
CFG BANK,208.0,205.0,-0.0144,1250037.85,6122.0,2024-12-02
CIH,418.0,411.0,-0.0167,70305.7,171.0,2024-12-02
CIMENTS DU MAROC,1999.0,1930.0,-0.0345,37772865.0,19508.0,2024-12-02
COLORADO,52.52,52.38,-0.0027,3331.62,65.0,2024-12-02
COSUMAR,197.5,196.0,-0.0076,3544339.0,18084.0,2024-12-02
CTM,651.9,713.9,0.0951,807245.0,1175.0,2024-12-02
DELTA HOLDING,53.0,53.41,0.0077,19492.35,369.0,2024-12-02
DISTY TECHNOLOGIES,249.95,245.5,-0.0178,71228.6,290.0,2024-12-02
DISWAY,650.0,646.0,-0.0062,1938.0,3.0,2024-12-02
DOUJA PROM ADDOHA,40.61,38.0,-0.0643,62013599.64,633478.0,2024-12-02
ENNAKL,32.57,32.59,0.0006,31987.79,980.0,2024-12-02
FENIE BROSSETTE,111.9,110.4,-0.0134,23199.0,210.0,2024-12-02
HPS,550.0,550.0,0.0,1741986.5,3189.0,2024-12-02
IMMORENTE INVEST,89.0,89.4,0.0045000000000000005,44006.93,490.0,2024-12-02
ITISSALAT AL-MAGHRIB,85.9,85.7,-0.0023,5245906.09,61084.0,2024-12-02
JET CONTRACTORS,1580.0,1560.0,-0.0127,12502580.0,8030.0,2024-12-02
LABEL VIE,4150.0,4200.0,0.012,88160.0,21.0,2024-12-02
LESIEUR CRISTAL,276.0,275.0,-0.0036,4125.0,15.0,2024-12-02
LafargeHolcim Maroc,2000.0,1985.0,-0.0075,57565.0,29.0,2024-12-02
M2M Group,573.8,582.0,0.0143,53725.5,93.0,2024-12-02
MAGHREB OXYGENE,248.55,250.0,0.0058,77635.05,311.0,2024-12-02
MANAGEM,2890.0,2890.0,0.0,184680.0,64.0,2024-12-02
MED PAPER,20.1,20.02,-0.004,43842.52,2104.0,2024-12-02
MINIERE TOUISSIT,1576.0,1572.0,-0.0025,1809372.0,1151.0,2024-12-02
MUTANDIS SCA,290.5,291.0,0.0017000000000000001,400557.8,1373.0,2024-12-02
PROMOPHARM S.A.,880.0,932.7,0.0599,9327.0,10.0,2024-12-02
REALISATIONS MECANIQUES,427.4,418.8,-0.020099999999999996,63851.5,152.0,2024-12-02
RESIDENCES DAR SAADA,75.48,72.99,-0.033,5586115.34,77229.0,2024-12-02
RISMA,213.95,209.0,-0.0231,252789.35,1199.0,2024-12-02
S.M MONETIQUE,273.1,272.0,-0.004,535324.2,1958.0,2024-12-02
SANLAM MAROC,1919.0,1917.0,-0.001,107326.0,62.0,2024-12-02
SMI,2050.0,2005.0,-0.022000000000000002,280550.0,139.0,2024-12-02
SNEP,531.1,528.9,-0.0040999999999999995,598941.5,1133.0,2024-12-02
SOCIETE DES BOISSONS DU M,2270.0,2250.0,-0.0088,15811276.0,7027.0,2024-12-02
SODEP-Marsa Maroc,548.6,541.1,-0.0137,14353797.7,26250.0,2024-12-02
SONASID,901.0,915.0,0.0155,1977264.9,2184.0,2024-12-02
SOTHEMA,949.0,945.0,-0.0042,10320.0,11.0,2024-12-02
STOKVIS NORD AFRIQUE,16.0,16.0,0.0,8304.0,519.0,2024-12-02
STROC INDUSTRIE,46.02,46.0,-0.0004,11227.8,244.0,2024-12-02
TAQA MOROCCO,1316.0,1312.0,-0.003,1402462.0,1069.0,2024-12-02
TGCC S.A,470.0,465.9,-0.0087,13487912.85,28775.0,2024-12-02
TOTALENERGIES MARKETING,1519.0,1520.0,0.0007000000000000001,7568494.0,4976.0,2024-12-02
