Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1210.0,1208.0,-0.0017000000000000001,1208.0,1.0,2024-01-30
AFRIC INDUSTRIES SA,320.0,320.0,0.0,9280.0,29.0,2024-01-30
AGMA,6889.0,6884.0,-0.0007000000000000001,20652.0,3.0,2024-01-30
AKDITAL,567.9,590.0,0.038900000000000004,12255044.5,20935.0,2024-01-30
ALLIANCES,150.6,154.5,0.0259,5580954.4,36427.0,2024-01-30
ARADEI CAPITAL,491.0,494.0,0.0060999999999999995,41002.0,83.0,2024-01-30
ATLANTASANAD,125.85,124.65,-0.0095,54586884.45,440216.0,2024-01-30
ATTIJARIWAFA BANK,480.5,482.0,0.0031,32619015.5,67735.0,2024-01-30
AUTO HALL,68.0,67.12,-0.0129,437329.86,6496.0,2024-01-30
BANK OF AFRICA,193.0,193.0,0.0,4329011.7,22626.0,2024-01-30
BCP,288.0,286.0,-0.0069,31088158.1,108376.0,2024-01-30
CARTIER SAADA,22.85,21.86,-0.0433,13748.5,625.0,2024-01-30
CFG BANK,152.05,150.9,-0.0076,3522425.9,23345.0,2024-01-30
CIH,336.0,336.0,0.0,10207953.0,30377.0,2024-01-30
CIMENTS DU MAROC,1700.0,1720.0,0.0118,5461400.0,3210.0,2024-01-30
COLORADO,45.89,45.75,-0.0031,368687.08,8173.0,2024-01-30
COSUMAR,189.0,187.0,-0.0106,7438928.25,39588.0,2024-01-30
CTM,598.0,598.0,0.0,14939.0,25.0,2024-01-30
DELTA HOLDING,37.3,36.5,-0.021400000000000002,156823.32,4299.0,2024-01-30
DISWAY,728.0,734.0,0.008199999999999999,248906.0,341.0,2024-01-30
DOUJA PROM ADDOHA,16.01,16.0,-0.0006,17629191.9,103117.0,2024-01-30
ENNAKL,32.8,32.49,-0.0095,133540.66,4187.0,2024-01-30
FENIE BROSSETTE,89.4,88.8,-0.0067,44771.4,500.0,2024-01-30
HPS,611.3,619.8,0.0139,18382.0,30.0,2024-01-30
IMMORENTE INVEST,94.0,94.0,0.0,419112.91,4429.0,2024-01-30
ITISSALAT AL-MAGHRIB,93.61,95.02,0.0151,111049836.84,168337.0,2024-01-30
JET CONTRACTORS,314.9,310.0,-0.015600000000000001,122783.2,394.0,2024-01-30
LABEL VIE,4250.0,4200.0,-0.0118,994707.0,236.0,2024-01-30
LESIEUR CRISTAL,275.0,275.0,0.0,65725.0,239.0,2024-01-30
LafargeHolcim Maroc,2000.0,1940.0,-0.03,5767366.0,2967.0,2024-01-30
MANAGEM,1839.0,1801.0,-0.0207,183761.0,102.0,2024-01-30
MED PAPER,19.02,19.2,0.0095,158658.18,8398.0,2024-01-30
MICRODATA,668.5,660.8,-0.0115,9228.5,14.0,2024-01-30
MINIERE TOUISSIT,995.0,988.0,-0.006999999999999999,386266.2,390.0,2024-01-30
MUTANDIS SCA,274.0,270.0,-0.0146,108759.6,408.0,2024-01-30
REALISATIONS MECANIQUES,110.0,114.3,0.0391,800.1,7.0,2024-01-30
RESIDENCES DAR SAADA,27.8,28.0,0.0072,1075160.75,39889.0,2024-01-30
RISMA,204.0,202.0,-0.0098,999321.3,4938.0,2024-01-30
S.M MONETIQUE,180.05,180.05,0.0,1800.5,10.0,2024-01-30
SNEP,485.0,493.85,0.0182,1505890.0,3118.0,2024-01-30
SOCIETE DES BOISSONS DU,2400.0,2399.0,-0.0004,28788.0,12.0,2024-01-30
SODEP-Marsa Maroc,275.05,270.0,-0.0184,3899174.5,14364.0,2024-01-30
SONASID,724.5,719.8,-0.006500000000000001,2925069.0,4089.0,2024-01-30
SOTHEMA,1010.0,1000.0,-0.009899999999999999,271103.0,269.0,2024-01-30
STOKVIS NORD AFRIQUE,10.55,10.31,-0.0227,37096.33,3530.0,2024-01-30
STROC INDUSTRIE,29.0,29.0,0.0,49734.2,1668.0,2024-01-30
TAQA MOROCCO TGCC S.A,216.5,216.5,0.0,3953919.3,18287.0,2024-01-30
TOTALENERGIES MARKETING,1250.0,1250.0,0.0,117.0,94.0,2024-01-30
