Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1221.0,1248.0,0.022099999999999998,38688.0,31.0,2024-07-05
AFRIC INDUSTRIES SA,329.0,318.05,-0.0333,25125.95,79.0,2024-07-05
AFRIQUIA GAZ,3900.0,4100.0,0.0513,2148100.0,529.0,2024-07-05
AGMA,6825.0,7000.0,0.0256,770000.0,110.0,2024-07-05
AKDITAL,790.0,770.0,-0.0253,15940476.5,20774.0,2024-07-05
ALLIANCES,240.0,245.0,0.0208,3450864.8,13990.0,2024-07-05
ALUMINIUM DU MAROC,1477.0,1500.0,0.015600000000000001,72000.0,48.0,2024-07-05
ARADEI CAPITAL,501.0,510.0,0.018000000000000002,36117189.9,71541.0,2024-07-05
ATLANTASANAD,130.0,130.0,0.0,752743.8,5783.0,2024-07-05
ATTIJARIWAFA BANK,524.0,525.1,0.0021,26402602.8,50678.0,2024-07-05
AUTO HALL,71.51,72.89,0.019299999999999998,42509.01,600.0,2024-07-05
BALIMA,216.25,205.0,-0.052000000000000005,66010.0,322.0,2024-07-05
BANK OF AFRICA,194.95,194.95,0.0,1575306.0,8142.0,2024-07-05
CARTIER SAADA,31.5,31.5,0.0,15026.0,477.0,2024-07-05
CFG BANK,156.5,156.1,-0.0026,4324763.1,27485.0,2024-07-05
CIH,384.0,384.0,0.0,61400.0,160.0,2024-07-05
CIMENTS DU MAROC,1760.0,1770.0,0.005699999999999999,4166619.0,2391.0,2024-07-05
COSUMAR,194.0,198.9,0.0253,2585458.5,13017.0,2024-07-05
DARI COUSPATE,3593.0,3593.0,0.0,718600.0,200.0,2024-07-05
DELTA HOLDING,48.38,47.8,-0.012,15584.6,330.0,2024-07-05
DISTY TECHNOLOGIES,255.6,254.9,-0.0027,95538.0,378.0,2024-07-05
DISWAY,680.0,700.0,0.0294,75996.0,110.0,2024-07-05
DOUJA PROM ADDOHA,29.0,29.7,0.0241,7397959.35,249378.0,2024-07-05
ENNAKL,34.97,34.02,-0.027200000000000002,84565.02,2486.0,2024-07-05
FENIE BROSSETTE,101.95,101.85,-0.001,52370.16,528.0,2024-07-05
HPS,500.0,498.0,-0.004,1521317.5,3043.0,2024-07-05
IB MAROC.COM,28.99,31.0,0.0693,4422.84,144.0,2024-07-05
IMMORENTE INVEST,92.2,92.0,-0.0022,169107.03,1835.0,2024-07-05
INVOLYS,84.0,85.99,0.023700000000000002,253.99,3.0,2024-07-05
ITISSALAT AL-MAGHRIB,89.5,89.55,0.0006,5731469.16,63954.0,2024-07-05
JET CONTRACTORS,573.4,590.0,0.028999999999999998,2038101.8,3461.0,2024-07-05
LABEL VIE,4497.0,4319.0,-0.039599999999999996,25087761.0,5875.0,2024-07-05
LESIEUR CRISTAL,280.15,285.0,0.0173,191537.35,686.0,2024-07-05
LafargeHolcim Maroc,1852.0,1879.0,0.0146,5056342.0,2690.0,2024-07-05
M2M Group,450.0,450.0,0.0,450.0,1.0,2024-07-05
MANAGEM,2470.0,2481.0,0.0045000000000000005,218309.0,88.0,2024-07-05
MED PAPER,18.5,18.8,0.016200000000000003,35625.9,1922460.0,2024-07-05
MICRODATA,649.5,649.9,0.0006,1582884.0,2.0,2024-07-05
PROMOPHARM S.A.,934.0,922.0,-0.0128,2766.0,3.0,2024-07-05
RISMA,239.0,238.0,-0.0042,29709.1,126.0,2024-07-05
S.M MONETIQUE,168.0,177.0,0.0536,1062.0,6.0,2024-07-05
SALAFIN,586.0,586.9,0.0015,4695.2,8.0,2024-07-05
SMI,2327.0,2326.0,-0.0004,410715.0,177.0,2024-07-05
SNEP,511.8,512.0,0.0004,5520.0,11.0,2024-07-05
SOCIETE DES BOISSONS DU M,2598.0,2405.0,-0.07429999999999999,279446.0,115.0,2024-07-05
SODEP-Marsa Maroc,302.0,315.0,0.043,45121169.3,144196.0,2024-07-05
SONASID,875.0,887.0,0.0137,1164165.0,1333.0,2024-07-05
SOTHEMA,953.0,954.0,0.001,13351.0,14.0,2024-07-05
STOKVIS NORD AFRIQUE,10.97,10.97,0.0,21926.53,2083.0,2024-07-05
TAQA MOROCCO,1355.0,1349.0,-0.0044,25712.0,19.0,2024-07-05
WAFA ASSURANCE,4139.0,4099.0,-0.0097,250039.0,61.0,2024-07-05
