Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1200.0,1200.0,0.0,232800.0,194.0,2024-01-05
AFRIC INDUSTRIES SA,325.0,325.0,0.0,2925.0,9.0,2024-01-05
AFRIQUIA GAZ,3980.0,3999.0,0.0048,536395.0,134.0,2024-01-05
AGMA,6999.0,7000.0,0.0001,14000.0,2.0,2024-01-05
AKDITAL,498.0,510.0,0.0241,13511402.55,27012.0,2024-01-05
ALLIANCES,139.25,141.0,0.0126,50639957.95,356418.0,2024-01-05
ALUMINIUM DU MAROC,1359.0,1335.0,-0.0177,12015.0,9.0,2024-01-05
ARADEI CAPITAL,445.0,445.0,0.0,445.0,1.0,2024-01-05
ATLANTASANAD,126.95,125.0,-0.0154,172528.5,1384.0,2024-01-05
ATTIJARIWAFA BANK,467.6,470.0,0.0051,19571190.5,41737.0,2024-01-05
AUTO HALL,67.01,67.0,-0.0001,152034.02,2270.0,2024-01-05
BANK OF AFRICA,180.0,182.0,0.0111,316834.3,1750.0,2024-01-05
BCP,276.0,279.95,0.0143,8310995.5,29925.0,2024-01-05
BMCI,560.0,570.0,0.0179,444226.9,783.0,2024-01-05
CARTIER SAADA,22.0,22.6,0.0273,1244.44,55.0,2024-01-05
CDM,797.0,818.0,0.0263,2454.0,3.0,2024-01-05
CFG BANK,149.5,156.25,0.0452,30094428.6,197450.0,2024-01-05
CIH,350.0,347.5,-0.0070999999999999995,238318.5,683.0,2024-01-05
CIMENTS DU MAROC,1677.0,1701.0,0.0143,4670571.0,2746.0,2024-01-05
COLORADO,46.7,46.5,-0.0043,1832.1,40.0,2024-01-05
COSUMAR,196.35,197.0,0.0033,1832773.25,9309.0,2024-01-05
DELTA HOLDING,36.36,36.95,0.016200000000000003,4234.75,115.0,2024-01-05
DISWAY,682.0,687.0,0.0073,20554.0,30.0,2024-01-05
DOUJA PROM ADDOHA,15.1,15.75,0.043,15790085.83,22095.0,2024-01-05
ENNAKL,31.64,31.8,0.0051,3127.58,100.0,2024-01-05
EQDOM,1000.0,1000.0,0.0,5000.0,5.0,2024-01-05
FENIE BROSSETTE,96.89,95.98,-0.009399999999999999,61159.09,655.0,2024-01-05
HPS,622.0,620.0,-0.0032,1776304.0,2865.0,2024-01-05
IB MAROC.COM,20.7,21.97,0.061399999999999996,2347.14,107.0,2024-01-05
IMMORENTE INVEST,95.12,95.0,-0.0013,340227.7,3567.0,2024-01-05
INVOLYS,87.5,87.11,-0.0045000000000000005,2177.75,25.0,2024-01-05
ITISSALAT AL-MAGHRIB,101.7,101.95,0.0025,3062082.2,30115.0,2024-01-05
JET CONTRACTORS,255.0,255.0,0.0,14010.0,55.0,2024-01-05
LABEL VIE,4200.0,4206.0,0.0014000000000000002,4752780.0,1130.0,2024-01-05
LafargeHolcim Maroc,1969.0,1980.0,0.005600000000000001,2651128.0,1345.0,2024-01-05
MANAGEM,1904.0,1930.0,0.0137,1072608.0,560.0,2024-01-05
MED PAPER,19.8,19.79,-0.0005,334489.02,16978.0,2024-01-05
MICRODATA,608.0,625.0,0.027999999999999997,8922441.0,14648.0,2024-01-05
MINIERE TOUISSIT,1198.0,1150.0,-0.0401,1969055.0,1686.0,2024-01-05
MUTANDIS SCA,254.0,257.0,0.0118,1629043.95,6387.0,2024-01-05
PROMOPHARM S.A.,985.0,940.0,-0.045700000000000005,28200.0,30.0,2024-01-05
RESIDENCES DAR SAADA,22.55,22.73,0.008,534725.97,23415.0,2024-01-05
RISMA,200.0,195.05,-0.024700000000000003,2987389.65,15294.0,2024-01-05
S.M MONETIQUE,180.0,181.0,0.005600000000000001,3801.0,21.0,2024-01-05
SALAFIN,544.0,511.4,-0.0599,2557.0,5.0,2024-01-05
SANLAM MAROC,1300.0,1300.0,0.0,187200.0,144.0,2024-01-05
SMI,1415.0,1420.0,0.0034999999999999996,1286548.0,905.0,2024-01-05
SOTHEMA,987.0,990.0,0.003,176557.0,178.0,2024-01-05
STOKVIS NORD AFRIQUE,10.67,11.0,0.030899999999999997,38167.4,3540.0,2024-01-05
TAQA MOROCCO,1168.0,1178.0,0.0086,702435.0,598.0,2024-01-05
TGCC S.A,188.0,191.0,0.016,11878238.2,62257.0,2024-01-05
WAFA ASSURANCE,4.0,4100.0,,2664910.0,650.0,2024-01-05
