Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1201.0,1201.0,0.0,2402.0,2.0,2024-09-09
AFRIC INDUSTRIES SA,310.0,307.2,-0.009000000000000001,100429.2,326.0,2024-09-09
AFRIQUIA GAZ,3800.0,3801.0,0.0003,1364491.0,359.0,2024-09-09
AKDITAL,965.0,975.0,0.0104,6988005.8,7190.0,2024-09-09
ALLIANCES,290.0,310.0,0.069,47511299.35,156449.0,2024-09-09
ALUMINIUM DU MAROC,1386.0,1375.0,-0.0079,67308.0,49.0,2024-09-09
ARADEI CAPITAL,500.0,496.0,-0.008,576236.8,1162.0,2024-09-09
ATLANTASANAD,134.4,131.25,-0.023399999999999997,4640.6,35.0,2024-09-09
ATTIJARIWAFA BANK,538.2,536.9,-0.0024,7468011.8,13911.0,2024-09-09
AUTO HALL,67.95,68.7,0.011000000000000001,9990826.4,146967.0,2024-09-09
BANK OF AFRICA,193.5,191.0,-0.0129,2360323.1,12362.0,2024-09-09
BCP,307.0,306.0,-0.0033,12206287.75,39994.0,2024-09-09
BMCI,635.0,620.0,-0.0236,682814.5,1101.0,2024-09-09
CARTIER SAADA,37.81,38.02,0.005600000000000001,37612.33,979.0,2024-09-09
CFG BANK,176.0,176.5,0.0028000000000000004,1308811.0,7435.0,2024-09-09
CIMENTS DU MAROC,1765.0,1770.0,0.0028000000000000004,1682785.0,951.0,2024-09-09
COLORADO,51.0,51.5,0.0098,206.38,4.0,2024-09-09
COSUMAR,182.0,180.85,-0.0063,9414046.8,52013.0,2024-09-09
CTM,680.0,680.0,0.0,193885.6,286.0,2024-09-09
DELTA HOLDING,48.2,50.0,0.0373,1040473.96,20890.0,2024-09-09
DISTY TECHNOLOGIES,238.95,234.3,-0.0195,42478.4,179.0,2024-09-09
DISWAY,678.0,668.0,-0.0147,668.0,1.0,2024-09-09
DOUJA PROM ADDOHA,35.1,37.5,0.0684,41557713.36,132338.0,2024-09-09
ENNAKL,33.29,36.61,0.09970000000000001,1580837.08,43726.0,2024-09-09
EQDOM,1098.0,1090.0,-0.0073,30647.0,28.0,2024-09-09
FENIE BROSSETTE,113.0,112.5,-0.0044,456373.75,4122.0,2024-09-09
HPS,579.0,582.0,0.0052,5367393.7,9232.0,2024-09-09
IB MAROC.COM,39.94,39.77,-0.0043,11893.33,319.0,2024-09-09
IMMORENTE INVEST,92.0,92.0,0.0,3038456.98,33026.0,2024-09-09
INVOLYS,101.9,101.5,-0.0039000000000000003,15379.6,153.0,2024-09-09
ITISSALAT AL-MAGHRIB,89.5,90.0,0.005600000000000001,7293171.99,81044.0,2024-09-09
JET CONTRACTORS,837.0,822.0,-0.0179,3568921.8,4223.0,2024-09-09
LABEL VIE,4450.0,4545.0,0.0213,3299463.0,727.0,2024-09-09
LESIEUR CRISTAL,275.0,275.0,0.0,687500.0,2500.0,2024-09-09
LafargeHolcim Maroc,1915.0,1938.0,0.012,4399260.0,2270.0,2024-09-09
M2M Group,543.0,572.0,0.053399999999999996,1716.0,3.0,2024-09-09
MAGHREB OXYGENE,223.0,224.0,0.0045000000000000005,224.0,1.0,2024-09-09
MANAGEM,2850.0,2830.0,-0.006999999999999999,5040324.0,1784.0,2024-09-09
MED PAPER,21.8,21.95,,290.0,13345.0,2024-09-09
MUTANDIS SCA,285.05,293.5,0.0296,4428664.35,15046.0,2024-09-09
PROMOPHARM S.A.,1070.0,1086.0,0.015,111858.0,103.0,2024-09-09
REALISATIONS MECANIQUES,539.9,530.0,-0.0183,250224.6,484.0,2024-09-09
REBAB COMPANY,70.26,74.47,0.0599,148.94,2.0,2024-09-09
RESIDENCES DAR SAADA,77.49,76.5,-0.0128,8405704.1,109597.0,2024-09-09
SMI,2150.0,2228.0,0.0363,35699.0,16.0,2024-09-09
SODEP-Marsa Maroc,389.0,400.5,0.0296,25801288.2,64785.0,2024-09-09
SONASID,815.0,807.0,-0.0098,489746.8,607.0,2024-09-09
SOTHEMA,970.0,963.0,-0.0072,55433.5,1029.0,2024-09-09
STOKVIS NORD AFRIQUE,16.2,16.15,-0.0031,16357.89,57.0,2024-09-09
STROC INDUSTRIE,53.2,53.2,0.0,46164.48,880.0,2024-09-09
TOTALENERGIES MARKETING,1449.0,1445.0,-0.0028000000000000004,439136.0,304.0,2024-09-09
WAFA ASSURANCE,4250.0,4250.0,0.0,2125000.0,500.0,2024-09-09
ZELLIDJA S.A,141.55,150.0,0.059699999999999996,36600.0,244.0,2024-09-09
