Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1122.0,1127.0,0.0045000000000000005,1127.0,1.0,2024-12-09
AFRIC INDUSTRIES SA,298.5,298.25,-0.0008,11660.25,39.0,2024-12-09
AFRIQUIA GAZ,3760.0,3800.0,0.0106,611800.0,161.0,2024-12-09
AKDITAL,1070.0,1056.0,-0.0131,954112.0,901.0,2024-12-09
ALLIANCES,454.0,450.0,-0.0088,26750102.6,59898.0,2024-12-09
ARADEI CAPITAL,483.5,489.5,0.0124,128868.0,263.0,2024-12-09
ATLANTASANAD,131.7,129.5,-0.0167,2147047.3,16580.0,2024-12-09
ATTIJARIWAFA BANK,575.0,579.8,0.0083,8892236.0,15376.0,2024-12-09
AUTO HALL,65.75,65.0,-0.011399999999999999,278145.76,4313.0,2024-12-09
BANK OF AFRICA,194.35,194.4,0.0003,22356.0,115.0,2024-12-09
BCP,295.0,296.95,0.0066,1841366.55,6245.0,2024-12-09
BMCI,569.3,560.0,-0.0163,3360000.0,6000.0,2024-12-09
CARTIER SAADA,33.2,33.0,-0.006,15241.44,472.0,2024-12-09
CDM,955.0,960.0,0.0052,3016499.1,3149.0,2024-12-09
CIH,417.0,412.0,-0.012,1477641.0,3589.0,2024-12-09
CIMENTS DU MAROC,1936.0,1950.0,0.0072,4927590.0,2527.0,2024-12-09
COLORADO,52.5,51.51,-0.0189,5729.21,111.0,2024-12-09
COSUMAR,195.5,195.0,-0.0026,2558781.5,13122.0,2024-12-09
CTM,689.0,675.0,-0.0203,42988.0,63.0,2024-12-09
DELTA HOLDING,53.5,53.9,0.0075,14710.97,273.0,2024-12-09
DISTY TECHNOLOGIES,252.9,252.9,0.0,107455.45,427.0,2024-12-09
DISWAY,649.0,646.7,-0.0034999999999999996,16530.6,26.0,2024-12-09
DOUJA PROM ADDOHA,39.0,38.8,-0.0051,12272545.48,313597.0,2024-12-09
ENNAKL,32.3,32.4,0.0031,10802.4,333.0,2024-12-09
FENIE BROSSETTE,110.45,109.9,-0.005,212073.75,2004.0,2024-12-09
HPS,545.5,550.0,0.008199999999999999,889095.2,1625.0,2024-12-09
IB MAROC.COM,34.99,34.99,0.0,699.8,20.0,2024-12-09
IMMORENTE INVEST,89.98,90.0,0.0002,39359.5,438.0,2024-12-09
ITISSALAT AL-MAGHRIB,85.99,85.99,0.0,2088017.56,24282.0,2024-12-09
JET CONTRACTORS,1605.0,1610.0,0.0031,1863115.0,1155.0,2024-12-09
LABEL VIE,4150.0,4150.0,0.0,41590.0,10.0,2024-12-09
LafargeHolcim Maroc,1983.0,1989.0,0.003,15642.0,8.0,2024-12-09
MED PAPER,20.0,19.9,-0.005,3044.54,153.0,2024-12-09
MICRODATA,650.0,649.9,-0.0002,36110.8,58.0,2024-12-09
MINIERE TOUISSIT,1599.0,1635.0,0.0225,32497934.0,20100.0,2024-12-09
MUTANDIS SCA,295.1,293.0,-0.0070999999999999995,164452.15,559.0,2024-12-09
RESIDENCES DAR SAADA,72.7,73.65,0.0131,3236017.73,44110.0,2024-12-09
RISMA,209.05,228.0,0.0906,3350696.6,15064.0,2024-12-09
S.M MONETIQUE,273.0,265.0,-0.029300000000000003,95180.05,358.0,2024-12-09
SANLAM MAROC,1890.0,1884.0,-0.0032,7250.0,4.0,2024-12-09
SNEP,580.1,596.9,0.028999999999999998,2668276.6,4519.0,2024-12-09
SOCIETE DES BOISSONS DU M,2272.0,2271.0,-0.0004,7153977.0,3072.0,2024-12-09
SODEP-Marsa Maroc,530.0,530.0,0.0,4701732.7,8870.0,2024-12-09
SONASID,949.7,943.0,-0.0070999999999999995,2512797.1,2648.0,2024-12-09
SOTHEMA,911.0,916.0,0.0055000000000000005,65952.1,72.0,2024-12-09
STOKVIS NORD AFRIQUE,16.85,15.6,-0.0742,8838.97,560.0,2024-12-09
STROC INDUSTRIE,45.89,45.4,-0.010700000000000001,17473.94,387.0,2024-12-09
TAQA MOROCCO,1313.0,1326.0,0.009899999999999999,786178.0,583.0,2024-12-09
TGCC S.A,483.0,478.0,-0.0104,3590145.1,7483.0,2024-12-09
TOTALENERGIES MARKETING,1520.0,1549.0,0.0191,30980.0,20.0,2024-12-09
