Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1185.0,1185.0,0.0,1185.0,1.0,2024-10-17
AFRIC INDUSTRIES SA,305.0,305.0,0.0,160419.4,527.0,2024-10-17
AFRIQUIA GAZ,3840.0,3835.0,-0.0013,900401.0,235.0,2024-10-17
AKDITAL,985.0,1011.0,0.0264,18223626.5,18055.0,2024-10-17
ALLIANCES,288.0,310.0,0.0764,12311585.0,40725.0,2024-10-17
ALUMINIUM DU MAROC,1369.0,1369.0,0.0,38332.0,28.0,2024-10-17
ARADEI CAPITAL,496.0,503.0,0.0141,4675251.5,9350.0,2024-10-17
ATLANTASANAD,130.1,139.0,0.0684,210881.95,1518.0,2024-10-17
ATTIJARIWAFA BANK,533.0,539.9,0.0129,10056213.1,18705.0,2024-10-17
AUTO HALL,68.0,68.5,0.0074,250178.93,3650.0,2024-10-17
BANK OF AFRICA,188.0,189.5,0.008,2930262.5,15470.0,2024-10-17
BCP,289.0,291.95,0.0102,26478623.0,90703.0,2024-10-17
BMCI,575.0,575.0,0.0,2875.0,5.0,2024-10-17
CFG BANK,177.5,185.0,0.042300000000000004,5307205.75,29062.0,2024-10-17
CIH,399.0,404.0,0.0125,1131492.1,2840.0,2024-10-17
CIMENTS DU MAROC,1720.0,1790.0,0.0407,1743933.0,1001.0,2024-10-17
COLORADO,51.0,51.19,0.0037,65025.19,1327.0,2024-10-17
COSUMAR,192.0,196.0,0.0208,3438775.0,17547.0,2024-10-17
DELTA HOLDING,53.8,54.96,0.0216,88081.63,1636.0,2024-10-17
DISTY TECHNOLOGIES,220.0,219.0,-0.0045000000000000005,268455.0,1215.0,2024-10-17
DISWAY,650.5,669.0,0.028399999999999998,75364.3,113.0,2024-10-17
DOUJA PROM ADDOHA,31.7,34.86,0.09970000000000001,27786532.68,814099.0,2024-10-17
ENNAKL,33.42,33.0,-0.0126,5356.48,161.0,2024-10-17
FENIE BROSSETTE,104.3,106.0,0.0163,105420.5,1014.0,2024-10-17
HPS,575.0,585.0,0.0174,9177623.7,15698.0,2024-10-17
IB MAROC.COM,34.93,35.0,0.002,3500.0,100.0,2024-10-17
IMMORENTE INVEST,90.95,91.45,0.0055000000000000005,154640.52,1699.0,2024-10-17
INVOLYS,99.0,96.1,-0.029300000000000003,21564.45,224.0,2024-10-17
ITISSALAT AL-MAGHRIB,89.8,92.0,0.0245,5492769.41,59972.0,2024-10-17
JET CONTRACTORS,1090.0,1160.0,0.0642,26919275.0,23465.0,2024-10-17
LABEL VIE,4350.0,4300.0,-0.0115,3871550.0,900.0,2024-10-17
LESIEUR CRISTAL,275.0,280.0,0.0182,14030.0,51.0,2024-10-17
LafargeHolcim Maroc,1780.0,1801.0,0.0118,909056.0,505.0,2024-10-17
MAGHREB OXYGENE,225.0,225.0,0.0,900.0,4.0,2024-10-17
MANAGEM,2690.0,2719.0,0.0108,5621242.0,2078.0,2024-10-17
MED PAPER,20.0,20.75,0.0375,42684.85,2061.0,2024-10-17
MICRODATA,626.1,630.0,0.0062,15195.6,24.0,2024-10-17
MUTANDIS SCA,299.0,300.0,0.0033,776357.0,2585.0,2024-10-17
REALISATIONS MECANIQUES,458.95,427.6,-0.0683,40194.4,94.0,2024-10-17
RESIDENCES DAR SAADA,71.9,75.62,0.051699999999999996,5396353.29,71829.0,2024-10-17
RISMA,218.85,218.0,-0.0039000000000000003,162380.0,753.0,2024-10-17
S.M MONETIQUE,200.0,207.0,0.035,14490.0,70.0,2024-10-17
SANLAM MAROC,1851.0,1850.0,-0.0005,35150.0,19.0,2024-10-17
SMI,2180.0,2192.0,0.0055000000000000005,35075.0,16.0,2024-10-17
SNEP,463.0,490.0,0.0583,2891324.65,6163.0,2024-10-17
SODEP-Marsa Maroc,415.0,430.05,0.0363,48669251.55,113827.0,2024-10-17
SONASID,810.0,848.0,0.046900000000000004,734744.4,885.0,2024-10-17
SOTHEMA,931.0,949.0,0.019299999999999998,170859.5,187.0,2024-10-17
STOKVIS NORD AFRIQUE,14.06,14.94,0.0626,79741.64,5671.0,2024-10-17
STROC INDUSTRIE,50.0,51.99,0.0398,1055.9,20.0,2024-10-17
TAQA MOROCCO,1520.0,1549.0,0.0191,13173408.0,8627.0,2024-10-17
TGCC S.A,381.0,401.0,0.0525,25198050.55,62957.0,2024-10-17
TOTALENERGIES MARKETING,1540.0,1570.0,0.0195,31400.0,20.0,2024-10-17
WAFA ASSURANCE,4350.0,4498.0,0.034,224900.0,50.0,2024-10-17
