Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1224.0,1248.0,0.0196,124800.0,100.0,2024-07-16
AFRIC INDUSTRIES SA,302.0,315.0,0.043,34981.0,111.0,2024-07-16
AFRIQUIA GAZ,4000.0,4000.0,0.0,12000.0,3.0,2024-07-16
AKDITAL,887.0,865.0,-0.0248,6674845.8,7613.0,2024-07-16
ALLIANCES,240.0,240.0,0.0,5696337.15,23735.0,2024-07-16
ALUMINIUM DU MAROC,1500.0,1528.0,0.0187,1528.0,1.0,2024-07-16
ARADEI CAPITAL,525.0,523.0,-0.0038,164457.9,317.0,2024-07-16
ATLANTASANAD,130.0,130.0,0.0,10748.9,82.0,2024-07-16
ATTIJARIWAFA BANK,515.0,515.0,0.0,15349393.4,29814.0,2024-07-16
AUTO HALL,70.0,69.85,-0.0021,1291181.27,18479.0,2024-07-16
BANK OF AFRICA,199.0,195.0,-0.020099999999999996,491869.5,2522.0,2024-07-16
BCP,306.0,306.0,0.0,12876720.6,41940.0,2024-07-16
BMCI,625.0,627.0,0.0032,620591.0,1017.0,2024-07-16
CFG BANK,164.0,165.0,0.0060999999999999995,56451347.25,346236.0,2024-07-16
CIH,370.4,378.0,0.020499999999999997,6840283.05,18096.0,2024-07-16
CIMENTS DU MAROC,1745.0,1756.0,0.0063,688352.0,392.0,2024-07-16
COLORADO,51.95,51.3,-0.0125,715854.28,13954.0,2024-07-16
COSUMAR,193.0,192.9,-0.0005,869979.9,4510.0,2024-07-16
CTM,677.0,675.0,-0.003,29875.0,45.0,2024-07-16
DELTA HOLDING,47.89,47.99,0.0021,1460347.94,30430.0,2024-07-16
DISTY TECHNOLOGIES,238.95,238.5,-0.0019,305996.0,1287.0,2024-07-16
DOUJA PROM ADDOHA,28.73,29.16,0.015,1199771.51,41255.0,2024-07-16
ENNAKL,33.7,32.2,-0.044500000000000005,28597.21,885.0,2024-07-16
FENIE BROSSETTE,100.0,98.0,-0.02,25676.95,259.0,2024-07-16
HPS,518.0,525.0,0.013500000000000002,1804231.5,3427.0,2024-07-16
IMMORENTE INVEST,92.4,93.0,0.006500000000000001,5409239.0,58170.0,2024-07-16
INVOLYS,87.99,85.0,-0.034,15268.36,184.0,2024-07-16
ITISSALAT AL-MAGHRIB,92.0,91.5,-0.0054,877826.09,9573.0,2024-07-16
JET CONTRACTORS,609.0,609.0,0.0,7033955.7,11547.0,2024-07-16
LABEL VIE,4300.0,4300.0,0.0,16182900.0,3773.0,2024-07-16
LESIEUR CRISTAL,275.0,276.0,0.0036,828.0,3.0,2024-07-16
LafargeHolcim Maroc,1900.0,1949.0,0.0258,1305830.0,670.0,2024-07-16
M2M Group,427.0,428.0,0.0023,22684.0,53.0,2024-07-16
MANAGEM,2500.0,2500.0,0.0,488343.0,196.0,2024-07-16
MED PAPER,18.8,18.78,-0.0011,19110.73,1017.0,2024-07-16
MICRODATA,645.8,640.0,-0.009000000000000001,1646066.0,2571.0,2024-07-16
MINIERE TOUISSIT,1347.0,1328.0,-0.0141,253227.0,190.0,2024-07-16
MUTANDIS SCA,269.0,263.6,-0.020099999999999996,16874.1,64.0,2024-07-16
REBAB COMPANY,70.85,70.0,-0.012,2240.0,32.0,2024-07-16
RESIDENCES DAR SAADA,75.55,76.31,0.0101,1396715.43,18188.0,2024-07-16
RISMA,241.0,249.0,0.0332,7214.2,29.0,2024-07-16
S.M MONETIQUE,177.9,176.0,-0.010700000000000001,17600.0,100.0,2024-07-16
SALAFIN,583.0,582.8,-0.0003,6992.8,12.0,2024-07-16
SNEP,532.4,525.0,-0.0139,14016.1,27.0,2024-07-16
SODEP-Marsa Maroc,335.0,338.0,0.009000000000000001,2496863.45,7414.0,2024-07-16
SONASID,875.0,875.0,0.0,5001068.8,5714.0,2024-07-16
STOKVIS NORD AFRIQUE,10.7,10.9,0.0187,35348.63,3291.0,2024-07-16
STROC INDUSTRIE,32.19,30.99,-0.0373,25495.35,860.0,2024-07-16
TAQA MOROCCO,1310.0,1320.0,0.0076,5450800.0,4129.0,2024-07-16
TGCC S.A,313.0,315.0,0.0064,491291.35,1563.0,2024-07-16
