Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1210.0,1208.0,-0.0017000000000000001,566552.0,469.0,2024-01-19
AFRIC INDUSTRIES SA,328.0,332.0,0.012199999999999999,33120.0,100.0,2024-01-19
AFRIQUIA GAZ,4050.0,4080.0,0.0074,3958800.0,970.0,2024-01-19
AKDITAL,567.0,567.1,0.0002,3949203.4,6963.0,2024-01-19
ALLIANCES,155.0,152.9,-0.013500000000000002,5694843.3,37083.0,2024-01-19
ALUMINIUM DU MAROC,1339.0,1340.0,0.0007000000000000001,16079.0,12.0,2024-01-19
ARADEI CAPITAL,464.5,469.95,0.011699999999999999,5393491.0,11833.0,2024-01-19
ATLANTASANAD,124.9,122.1,-0.022400000000000003,360944.1,2954.0,2024-01-19
ATTIJARIWAFA BANK,486.0,486.55,0.0011,18986976.7,39050.0,2024-01-19
AUTO HALL,68.0,68.2,0.0029,64391.15,945.0,2024-01-19
BANK OF AFRICA,186.9,192.5,0.03,8877105.0,46438.0,2024-01-19
BCP,292.0,293.0,0.0034000000000000002,22825949.45,77932.0,2024-01-19
BMCI,577.0,576.5,-0.0009,24549.0,43.0,2024-01-19
CARTIER SAADA,22.02,22.05,0.0014000000000000002,8489.25,385.0,2024-01-19
CDM,811.0,840.0,0.0358,252000.0,300.0,2024-01-19
CFG BANK,153.5,156.0,0.0163,9793096.7,63300.0,2024-01-19
CIH,338.5,335.45,-0.009000000000000001,8315159.8,24745.0,2024-01-19
CIMENTS DU MAROC,1691.0,1728.0,0.0219,3070740.0,1776.0,2024-01-19
COLORADO,45.5,46.0,0.011000000000000001,2041.5,45.0,2024-01-19
COSUMAR,194.5,195.0,0.0026,5608583.8,28761.0,2024-01-19
CTM,598.4,574.1,-0.0406,30427.3,53.0,2024-01-19
DISTY TECHNOLOGIES,200.0,197.7,-0.0115,142749.0,720.0,2024-01-19
DISWAY,720.0,730.0,0.0139,815629.1,1124.0,2024-01-19
DOUJA PROM ADDOHA,16.8,16.89,0.0054,14008178.51,830288.0,2024-01-19
ENNAKL,31.96,31.95,-0.0003,42869.28,1372.0,2024-01-19
FENIE BROSSETTE,94.9,94.49,-0.0043,152017.4,1653.0,2024-01-19
HPS,606.2,619.9,0.0226,1028986.9,1660.0,2024-01-19
IB MAROC.COM,22.01,22.01,0.0,5329.36,242.0,2024-01-19
IMMORENTE INVEST,94.8,95.0,0.0021,396174.4,4183.0,2024-01-19
ITISSALAT AL-MAGHRIB,103.0,103.0,0.0,20776770.55,201715.0,2024-01-19
JET CONTRACTORS,321.7,320.0,-0.0053,1670983.0,5183.0,2024-01-19
LABEL VIE,4300.0,4349.0,0.011399999999999999,2826998.0,654.0,2024-01-19
LESIEUR CRISTAL,275.0,275.0,0.0,32725.0,119.0,2024-01-19
LafargeHolcim Maroc,2059.0,2027.0,-0.0155,3217343.0,1571.0,2024-01-19
MAGHREB OXYGENE,219.8,232.95,0.059800000000000006,20266.65,87.0,2024-01-19
MANAGEM,1875.0,1850.0,-0.013300000000000001,1451752.0,785.0,2024-01-19
MED PAPER,19.0,19.0,0.0,101012.14,5292.0,2024-01-19
MICRODATA,679.9,678.0,-0.0028000000000000004,27210.0,41.0,2024-01-19
MINIERE TOUISSIT,1049.0,1000.0,-0.0467,7452536.0,7356.0,2024-01-19
MUTANDIS SCA,274.9,276.0,0.004,6275645.45,22794.0,2024-01-19
OULMES,1422.0,1425.0,0.0021,2850.0,2.0,2024-01-19
REALISATIONS MECANIQUES,108.0,105.0,-0.0278,12810.0,122.0,2024-01-19
REBAB COMPANY,78.03,78.0,-0.0004,1560.0,20.0,2024-01-19
RESIDENCES DAR SAADA,25.0,25.0,0.0,218343.63,8690.0,2024-01-19
RISMA,204.0,211.1,0.0348,4640490.85,22120.0,2024-01-19
SALAFIN,534.0,533.0,-0.0019,106635.0,200.0,2024-01-19
SANLAM MAROC,1140.0,1141.0,0.0009,1141.0,1.0,2024-01-19
SMI,1350.0,1350.0,0.0,6750.0,5.0,2024-01-19
SNEP,488.0,487.0,-0.002,1119387.15,2292.0,2024-01-19
SOCIETE DES BOISSONS DU M,2270.0,2332.0,0.0273,2459850.0,1055.0,2024-01-19
SOTHEMA,1040.0,1049.0,0.0087,1243183.0,1202.0,2024-01-19
STOKVIS NORD AFRIQUE,10.94,10.9,-0.0037,3716.4,341.0,2024-01-19
STROC INDUSTRIE,29.99,29.99,0.0,3647.26,122.0,2024-01-19
TAQA MOROCCO,1250.0,1250.0,0.0,645623.0,517.0,2024-01-19
TGCC S.A,219.95,219.0,-0.0043,2621094.2,11964.0,2024-01-19
TOTALENERGIES MARKETING,1196.0,1209.0,0.0109,1561148.0,1301.0,2024-01-19
WAFA ASSURANCE,4150.0,4100.0,-0.012,836400.0,204.0,2024-01-19
