Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1185.0,1184.0,-0.0008,2368.0,2.0,2024-10-10
AFRIC INDUSTRIES SA,305.0,305.0,0.0,61000.0,200.0,2024-10-10
AFRIQUIA GAZ,3820.0,3803.0,-0.0045000000000000005,1217317.0,320.0,2024-10-10
AKDITAL,1012.0,1009.0,-0.003,27018540.0,26642.0,2024-10-10
ALLIANCES,300.0,301.0,0.0033,5142131.7,17049.0,2024-10-10
ALUMINIUM DU MAROC,1373.0,1370.0,-0.0022,772226.0,563.0,2024-10-10
ARADEI CAPITAL,510.0,504.0,-0.0118,75590.5,150.0,2024-10-10
ATLANTASANAD,132.0,131.0,-0.0076,124076.55,952.0,2024-10-10
ATTIJARIWAFA BANK,540.0,535.0,-0.009300000000000001,4968397.6,9289.0,2024-10-10
AUTO HALL,70.7,70.2,-0.0070999999999999995,29377013.7,415516.0,2024-10-10
BALIMA,218.35,230.0,0.053399999999999996,230.0,1.0,2024-10-10
BANK OF AFRICA,190.05,190.0,-0.0003,389740.0,2051.0,2024-10-10
BCP,287.95,286.6,-0.004699999999999999,2179757.5,7611.0,2024-10-10
BMCI,560.0,581.0,0.0375,201300.0,350.0,2024-10-10
CFG BANK,186.0,184.7,-0.006999999999999999,745513.9,4005.0,2024-10-10
CIMENTS DU MAROC,1750.0,1753.0,0.0017000000000000001,61330.0,35.0,2024-10-10
COLORADO,53.0,52.7,-0.005699999999999999,11495.26,217.0,2024-10-10
COSUMAR,196.1,199.1,0.015300000000000001,21532041.3,109223.0,2024-10-10
CTM,620.0,659.6,0.0639,659.6,1.0,2024-10-10
DELTA HOLDING,54.01,55.99,0.036699999999999997,1708.77,31.0,2024-10-10
DISTY TECHNOLOGIES,228.0,229.5,0.0066,389569.3,1735.0,2024-10-10
DISWAY,662.0,650.0,-0.0181,716948.0,1100.0,2024-10-10
DOUJA PROM ADDOHA,35.48,34.8,-0.0192,11246602.66,319204.0,2024-10-10
ENNAKL,33.0,33.0,0.0,49767.46,1510.0,2024-10-10
EQDOM,1167.0,1163.0,-0.0034000000000000002,34798.0,30.0,2024-10-10
FENIE BROSSETTE,107.9,104.8,-0.0287,126553.95,1202.0,2024-10-10
HPS,575.2,583.0,0.013600000000000001,3200556.4,5495.0,2024-10-10
IMMORENTE INVEST,91.48,91.0,-0.0052,171225.5,1877.0,2024-10-10
ITISSALAT AL-MAGHRIB,92.0,92.0,0.0,17671313.92,192218.0,2024-10-10
JET CONTRACTORS,1186.0,1166.0,-0.0169,9581106.0,8078.0,2024-10-10
LABEL VIE,4475.0,4496.0,0.004699999999999999,2439800.0,550.0,2024-10-10
LESIEUR CRISTAL,284.95,275.05,-0.0347,275.05,1.0,2024-10-10
LafargeHolcim Maroc,1836.0,1839.0,0.0016,12226655.0,6645.0,2024-10-10
MANAGEM,2700.0,2680.0,-0.0074,144993.0,54.0,2024-10-10
MAROC LEASING,370.0,370.0,0.0,5920.0,16.0,2024-10-10
MED PAPER,21.27,20.6,-0.0315,705.85,34.0,2024-10-10
MICRODATA,658.5,640.0,-0.0281,1056000.0,1650.0,2024-10-10
MINIERE TOUISSIT,1575.0,1552.0,-0.0146,800302.0,513.0,2024-10-10
MUTANDIS SCA,309.0,305.1,-0.0126,827257.55,2675.0,2024-10-10
REALISATIONS MECANIQUES,449.85,476.0,0.0581,47600.0,100.0,2024-10-10
RESIDENCES DAR SAADA,77.0,76.15,-0.011000000000000001,4756533.11,61789.0,2024-10-10
RISMA,215.0,216.0,0.004699999999999999,40744.95,187.0,2024-10-10
SALAFIN,575.0,570.0,-0.0087,28500.0,50.0,2024-10-10
SANLAM MAROC,1855.0,1855.0,0.0,5565.0,3.0,2024-10-10
SMI,2180.0,2180.0,0.0,32700.0,15.0,2024-10-10
SNEP,468.85,460.0,-0.0189,692312.75,1504.0,2024-10-10
SOCIETE DES BOISSONS DU M,2514.0,2495.0,-0.0076,17463.0,7.0,2024-10-10
SODEP-Marsa Maroc,430.0,429.95,-0.0001,21788405.35,50137.0,2024-10-10
SONASID,835.0,839.9,0.0059,1788160.1,2130.0,2024-10-10
SOTHEMA,965.0,942.0,-0.023799999999999998,11414.1,12.0,2024-10-10
STOKVIS NORD AFRIQUE,15.77,15.42,-0.0222,100002.86,6618.0,2024-10-10
STROC INDUSTRIE,54.99,54.0,-0.018000000000000002,16079.89,297.0,2024-10-10
TAQA MOROCCO,1596.0,1585.0,-0.0069,45234722.0,28822.0,2024-10-10
TGCC S.A,402.85,401.0,-0.0046,12624899.45,31267.0,2024-10-10
TOTALENERGIES MARKETING,1600.0,1580.0,-0.0125,2133365.0,1349.0,2024-10-10
