Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1237.0,1224.0,-0.0105,766224.0,626.0,2024-03-08
AFRIC INDUSTRIES SA,320.0,318.5,-0.004699999999999999,1592.5,5.0,2024-03-08
AFRIQUIA GAZ,4150.0,4150.0,0.0,830000.0,200.0,2024-03-08
AGMA,7500.0,7051.0,-0.0599,56408.0,8.0,2024-03-08
AKDITAL,680.3,680.0,-0.0004,5869059.2,8623.0,2024-03-08
ALLIANCES,175.05,176.0,0.0054,3375959.8,19138.0,2024-03-08
ALUMINIUM DU MAROC,1360.0,1360.0,0.0,1360.0,1.0,2024-03-08
ARADEI CAPITAL,505.0,505.0,0.0,563184.2,1115.0,2024-03-08
ATLANTASANAD,123.0,122.05,-0.0077,95726.9,784.0,2024-03-08
ATTIJARIWAFA BANK,492.4,495.0,0.0053,14098472.05,28510.0,2024-03-08
AUTO HALL,67.2,68.0,0.011899999999999999,300642.51,4478.0,2024-03-08
BANK OF AFRICA,195.0,196.7,0.0087,1281407.95,6519.0,2024-03-08
BCP,296.0,296.0,0.0,2904557.0,9812.0,2024-03-08
BMCI,575.0,573.0,-0.0034999999999999996,433681.0,757.0,2024-03-08
CARTIER SAADA,22.59,22.59,0.0,20724.03,939.0,2024-03-08
CFG BANK,155.0,155.0,0.0,5489252.2,35602.0,2024-03-08
CIMENTS DU MAROC,1750.0,1700.0,-0.0286,1469250.0,862.0,2024-03-08
COLORADO,45.0,45.5,0.0111,54493.63,1219.0,2024-03-08
COSUMAR,193.0,194.1,0.005699999999999999,3097240.0,15932.0,2024-03-08
CTM,590.0,600.0,0.0169,136200.0,227.0,2024-03-08
DELTA HOLDING,40.98,40.0,-0.0239,20118.95,503.0,2024-03-08
DISTY TECHNOLOGIES,226.0,225.0,-0.0044,874410.9,3879.0,2024-03-08
DOUJA PROM ADDOHA,18.81,18.89,0.0043,17533682.03,922538.0,2024-03-08
ENNAKL,32.79,32.75,-0.0012,3331.31,102.0,2024-03-08
EQDOM,1096.0,1132.0,0.032799999999999996,327486.0,295.0,2024-03-08
FENIE BROSSETTE,90.0,89.98,-0.0002,41361.65,470.0,2024-03-08
HPS,595.0,597.0,0.0034000000000000002,503124.0,843.0,2024-03-08
IB MAROC.COM,22.0,22.9,0.0409,7030.3,307.0,2024-03-08
IMMORENTE INVEST,95.29,95.7,0.0043,211925.15,2216.0,2024-03-08
INVOLYS,88.44,88.11,-0.0037,881.1,10.0,2024-03-08
ITISSALAT AL-MAGHRIB,102.45,102.05,-0.0039000000000000003,7665941.15,75149.0,2024-03-08
JET CONTRACTORS,375.0,370.0,-0.013300000000000001,390142.7,1054.0,2024-03-08
LABEL VIE,4275.0,4495.0,0.051500000000000004,11840820.0,2690.0,2024-03-08
LESIEUR CRISTAL,265.25,268.0,0.0104,3920966.45,14630.0,2024-03-08
LafargeHolcim Maroc,1965.0,2000.0,0.0178,2065997.0,1033.0,2024-03-08
MAGHREB OXYGENE,210.0,222.55,0.059800000000000006,26706.0,120.0,2024-03-08
MANAGEM,1769.0,1770.0,0.0006,2087161.0,1178.0,2024-03-08
MED PAPER,19.47,19.0,-0.0241,53141.74,2807.0,2024-03-08
MICRODATA,686.9,665.0,-0.0319,36660.0,55.0,2024-03-08
MINIERE TOUISSIT,1311.0,1308.0,-0.0023,332845.0,254.0,2024-03-08
MUTANDIS SCA,266.0,265.45,-0.0021,2753282.4,10370.0,2024-03-08
RESIDENCES DAR SAADA,35.89,36.25,0.01,1905000.83,52830.0,2024-03-08
RISMA,209.5,210.0,0.0024,950387.15,4527.0,2024-03-08
SALAFIN,590.0,551.0,-0.0661,30856.0,56.0,2024-03-08
SOCIETE DES BOISSONS DU M,2400.0,2421.0,0.0088,1536735.0,635.0,2024-03-08
SODEP-Marsa Maroc,289.0,286.0,-0.0104,10507806.9,36433.0,2024-03-08
SONASID,729.0,722.0,-0.0096,49420.0,68.0,2024-03-08
SOTHEMA,1038.0,1050.0,0.0116,1054176.0,1004.0,2024-03-08
STOKVIS NORD AFRIQUE,10.7,10.51,-0.0178,14872.42,1406.0,2024-03-08
STROC INDUSTRIE,28.79,28.79,0.0,4922.84,173.0,2024-03-08
TAQA MOROCCO,1218.0,1220.0,0.0016,2105600.0,1743.0,2024-03-08
TGCC S.A,234.0,233.0,-0.0043,3772827.25,16281.0,2024-03-08
TOTALENERGIES MARKETING,1430.0,1400.0,-0.021,4209800.0,3007.0,2024-03-08
WAFA ASSURANCE,4174.0,4250.0,0.0182,1721250.0,405.0,2024-03-08
