Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1189.0,1189.0,0.0,1189.0,1.0,2024-11-20
AFRIC INDUSTRIES SA,301.5,301.5,0.0,84237.7,279.0,2024-11-20
AFRIQUIA GAZ,3900.0,3900.0,0.0,81900.0,21.0,2024-11-20
AKDITAL,1096.0,1086.0,-0.0091,9883704.0,9057.0,2024-11-20
ALLIANCES,372.0,383.9,0.032,21325118.85,56090.0,2024-11-20
ALUMINIUM DU MAROC,1384.0,1385.0,0.0007000000000000001,4155.0,3.0,2024-11-20
ARADEI CAPITAL,504.6,500.0,-0.0091,67000.0,134.0,2024-11-20
ATLANTASANAD,131.5,130.3,-0.0091,3002.0,23.0,2024-11-20
ATTIJARIWAFA BANK,584.0,580.0,-0.0068000000000000005,31489675.8,54251.0,2024-11-20
AUTO HALL,67.22,67.21,-0.0001,385029.93,5722.0,2024-11-20
BANK OF AFRICA,197.0,195.0,-0.0102,2471940.85,12653.0,2024-11-20
BCP,305.0,304.9,-0.0003,20572407.95,67502.0,2024-11-20
CARTIER SAADA,34.9,32.7,-0.063,131916.8,4032.0,2024-11-20
CDM,1030.0,1021.0,-0.0087,6988484.0,6815.0,2024-11-20
CFG BANK,201.95,211.0,0.044800000000000006,30285611.95,144030.0,2024-11-20
CIH,410.35,419.9,0.0233,2959535.2,7125.0,2024-11-20
CIMENTS DU MAROC,1985.0,2002.0,0.0086,2615542.0,1315.0,2024-11-20
COLORADO,51.0,51.06,0.0012,5460.1,107.0,2024-11-20
COSUMAR,197.5,197.3,-0.001,2081442.0,10524.0,2024-11-20
CTM,630.1,647.8,0.0281,647.8,1.0,2024-11-20
DELTA HOLDING,52.0,51.79,-0.004,56491.4,1100.0,2024-11-20
DISTY TECHNOLOGIES,229.45,229.45,0.0,31937.15,142.0,2024-11-20
DISWAY,641.1,637.8,-0.0051,114518.2,179.0,2024-11-20
DOUJA PROM ADDOHA,37.0,38.0,0.027000000000000003,45470113.69,202790.0,2024-11-20
ENNAKL,33.0,33.39,0.0118,172249.05,5204.0,2024-11-20
EQDOM,1051.0,1056.0,0.0048,1056.0,1.0,2024-11-20
FENIE BROSSETTE,114.0,114.0,0.0,129683.5,1138.0,2024-11-20
HPS,566.1,567.5,0.0025,567889.8,998.0,2024-11-20
IB MAROC.COM,33.6,33.7,0.003,337.0,10.0,2024-11-20
IMMORENTE INVEST,90.78,90.15,-0.0069,297286.4,3297.0,2024-11-20
INVOLYS,96.71,97.06,0.0036,7274.44,73.0,2024-11-20
ITISSALAT AL-MAGHRIB,87.5,88.6,0.0126,16315433.55,185241.0,2024-11-20
JET CONTRACTORS,1670.0,1665.0,-0.003,3183613.0,1923.0,2024-11-20
LABEL VIE,4280.0,4300.0,0.004699999999999999,107500.0,25.0,2024-11-20
LafargeHolcim Maroc,2021.0,2000.0,-0.0104,4415926.0,2206.0,2024-11-20
MAGHREB OXYGENE,249.9,249.95,0.0002,499.9,2.0,2024-11-20
MANAGEM MED PAPER,2900.0,2880.0,-0.0069,1451320.0,5041.0,2024-11-20
S.M MONETIQUE,234.0,235.0,0.0043,57299.9,252.0,2024-11-20
SALAFIN,544.0,538.1,-0.0108,28537.6,53.0,2024-11-20
SANLAM MAROC,1890.0,1880.0,-0.0053,65800.0,35.0,2024-11-20
SMI,2192.0,2180.0,-0.0055000000000000005,34939.0,16.0,2024-11-20
SNEP,530.0,518.2,-0.0223,433081.2,834.0,2024-11-20
SOCIETE DES BOISSONS DU M,2449.0,2400.0,-0.02,84011.0,35.0,2024-11-20
SODEP-Marsa Maroc,557.0,558.9,0.0034000000000000002,11711237.7,20912.0,2024-11-20
SONASID,960.5,967.0,0.0068000000000000005,525375.1,547.0,2024-11-20
STROC INDUSTRIE,48.49,46.1,-0.0493,19861.66,426.0,2024-11-20
TAQA MOROCCO,1397.0,1380.0,-0.012199999999999999,9492378.0,689622945.0,2024-11-20
TOTALENERGIES MARKETING,1550.0,1580.0,0.0194,1048467.0,670.0,2024-11-20
