Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1225.0,1224.0,-0.0008,1224.0,1.0,2024-07-15
AFRIC INDUSTRIES SA,322.0,322.0,0.0,258956.25,804.0,2024-07-15
AFRIQUIA GAZ,4150.0,4000.0,-0.0361,52212.0,13.0,2024-07-15
AKDITAL,888.0,887.0,-0.0011,11391293.4,12631.0,2024-07-15
ALLIANCES,239.0,240.0,0.0042,5613220.7,23470.0,2024-07-15
ALUMINIUM DU MAROC,1500.0,1500.0,0.0,21000.0,14.0,2024-07-15
ARADEI CAPITAL,525.0,525.0,0.0,630160.4,1198.0,2024-07-15
ATLANTASANAD,134.0,130.0,-0.029900000000000003,445019.0,3422.0,2024-07-15
ATTIJARIWAFA BANK,519.7,515.0,-0.009000000000000001,1342630.5,2613.0,2024-07-15
AUTO HALL,71.0,70.0,-0.0141,396626.75,5659.0,2024-07-15
BANK OF AFRICA,199.0,199.0,0.0,128554.0,646.0,2024-07-15
BCP,310.0,306.0,-0.0129,8487424.3,27753.0,2024-07-15
CARTIER SAADA,31.49,31.0,-0.015600000000000001,3310.07,107.0,2024-07-15
CFG BANK,166.0,164.0,-0.012,1234229.55,7508.0,2024-07-15
CIH,378.0,370.4,-0.020099999999999996,100699.2,272.0,2024-07-15
CIMENTS DU MAROC,1757.0,1745.0,-0.0068000000000000005,70800.0,40.0,2024-07-15
COLORADO,51.99,51.95,-0.0008,4738.28,93.0,2024-07-15
COSUMAR,193.0,193.0,0.0,62345.0,324.0,2024-07-15
CTM,679.5,677.0,-0.0037,2031.0,3.0,2024-07-15
DELTA HOLDING,46.5,47.89,0.029900000000000003,43814.3,940.0,2024-07-15
DISTY TECHNOLOGIES,238.95,238.95,0.0,6414.15,27.0,2024-07-15
DISWAY,698.0,672.0,-0.037200000000000004,152723.3,227.0,2024-07-15
DOUJA PROM ADDOHA,28.73,28.73,0.0,1597476.0,55398.0,2024-07-15
ENNAKL,33.75,33.7,-0.0015,34466.33,1063.0,2024-07-15
EQDOM,1077.0,1077.0,0.0,187528.0,174.0,2024-07-15
FENIE BROSSETTE,98.99,100.0,0.0102,34823.1,349.0,2024-07-15
HPS,502.0,518.0,0.0319,179538.9,347.0,2024-07-15
IB MAROC.COM,29.0,29.1,0.0034000000000000002,87.3,3.0,2024-07-15
IMMORENTE INVEST,92.5,92.4,-0.0011,154194.85,1664.0,2024-07-15
INVOLYS,88.0,87.99,-0.0001,2903.67,33.0,2024-07-15
ITISSALAT AL-MAGHRIB,92.45,92.0,-0.0049,1891224.31,20536.0,2024-07-15
JET CONTRACTORS,590.0,609.0,0.0322,2400875.3,3933.0,2024-07-15
LESIEUR CRISTAL,276.1,275.0,-0.004,30800.0,112.0,2024-07-15
LafargeHolcim Maroc,1924.0,1900.0,-0.0125,221240.0,117.0,2024-07-15
MAGHREB OXYGENE,215.0,213.0,-0.009300000000000001,213.0,1.0,2024-07-15
MANAGEM,2500.0,2500.0,0.0,229384.0,93.0,2024-07-15
MED PAPER,18.8,18.8,0.0,5593.32,302.0,2024-07-15
MINIERE TOUISSIT,1341.0,1347.0,0.0045000000000000005,1379937.0,1028.0,2024-07-15
MUTANDIS SCA,273.0,269.0,-0.0147,277123.1,1049.0,2024-07-15
Maroc,340.0,335.0,-0.0147,898288.25,679.0,2024-07-15
REALISATIONS MECANIQUES,104.0,110.0,0.057699999999999994,550.0,5.0,2024-07-15
RESIDENCES DAR SAADA,72.85,75.55,0.0371,1682894.1,22568.0,2024-07-15
RISMA,245.0,241.0,-0.0163,256707.05,1053.0,2024-07-15
SANLAM MAROC,1949.0,1.0,0.0,13398.0,7.0,2024-07-15
SONASID,875.0,875.0,0.0,122638.5,140.0,2024-07-15
STROC INDUSTRIE,32.23,32.19,-0.0012,1167.17,36.0,2024-07-15
TOTALENERGIES MARKETING,1365.0,1360.0,,9.0,7.0,2024-07-15
