Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1233.0,1204.0,-0.0235,1204.0,1.0,2024-04-22
AFRIC INDUSTRIES SA,316.95,329.95,0.040999999999999995,989.85,3.0,2024-04-22
AFRIQUIA GAZ,4100.0,4100.0,0.0,261701.0,64.0,2024-04-22
AKDITAL,740.0,730.0,-0.013500000000000002,11409197.5,15676.0,2024-04-22
ALLIANCES,240.0,216.05,-0.0998,67896588.9,304964.0,2024-04-22
ALUMINIUM DU MAROC,1500.0,1488.0,-0.008,38715.0,26.0,2024-04-22
ARADEI CAPITAL,515.0,505.0,-0.0194,1195822.4,2354.0,2024-04-22
ATLANTASANAD,135.5,134.5,-0.0074,55578.3,420.0,2024-04-22
ATTIJARIWAFA BANK,505.0,504.0,-0.002,15411898.3,30530.0,2024-04-22
AUTO HALL,78.0,74.9,-0.0397,573660.48,7647.0,2024-04-22
BALIMA,230.0,219.0,-0.0478,438.0,2.0,2024-04-22
BANK OF AFRICA,195.0,193.1,-0.0097,4114461.0,21213.0,2024-04-22
BCP,292.0,290.0,-0.0068000000000000005,9692479.3,33354.0,2024-04-22
CFG BANK,152.5,152.0,-0.0033,4328130.2,28518.0,2024-04-22
CIH,375.0,377.0,0.0053,401020.9,1087.0,2024-04-22
CIMENTS DU MAROC,1750.0,1726.0,-0.0137,20712.0,12.0,2024-04-22
COLORADO,54.0,52.0,-0.037000000000000005,250158.18,4749.0,2024-04-22
COSUMAR,198.0,197.1,-0.0045000000000000005,300547.7,1523.0,2024-04-22
CTM,635.0,660.0,0.0394,357451.2,547.0,2024-04-22
DELTA HOLDING,47.84,49.92,0.0435,2868065.6,56998.0,2024-04-22
DISTY TECHNOLOGIES,258.0,250.0,-0.031,4216930.25,16850.0,2024-04-22
DISWAY,720.0,723.0,0.0042,17890.0,25.0,2024-04-22
DOUJA PROM ADDOHA,35.5,31.96,-0.09970000000000001,88102834.55,687493.0,2024-04-22
ENNAKL,37.0,35.26,-0.047,904798.5,25455.0,2024-04-22
FENIE BROSSETTE,114.85,122.0,0.0623,2399151.4,19772.0,2024-04-22
HPS,574.0,587.0,0.0226,692904.0,1201.0,2024-04-22
IB MAROC.COM,31.0,34.09,0.09970000000000001,152791.38,4482.0,2024-04-22
IMMORENTE INVEST,93.99,94.79,0.0085,103550.61,1092.0,2024-04-22
INVOLYS,92.5,90.0,-0.027000000000000003,5150.6,58.0,2024-04-22
ITISSALAT AL-MAGHRIB,96.8,96.8,0.0,1394093.18,14366.0,2024-04-22
JET CONTRACTORS,550.0,540.0,-0.0182,8092717.9,14670.0,2024-04-22
LABEL VIE,4578.0,4578.0,0.0,388850.0,85.0,2024-04-22
LESIEUR CRISTAL,272.0,268.6,-0.0125,2686.0,10.0,2024-04-22
LafargeHolcim Maroc,2045.0,2000.0,-0.022000000000000002,121150.0,60.0,2024-04-22
M2M Group,496.0,490.0,-0.0121,599760.0,1224.0,2024-04-22
MAGHREB OXYGENE,213.0,200.5,-0.0587,3007.5,15.0,2024-04-22
MANAGEM,2315.0,2280.0,-0.0151,34154623.0,14476.0,2024-04-22
MED PAPER,21.1,20.6,-0.023700000000000002,160871.3,7584.0,2024-04-22
MONETIQUE SNEP,600.0,580.0,-0.0333,989650.4,1702.0,2024-04-22
MOROCCO,1299.0,280.0,-0.0146,292660.0,222.0,2024-04-22
REBAB COMPANY,71.75,72.0,0.0034999999999999996,720.0,10.0,2024-04-22
RESIDENCES DAR SAADA,68.5,61.66,-0.0999,14234652.33,223445.0,2024-04-22
RISMA,252.0,250.0,-0.0079,4933502.0,19734.0,2024-04-22
S.M,160.0,161.0,0.0063,2415.0,15.0,2024-04-22
SANLAM MAROC,1695.0,1699.0,0.0024,32216.0,20.0,2024-04-22
SMI,1803.0,1730.0,-0.0405,492627.0,280.0,2024-04-22
SODEP-Marsa Maroc,292.0,290.0,-0.0068000000000000005,1574145.85,5432.0,2024-04-22
SONASID,915.0,835.0,-0.0874,10144604.9,11568.0,2024-04-22
SOTHEMA,1011.0,1020.0,0.0089,218891.0,211.0,2024-04-22
STOKVIS NORD AFRIQUE,11.68,11.12,-0.0479,98734.98,8584.0,2024-04-22
TGCC S.A,318.0,300.0,-0.056600000000000004,26458435.35,85541.0,2024-04-22
TOTALENERGIES MARKETING,1350.0,1350.0,0.0,24300.0,18.0,2024-04-22
ZELLIDJA S.A,78.43,78.0,-0.0055000000000000005,234.0,3.0,2024-04-22
