Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1185.0,1185.0,0.0,1185.0,1.0,2024-10-15
AFRIC INDUSTRIES SA,303.5,310.0,0.021400000000000002,101014.35,331.0,2024-10-15
AFRIQUIA GAZ,3865.0,3806.0,-0.015300000000000001,1016202.0,267.0,2024-10-15
AKDITAL,996.1,995.0,-0.0011,10924815.7,10978.0,2024-10-15
ALLIANCES,293.0,291.05,-0.0067,4740087.3,16300.0,2024-10-15
ARADEI CAPITAL,511.0,495.0,-0.0313,1168407.6,2358.0,2024-10-15
ATLANTASANAD,130.2,131.0,0.0060999999999999995,122092.6,932.0,2024-10-15
ATTIJARIWAFA BANK,535.0,536.0,0.0019,16191518.3,30309.0,2024-10-15
AUTO HALL,70.99,70.0,-0.0139,72170.0,1031.0,2024-10-15
BANK OF AFRICA,190.0,190.0,0.0,1926600.0,10140.0,2024-10-15
BCP,289.9,289.0,-0.0031,8694578.65,30085.0,2024-10-15
BMCI,570.0,579.0,0.0158,23412.1,42.0,2024-10-15
CARTIER SAADA,34.11,35.8,0.0495,895.1,25.0,2024-10-15
CIH,399.85,394.0,-0.0146,457847.1,1179.0,2024-10-15
CIMENTS DU MAROC,1750.0,1733.0,-0.0097,350076.0,202.0,2024-10-15
COLORADO,52.55,51.99,-0.010700000000000001,4696.04,91.0,2024-10-15
COSUMAR,196.1,198.5,0.012199999999999999,100872.6,513.0,2024-10-15
DELTA HOLDING,55.24,54.99,-0.0045000000000000005,16894.93,312.0,2024-10-15
DISTY TECHNOLOGIES,225.0,221.0,-0.0178,65822.0,299.0,2024-10-15
DISWAY,660.0,669.0,0.013600000000000001,12711.0,19.0,2024-10-15
DOUJA PROM ADDOHA,32.1,32.5,0.0125,15104280.41,460122.0,2024-10-15
ENNAKL,33.0,33.39,0.0118,11800.31,358.0,2024-10-15
EQDOM,1170.0,1082.0,-0.07519999999999999,181570.0,168.0,2024-10-15
FENIE BROSSETTE,105.0,103.0,-0.019,1030.0,10.0,2024-10-15
HPS,572.0,572.0,0.0,2675479.6,4696.0,2024-10-15
IB MAROC.COM,37.03,36.0,-0.0278,3983.8,110.0,2024-10-15
IMMORENTE INVEST,91.0,91.3,0.0033,137605.77,1513.0,2024-10-15
ITISSALAT AL-MAGHRIB,91.4,90.0,-0.015300000000000001,10457322.65,115275.0,2024-10-15
JET CONTRACTORS,1100.0,1090.0,-0.0091,14919918.0,13711.0,2024-10-15
LABEL VIE,4494.0,4393.0,-0.0225,43930.0,10.0,2024-10-15
LESIEUR CRISTAL,275.05,275.0,-0.0002,27507.5,100.0,2024-10-15
LafargeHolcim Maroc,1820.0,1800.0,-0.011000000000000001,1107000.0,615.0,2024-10-15
M2M Group,516.0,508.5,-0.014499999999999999,9661.5,19.0,2024-10-15
MANAGEM,2685.0,2690.0,0.0019,876940.0,326.0,2024-10-15
MED PAPER,20.5,20.5,0.0,102260.79,5106.0,2024-10-15
MICRODATA,640.0,630.0,-0.015600000000000001,224280.0,356.0,2024-10-15
MINIERE TOUISSIT,1551.0,1560.0,0.0058,9488.0,6.0,2024-10-15
MUTANDIS SCA,310.0,302.0,-0.0258,917300.0,3024.0,2024-10-15
Maroc,425.0,420.0,-0.0118,21517095.7,51231.0,2024-10-15
PROMOPHARM S.A. REALISATIONS,1012.0,952.0,-0.0593,28560.0,3011.0,2024-10-15
RISMA,219.95,219.95,0.0,68709.6,318.0,2024-10-15
SALAFIN,575.0,569.0,-0.0104,11949.0,21.0,2024-10-15
SMI,2230.0,2199.0,-0.0139,30319.0,14.0,2024-10-15
SNEP,469.95,463.0,-0.0148,263455.6,572.0,2024-10-15
SODEP-Marsa SONASID,835.0,816.1,-0.0226,257603.5,316.0,2024-10-15
SOTHEMA,950.0,935.2,-0.015600000000000001,5611.2,6.0,2024-10-15
STOKVIS NORD AFRIQUE,15.24,15.16,-0.0052,21819.63,1453.0,2024-10-15
STROC INDUSTRIE,53.78,51.0,-0.051699999999999996,287417.0,5565.0,2024-10-15
TAQA MOROCCO,1575.0,1510.0,-0.041299999999999996,13298271.0,8639.0,2024-10-15
TGCC S.A,399.9,388.2,-0.029300000000000003,4115180.85,10478.0,2024-10-15
TOTALENERGIES MARKETING,1560.0,1500.0,-0.0385,515953.0,341.0,2024-10-15
