Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1224.0,1200.0,-0.0196,1905635.0,1588.0,2024-01-10
AFRIQUIA GAZ,4000.0,3995.0,-0.0012,11986.0,3.0,2024-01-10
AKDITAL,520.1,540.0,0.0383,12632866.8,23397.0,2024-01-10
ALLIANCES,142.0,141.0,-0.006999999999999999,12454096.55,88066.0,2024-01-10
ARADEI CAPITAL,446.0,445.0,-0.0022,51175.0,115.0,2024-01-10
ATLANTASANAD,125.0,124.0,-0.008,50702.1,407.0,2024-01-10
ATTIJARIWAFA BANK,475.1,476.0,0.0019,35190443.6,74011.0,2024-01-10
AUTO HALL,67.3,68.45,0.0171,440613.82,6474.0,2024-01-10
AUTO NEJMA,2325.0,2320.0,-0.0022,46400.0,20.0,2024-01-10
BANK OF AFRICA,183.0,183.4,0.0022,17191582.55,94459.0,2024-01-10
BCP,282.95,284.5,0.0055000000000000005,29503487.75,103671.0,2024-01-10
BMCI,560.0,570.0,0.0179,10020112.2,17601.0,2024-01-10
CARTIER SAADA,22.0,22.87,0.0395,6883.75,301.0,2024-01-10
CFG BANK,153.1,155.0,0.0124,12924329.4,83691.0,2024-01-10
CIH,342.7,344.0,0.0038,392415.75,1148.0,2024-01-10
CIMENTS DU MAROC,1715.0,1720.0,0.0029,2336908.0,1359.0,2024-01-10
COLORADO,46.4,47.09,0.0149,847.62,18.0,2024-01-10
COSUMAR,198.0,199.0,0.0051,29850.0,150.0,2024-01-10
CTM,597.5,594.5,-0.005,1783.5,3.0,2024-01-10
DELTA HOLDING,36.69,36.93,0.006500000000000001,369.3,10.0,2024-01-10
DISTY TECHNOLOGIES,189.0,190.0,0.0053,230133.7,1215.0,2024-01-10
DISWAY,672.0,699.9,0.0415,1019371.0,1463.0,2024-01-10
DOUJA PROM ADDOHA,16.41,16.2,-0.0128,7359138.85,452994.0,2024-01-10
ENNAKL,32.0,31.99,-0.0003,3833.0,120.0,2024-01-10
FENIE BROSSETTE,95.88,93.25,-0.0274,13842.58,148.0,2024-01-10
HPS,623.9,620.0,-0.0063,72174.0,116.0,2024-01-10
IB MAROC.COM,23.48,23.39,-0.0038,342.74,16.0,2024-01-10
IMMORENTE INVEST,95.0,95.0,0.0,61015.37,643.0,2024-01-10
INVOLYS,87.0,86.0,-0.0115,32852.0,382.0,2024-01-10
ITISSALAT AL-MAGHRIB,101.95,101.95,0.0,8009169.9,78702.0,2024-01-10
JET CONTRACTORS,265.0,281.9,0.0638,1595341.15,5766.0,2024-01-10
LABEL VIE,4280.0,4280.0,0.0,524800.0,124.0,2024-01-10
LESIEUR CRISTAL,270.0,270.0,0.0,1620.0,6.0,2024-01-10
LafargeHolcim Maroc,1994.0,1994.0,0.0,523943.0,263.0,2024-01-10
MAGHREB OXYGENE,216.1,217.5,0.006500000000000001,435.0,2.0,2024-01-10
MANAGEM,1850.0,1875.0,0.013500000000000002,631470.0,339.0,2024-01-10
MED PAPER,19.6,19.3,-0.015300000000000001,189851.02,9761.0,2024-01-10
MICRODATA,639.0,620.0,-0.0297,74227.2,117.0,2024-01-10
MINIERE TOUISSIT,1120.0,1150.0,0.0268,1268646.0,1103.0,2024-01-10
MUTANDIS SCA,252.1,254.0,0.0075,3491729.25,13727.0,2024-01-10
RESIDENCES DAR SAADA,23.9,24.5,0.025099999999999997,443422.91,18203.0,2024-01-10
RISMA,192.2,190.0,-0.011399999999999999,737399.35,3880.0,2024-01-10
S.M MONETIQUE,190.0,199.0,0.047400000000000005,597.0,3.0,2024-01-10
SALAFIN,508.0,511.3,0.006500000000000001,51130.0,100.0,2024-01-10
SANLAM MAROC,1300.0,1277.0,-0.0177,69026.0,54.0,2024-01-10
SMI,1410.0,1400.0,-0.0070999999999999995,61022.0,44.0,2024-01-10
SNEP,477.0,484.0,0.0147,2445516.55,5066.0,2024-01-10
SOCIETE DES BOISSONS DU M,2289.0,2200.0,-0.038900000000000004,1119800.0,509.0,2024-01-10
SODEP-Marsa Maroc,278.0,278.9,0.0032,24113413.6,86914.0,2024-01-10
SONASID,664.1,671.0,0.0104,639657.1,953.0,2024-01-10
STROC INDUSTRIE,30.75,29.21,-0.0501,47928.02,1645.0,2024-01-10
TAQA MOROCCO,194.0,1227.0,0.0276,1544536.0,1267.0,2024-01-10
TGCC S.A,1201.0,204.0,0.0149,5113111.35,25103.0,2024-01-10
TOTALENERGIES MARKETING,1180.0,1180.0,0.0,1198879.0,1016.0,2024-01-10
WAFA ASSURANCE,4100.0,4190.0,0.022000000000000002,42433748.0,10184.0,2024-01-10
ZELLIDJA S.A,78.5,78.0,-0.0064,1560.0,20.0,2024-01-10
