Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1252.0,1245.0,-0.005600000000000001,1245.0,1.0,2024-03-04
AFRIC INDUSTRIES SA,320.0,320.0,0.0,129289.95,404.0,2024-03-04
AGMA,7470.0,7499.0,0.0039000000000000003,7499.0,1.0,2024-03-04
AKDITAL,690.0,685.0,-0.0072,4941537.7,7171.0,2024-03-04
ALLIANCES,169.65,172.0,0.0139,5097390.85,29887.0,2024-03-04
ALUMINIUM DU MAROC,1368.0,1351.0,-0.0124,4053.0,3.0,2024-03-04
ARADEI CAPITAL,500.0,511.8,0.0236,2047.4,4.0,2024-03-04
ATLANTASANAD,123.8,122.0,-0.014499999999999999,25515.95,209.0,2024-03-04
ATTIJARIWAFA BANK,504.5,500.0,-0.0089,2585245.1,5168.0,2024-03-04
AUTO HALL,67.0,66.67,-0.0049,97724.8,1464.0,2024-03-04
BALIMA,220.0,233.15,0.059800000000000006,233.15,1.0,2024-03-04
BANK OF AFRICA,200.0,200.0,0.0,25290.5,127.0,2024-03-04
BCP,302.0,302.0,0.0,4936738.55,16355.0,2024-03-04
BMCI,575.0,575.0,0.0,115000.0,200.0,2024-03-04
CARTIER SAADA,22.55,22.11,-0.0195,14436.72,644.0,2024-03-04
CFG BANK,161.0,159.0,-0.0124,5781755.05,36254.0,2024-03-04
CIMENTS DU MAROC,1725.0,1739.0,0.008100000000000001,24256.0,14.0,2024-03-04
COLORADO,45.5,44.8,-0.0154,5624.8,125.0,2024-03-04
COSUMAR,194.0,195.0,0.0052,42483.3,218.0,2024-03-04
CTM,589.9,614.0,0.0409,89925.0,150.0,2024-03-04
DELTA HOLDING,41.7,42.0,0.0072,84864.35,2024.0,2024-03-04
DISTY TECHNOLOGIES,216.5,222.5,0.0277,635611.0,2899.0,2024-03-04
DOUJA PROM ADDOHA,18.4,18.8,0.0217,18801565.96,994117.0,2024-03-04
ENNAKL,32.82,32.75,-0.0021,66305.64,2060.0,2024-03-04
EQDOM,1109.0,1052.0,-0.051399999999999994,291404.0,277.0,2024-03-04
FENIE BROSSETTE,91.45,91.38,-0.0008,100266.47,1138.0,2024-03-04
HPS,590.0,588.9,-0.0019,295389.5,504.0,2024-03-04
IMMORENTE INVEST,95.7,93.15,-0.026600000000000002,221309.27,2348.0,2024-03-04
INVOLYS,88.4,88.6,0.0023,9378.25,106.0,2024-03-04
ITISSALAT AL-MAGHRIB,103.5,103.25,-0.0024,466005.3,4507.0,2024-03-04
JET CONTRACTORS,387.85,387.0,-0.0022,1317928.05,3479.0,2024-03-04
LESIEUR CRISTAL,261.05,273.0,0.0458,9009.0,33.0,2024-03-04
LafargeHolcim Maroc,1973.0,1974.0,0.0005,1974.0,1.0,2024-03-04
M2M Group,550.0,550.0,0.0,3850.0,7.0,2024-03-04
MANAGEM,1839.0,1766.0,-0.0397,12541778.0,7107.0,2024-03-04
MED PAPER,19.48,19.3,-0.0092,70715.05,3680.0,2024-03-04
MINIERE TOUISSIT,1300.0,1308.0,0.0062,126709.0,98.0,2024-03-04
MUTANDIS SCA,267.0,266.0,-0.0037,43951.5,165.0,2024-03-04
REALISATIONS MECANIQUES,101.4,101.1,-0.003,32048.7,317.0,2024-03-04
RESIDENCES DAR SAADA,33.0,34.99,0.0603,3913499.59,112512.0,2024-03-04
RISMA,215.0,210.1,-0.022799999999999997,1665224.25,7794.0,2024-03-04
SALAFIN,580.0,590.0,0.0172,61850.0,105.0,2024-03-04
SMI,1410.0,1411.0,0.0007000000000000001,214272.0,149.0,2024-03-04
SNEP,485.0,484.95,-0.0001,196970.65,409.0,2024-03-04
SOCIETE DES BOISSONS DU M,2426.0,2400.0,-0.010700000000000001,86553.0,36.0,2024-03-04
SODEP-Marsa Maroc,290.05,291.0,0.0033,2101658.15,7224.0,2024-03-04
SONASID,730.4,735.0,0.0063,1670895.8,2283.0,2024-03-04
STOKVIS NORD AFRIQUE,10.61,10.6,-0.0009,27365.82,2562.0,2024-03-04
STROC INDUSTRIE,28.9,28.8,-0.0034999999999999996,460.05,16.0,2024-03-04
TAQA MOROCCO,1200.0,1220.0,0.0167,488000.0,400.0,2024-03-04
TGCC S.A,234.0,234.0,0.0,3245541.0,13789.0,2024-03-04
TOTALENERGIES MARKETING,1410.0,1420.0,0.0070999999999999995,217506.0,152.0,2024-03-04
