Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1208.0,1220.0,0.009899999999999999,3660.0,3.0,2024-02-15
AFRIC INDUSTRIES SA,320.0,320.0,0.0,21096.0,66.0,2024-02-15
AFRIQUIA GAZ,4030.0,4149.0,0.029500000000000002,41482.0,10.0,2024-02-15
AKDITAL,697.3,692.0,-0.0076,35737522.3,51834.0,2024-02-15
ALLIANCES,155.0,154.85,-0.001,2046020.2,13357.0,2024-02-15
ALUMINIUM DU MAROC,1342.0,1342.0,0.0,1342.0,1.0,2024-02-15
ARADEI CAPITAL,500.0,499.9,-0.0002,10939821.0,22100.0,2024-02-15
ATLANTASANAD,124.0,123.0,-0.008100000000000001,1168519.5,9499.0,2024-02-15
ATTIJARIWAFA BANK,504.3,503.1,-0.0024,6993050.0,13888.0,2024-02-15
AUTO HALL,68.2,67.5,-0.0103,396155.15,5861.0,2024-02-15
BANK OF AFRICA,205.0,204.0,-0.0049,2929168.3,14609.0,2024-02-15
BCP,295.0,296.0,0.0034000000000000002,11407127.0,38763.0,2024-02-15
BMCI,568.0,565.0,-0.0053,42375.0,75.0,2024-02-15
CARTIER SAADA,22.3,22.2,-0.0045000000000000005,1043.4,47.0,2024-02-15
CFG BANK,152.0,154.85,0.018799999999999997,11281150.45,73078.0,2024-02-15
CIH,353.95,354.0,0.0001,618770.6,1755.0,2024-02-15
COLORADO,45.6,45.0,-0.0132,17237.52,389.0,2024-02-15
COSUMAR,187.15,188.35,0.0064,7061162.85,37466.0,2024-02-15
CTM,580.0,580.0,0.0,15660.0,27.0,2024-02-15
DELTA HOLDING,37.89,38.38,0.0129,14069.39,371.0,2024-02-15
DISTY TECHNOLOGIES,213.9,213.0,-0.0042,223483.75,1046.0,2024-02-15
DISWAY,720.0,710.0,-0.0139,3998219.0,5711.0,2024-02-15
DOUJA PROM ADDOHA,15.92,15.95,0.0019,1156986.7,72558.0,2024-02-15
ENNAKL,32.79,32.79,0.0,2065.77,63.0,2024-02-15
EQDOM,1083.0,1080.0,-0.0028000000000000004,631700.0,584.0,2024-02-15
FENIE BROSSETTE,90.99,90.5,-0.0054,13621.79,153.0,2024-02-15
HPS,595.0,590.0,-0.0084,2290987.5,3881.0,2024-02-15
IB MAROC.COM,20.6,22.4,0.0874,3427.2,153.0,2024-02-15
IMMORENTE INVEST,93.0,92.1,-0.0097,1218278.29,13238.0,2024-02-15
ITISSALAT AL-MAGHRIB,91.9,90.1,-0.0196,16298987.68,179475.0,2024-02-15
JET CONTRACTORS,353.9,350.0,-0.011000000000000001,980378.2,2799.0,2024-02-15
MANAGEM,1815.0,1839.0,0.0132,389734.0,212.0,2024-02-15
MED PAPER,19.24,19.0,-0.0125,59354.94,3128.0,2024-02-15
MICRODATA,670.0,675.0,0.0075,28979.1,43.0,2024-02-15
MINIERE TOUISSIT,1424.0,1435.0,0.0077,2042549.0,1412.0,2024-02-15
MUTANDIS SCA,269.0,270.0,0.0037,136620.0,506.0,2024-02-15
PROMOPHARM S.A.,1008.0,995.0,-0.0129,11940.0,12.0,2024-02-15
REALISATIONS MECANIQUES,112.0,106.0,-0.0536,5512.0,52.0,2024-02-15
REBAB COMPANY,73.0,77.0,0.0548,154.0,2.0,2024-02-15
RESIDENCES DAR SAADA,25.75,26.7,0.0369,611526.32,23262.0,2024-02-15
RISMA,226.0,226.0,0.0,884049.0,3910.0,2024-02-15
SALAFIN,600.0,580.0,-0.0333,1160.0,2.0,2024-02-15
SMI,1336.0,1330.0,-0.0045000000000000005,210589.0,158.0,2024-02-15
SNEP,511.0,518.0,0.0137,10827.0,21.0,2024-02-15
SOCIETE DES BOISSONS DU M,2400.0,2400.0,0.0,1200000.0,500.0,2024-02-15
STOKVIS NORD AFRIQUE,10.66,10.71,0.004699999999999999,14797.46,1366.0,2024-02-15
STROC INDUSTRIE,28.98,27.86,-0.038599999999999995,3318.48,118.0,2024-02-15
TAQA MOROCCO,1239.0,1200.0,-0.0315,2187840.0,1820.0,2024-02-15
TIMAR,660.0,660.0,0.0,122760.0,186.0,2024-02-15
