Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1200.0,1203.0,0.0025,1203.0,1.0,2024-01-15
AFRIC INDUSTRIES SA,332.0,327.0,-0.0151,17039.05,52.0,2024-01-15
AFRIQUIA GAZ,4150.0,4100.0,-0.012,4100.0,1.0,2024-01-15
AGMA,6581.0,6600.0,0.0029,13200.0,2.0,2024-01-15
AKDITAL,550.0,545.0,-0.0091,1891565.2,3467.0,2024-01-15
ALLIANCES,137.0,135.25,-0.0128,3145230.8,23039.0,2024-01-15
ARADEI CAPITAL,445.0,446.0,0.0022,1784.0,4.0,2024-01-15
ATLANTASANAD,124.0,123.1,-0.0073,12325.5,100.0,2024-01-15
ATTIJARIWAFA BANK,480.0,476.25,-0.0078000000000000005,4393771.35,9222.0,2024-01-15
AUTO HALL,68.49,68.51,0.0003,35147.51,510.0,2024-01-15
BANK OF AFRICA,184.0,182.5,-0.008199999999999999,1146996.0,6285.0,2024-01-15
BCP,285.0,284.0,-0.0034999999999999996,12762102.5,44784.0,2024-01-15
CFG BANK,153.6,152.3,-0.0085,2651455.75,17333.0,2024-01-15
CIH,340.0,342.5,0.0074,157715.0,460.0,2024-01-15
CIMENTS DU MAROC,1724.0,1726.0,0.0012,533355.0,309.0,2024-01-15
COLORADO,45.68,45.51,-0.0037,69781.24,1528.0,2024-01-15
COSUMAR,195.0,195.0,0.0,368806.1,1898.0,2024-01-15
CTM,582.1,584.0,0.0033,5840.0,10.0,2024-01-15
DELTA HOLDING,36.99,36.99,0.0,56502.56,1567.0,2024-01-15
DISWAY,700.0,710.0,0.0143,406130.5,580.0,2024-01-15
DOUJA PROM ADDOHA,16.0,15.75,-0.015600000000000001,3372580.78,213997.0,2024-01-15
ENNAKL,31.79,32.0,0.0066,124833.57,3912.0,2024-01-15
FENIE BROSSETTE,93.25,94.0,0.008,9031.34,97.0,2024-01-15
HPS,620.0,606.0,-0.0226,255284.3,413.0,2024-01-15
IB MAROC.COM,23.46,22.0,-0.0622,4884.0,222.0,2024-01-15
IMMORENTE INVEST,95.49,96.69,0.0126,22694.5,238.0,2024-01-15
INVOLYS,86.0,86.0,0.0,7654.0,89.0,2024-01-15
ITISSALAT AL-MAGHRIB,102.5,102.3,-0.002,793159.75,7733.0,2024-01-15
JET CONTRACTORS,292.0,299.0,0.024,4496733.85,14894.0,2024-01-15
LABEL VIE,4212.0,4250.0,0.009000000000000001,9184212.0,2161.0,2024-01-15
LESIEUR CRISTAL,270.0,270.55,0.002,6517.65,24.0,2024-01-15
LafargeHolcim Maroc,2000.0,2000.0,0.0,832076.0,416.0,2024-01-15
M2M Group,619.0,619.0,0.0,129990.0,210.0,2024-01-15
MAGHREBAIL,910.0,913.0,0.0033,11869.0,13.0,2024-01-15
MANAGEM,1900.0,1854.0,-0.0242,482794.0,259.0,2024-01-15
MED PAPER,19.02,19.94,0.0484,47542.2,2494.0,2024-01-15
MICRODATA,620.0,637.9,0.028900000000000002,1576399.0,2510.0,2024-01-15
MINIERE TOUISSIT,1100.0,1130.0,0.0273,180019.0,161.0,2024-01-15
MUTANDIS SCA,254.0,255.5,0.0059,780169.0,3065.0,2024-01-15
PROMOPHARM S.A.,940.0,945.0,0.0053,5670.0,6.0,2024-01-15
REALISATIONS MECANIQUES,110.75,110.0,-0.0068000000000000005,17600.0,160.0,2024-01-15
REBAB COMPANY,83.0,83.0,0.0,83.0,1.0,2024-01-15
RESIDENCES DAR SAADA,24.0,23.78,-0.0092,301298.9,12622.0,2024-01-15
RISMA,190.0,197.4,0.038900000000000004,988193.35,5034.0,2024-01-15
SALAFIN,511.4,512.0,0.0012,274944.0,537.0,2024-01-15
SANLAM MAROC,1235.0,1132.0,-0.0834,20311.0,18.0,2024-01-15
SMI,1400.0,1398.0,-0.0014000000000000002,28607.0,21.0,2024-01-15
SNEP,485.0,485.0,0.0,75880.0,158.0,2024-01-15
SOCIETE DES BOISSONS DU M,2210.0,2250.0,0.0181,2250000.0,10005.0,2024-01-15
SODEP-Marsa Maroc,279.5,276.0,-0.0125,235182.4,852.0,2024-01-15
SONASID,674.0,686.0,0.0178,3539187.5,241.0,2024-01-15
SOTHEMA,1029.0,1050.0,0.0204,28545.0,27.0,2024-01-15
STOKVIS NORD AFRIQUE,10.95,10.73,-0.020099999999999996,1211.39,111.0,2024-01-15
STROC INDUSTRIE,28.83,28.98,0.0052,17496.86,585.0,2024-01-15
TAQA MOROCCO,1229.0,1228.0,-0.0008,293005.0,240.0,2024-01-15
TOTALENERGIES MARKETING,1180.0,1.0,,4.0,4.0,2024-01-15
ZELLIDJA S.A,78.0,78.95,0.012199999999999999,1342.15,17.0,2024-01-15
