Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1234.0,1270.0,0.0292,2540.0,2.0,2024-08-30
AFRIC INDUSTRIES SA,313.0,309.0,-0.0128,154160.2,497.0,2024-08-30
AFRIQUIA GAZ,3850.0,3800.0,-0.013000000000000001,1945600.0,512.0,2024-08-30
AGMA,6400.0,6564.0,0.0256,308508.0,47.0,2024-08-30
AKDITAL,967.0,971.9,0.0051,23810579.7,24496.0,2024-08-30
ALLIANCES,266.9,266.5,-0.0015,29888863.45,111662.0,2024-08-30
ALUMINIUM DU MAROC,1402.0,1425.0,0.016399999999999998,11354.0,8.0,2024-08-30
ARADEI CAPITAL,500.0,502.0,0.004,1898551.0,3783.0,2024-08-30
ATLANTASANAD,131.3,132.0,0.0053,488301.5,3701.0,2024-08-30
ATTIJARIWAFA BANK,537.0,544.8,0.014499999999999999,32257859.8,59305.0,2024-08-30
AUTO HALL,69.0,68.98,-0.0003,4213655.66,61676.0,2024-08-30
BALIMA,218.35,218.35,0.0,1091.75,5.0,2024-08-30
BANK OF AFRICA,195.0,192.0,-0.0154,2696982.0,14038.0,2024-08-30
BCP,310.0,314.5,0.014499999999999999,14492226.7,46151.0,2024-08-30
BMCI,645.0,649.0,0.0062,3103487.0,4763.0,2024-08-30
CDM,930.0,900.0,-0.0323,201600.0,224.0,2024-08-30
CFG BANK,179.4,178.0,-0.0078000000000000005,3671285.5,20656.0,2024-08-30
CIH,412.0,410.0,-0.0049,8891038.4,22138.0,2024-08-30
CIMENTS DU MAROC,1760.0,1768.0,0.0045000000000000005,9469849.0,5367.0,2024-08-30
COLORADO,51.94,52.0,0.0012,92230.5,1779.0,2024-08-30
COSUMAR,180.05,184.0,0.0219,2891435.1,15702.0,2024-08-30
CTM,664.0,677.9,0.0209,2033.7,3.0,2024-08-30
DARI COUSPATE,3257.0,3255.0,-0.0006,185535.0,57.0,2024-08-30
DELTA HOLDING,50.89,50.0,-0.0175,1197737.6,24263.0,2024-08-30
DISTY TECHNOLOGIES,237.0,234.0,-0.0127,425123.3,1821.0,2024-08-30
DISWAY,664.5,683.0,0.0278,36181.8,53.0,2024-08-30
DOUJA PROM ADDOHA,30.81,31.0,0.0062,12396872.46,401551.0,2024-08-30
ENNAKL,33.34,33.0,-0.0102,44049.12,1345.0,2024-08-30
EQDOM,1100.0,1100.0,0.0,887255.0,806.0,2024-08-30
FENIE BROSSETTE,114.0,116.1,0.0184,910766.7,7795.0,2024-08-30
HPS,585.0,571.1,-0.023799999999999998,4699289.8,8246.0,2024-08-30
IB MAROC.COM,38.7,42.56,0.09970000000000001,96457.71,2267.0,2024-08-30
IMMORENTE INVEST,93.01,92.3,-0.0076,387870.1,4180.0,2024-08-30
INVOLYS,103.15,103.15,0.0,82381.75,798.0,2024-08-30
ITISSALAT AL-MAGHRIB,96.0,93.16,-0.0296,26408063.95,280992.0,2024-08-30
JET CONTRACTORS,735.0,760.0,0.034,4561312.4,5976.0,2024-08-30
LABEL VIE,4500.0,4495.0,-0.0011,29155085.0,6483.0,2024-08-30
LafargeHolcim Maroc,1900.0,1900.0,0.0,11061506.0,5.0,2024-08-30
M2M Group,510.0,540.5,0.059800000000000006,14593.5,27.0,2024-08-30
MANAGEM,2870.0,2830.0,-0.0139,16244242.0,5737.0,2024-08-30
MED PAPER,22.2,21.7,-0.0225,422866.14,19823.0,2024-08-30
MINIERE TOUISSIT,1720.0,1719.0,-0.0006,17066793.0,9935.0,2024-08-30
S.M MONETIQUE,274.0,248.5,-0.0931,240037.0,933.0,2024-08-30
SALAFIN,520.0,551.1,0.059800000000000006,17084.1,31.0,2024-08-30
SANLAM MAROC,2000.0,2000.0,0.0,224000.0,112.0,2024-08-30
SMI,2285.0,2200.0,-0.037200000000000004,732425.0,325.0,2024-08-30
SNEP,490.0,488.9,-0.0022,1651222.15,3407.0,2024-08-30
SOCIETE DES BOISSONS DU M,2600.0,2448.0,-0.058499999999999996,1019898.0,409.0,2024-08-30
SODEP-Marsa Maroc,379.0,383.0,0.0106,24380784.55,64042.0,2024-08-30
SONASID,847.0,840.0,-0.0083,2273552.6,2702.0,2024-08-30
STROC INDUSTRIE,62.0,55.81,-0.0998,169777.99,2781.0,2024-08-30
TAQA MOROCCO,1310.0,1290.0,-0.015300000000000001,2535670.0,1965.0,2024-08-30
TOTALENERGIES MARKETING,1450.0,1460.0,0.0069,2456190.0,534781683.0,2024-08-30
WAFA ASSURANCE,4150.0,180.0,0.0072,417.0,339.0,2024-08-30
