Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1116.0,1134.0,0.0161,1134.0,1.0,2025-03-06
AFRIC INDUSTRIES SA,305.0,335.0,0.0984,1736423.05,5329.0,2025-03-06
AFRIQUIA GAZ,4500.0,4352.0,-0.0329,217600.0,50.0,2025-03-06
AGMA,6969.0,6999.0,0.0043,6999.0,1.0,2025-03-06
AKDITAL,1180.0,1171.0,-0.0076,1449210.0,1235.0,2025-03-06
ALLIANCES,559.0,550.0,-0.0161,7959634.5,14408.0,2025-03-06
ALUMINIUM DU MAROC,1574.0,1625.0,0.032400000000000005,4538899.0,2883.0,2025-03-06
ARADEI CAPITAL,471.1,473.1,0.0042,30609.65,64.0,2025-03-06
ATLANTASANAD,147.6,145.0,-0.0176,1149357.05,7890.0,2025-03-06
ATTIJARIWAFA BANK,635.0,634.0,-0.0016,38840179.9,61207.0,2025-03-06
AUTO HALL,75.0,77.8,0.0373,1803564.28,23310.0,2025-03-06
BANK OF AFRICA,196.0,190.0,-0.030600000000000002,961085.0,5032.0,2025-03-06
BCP,283.75,281.1,-0.009300000000000001,4573654.45,16185.0,2025-03-06
BMCI,626.0,622.0,-0.0064,194310.0,312.0,2025-03-06
CARTIER SAADA,33.5,32.56,-0.0281,467.16,14.0,2025-03-06
CDM,1101.0,1102.0,0.0009,111227.0,101.0,2025-03-06
CIH,441.05,441.5,0.001,88300.0,200.0,2025-03-06
CIMENTS DU MAROC,1963.0,1978.0,0.0076,820833.0,415.0,2025-03-06
CMGP GROUP,323.0,327.8,0.0149,3082469.2,9513.0,2025-03-06
COLORADO,59.33,58.99,-0.005699999999999999,1711.19,29.0,2025-03-06
COSUMAR,200.0,206.8,0.034,216997.2,1050.0,2025-03-06
CTM,1109.0,1106.0,-0.0027,238844.0,216.0,2025-03-06
DELTA HOLDING,66.49,66.0,-0.0074,224763.4,3401.0,2025-03-06
DISTY TECHNOLOGIES,300.0,298.5,-0.005,13731.0,46.0,2025-03-06
DISWAY,720.0,720.0,0.0,228811.5,317.0,2025-03-06
DOUJA PROM ADDOHA,40.86,41.0,0.0034000000000000002,3964660.44,96346.0,2025-03-06
ENNAKL,33.0,33.1,0.003,22905.2,692.0,2025-03-06
EQDOM,1041.0,1045.0,0.0038,31350.0,30.0,2025-03-06
FENIE BROSSETTE,202.9,206.9,0.0197,1295165.7,6232.0,2025-03-06
HPS,620.0,625.0,0.008100000000000001,32828.9,53.0,2025-03-06
IB MAROC.COM,39.35,39.36,0.0003,8619.84,219.0,2025-03-06
IMMORENTE INVEST,91.0,91.0,0.0,5207225.14,57196.0,2025-03-06
INVOLYS,97.1,97.1,0.0,6311.5,65.0,2025-03-06
ITISSALAT AL-MAGHRIB,111.4,110.0,-0.0126,7481499.55,67951.0,2025-03-06
JET CONTRACTORS,2480.0,2450.0,-0.0121,5969454.0,2433.0,2025-03-06
LABEL VIE,4020.0,4020.0,0.0,28140.0,7.0,2025-03-06
LafargeHolcim Maroc,1931.0,1900.0,-0.0161,1515782.0,797.0,2025-03-06
M2M Group,529.0,521.2,-0.0147,521.2,1.0,2025-03-06
MAGHREB OXYGENE,470.0,469.95,-0.0001,2819.7,6.0,2025-03-06
MANAGEM,3900.0,4000.0,0.0256,8628721.0,2190.0,2025-03-06
MAROC LEASING,373.0,374.0,0.0027,4488.0,12.0,2025-03-06
MUTANDIS SCA,310.0,310.0,0.0,581427.75,1868.0,2025-03-06
RESIDENCES DAR SAADA,113.0,115.0,0.0177,6712847.95,57128.0,2025-03-06
RISMA,290.0,285.0,-0.0172,236513.0,827.0,2025-03-06
S.M MONETIQUE,429.45,429.5,0.0001,3436.0,8.0,2025-03-06
SALAFIN,578.0,576.9,-0.0019,8653.5,15.0,2025-03-06
SMI,2250.0,2300.0,0.0222,2048478.0,891.0,2025-03-06
SNEP,607.9,607.0,-0.0015,68169.5,112.0,2025-03-06
SOCIETE DES BOISSONS DU M,2350.0,2300.0,-0.0213,71500.0,31.0,2025-03-06
SODEP-Marsa Maroc,718.4,714.0,-0.0060999999999999995,12109732.6,16978.0,2025-03-06
SONASID,1405.0,1440.0,0.024900000000000002,1673937.0,1164.0,2025-03-06
SOTHEMA,1036.0,1021.0,-0.014499999999999999,575658.0,557.0,2025-03-06
STOKVIS NORD AFRIQUE,27.78,28.21,0.0155,1883797.24,64944.0,2025-03-06
STROC INDUSTRIE,45.8,47.0,0.0262,480769.27,10244.0,2025-03-06
TAQA MOROCCO,1603.0,1571.0,-0.02,1753230.0,1112.0,2025-03-06
TGCC S.A,690.0,690.0,0.0,26627081.5,38594.0,2025-03-06
TOTALENERGIES MARKETING,1597.0,1597.0,0.0,62283.0,39.0,2025-03-06
UNIMER,172.0,172.0,0.0,172.0,1.0,2025-03-06
WAFA ASSURANCE,4362.0,4500.0,0.0316,508500.0,113.0,2025-03-06
