Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1221.0,1225.0,0.0033,7345.0,6.0,2025-12-30
AFRIC INDUSTRIES SA,335.2,336.0,0.0024,109713.45,329.0,2025-12-30
AFRIQUIA GAZ,4005.0,4020.0,0.0037,68668.0,17.0,2025-12-30
AKDITAL,1125.0,1160.0,0.0311,12195668.0,10679.0,2025-12-30
ALLIANCES,535.0,540.0,0.009300000000000001,18242472.8,34023.0,2025-12-30
ALUMINIUM DU MAROC,1800.0,1798.0,-0.0011,205737.0,117.0,2025-12-30
ARADEI CAPITAL,435.45,430.0,-0.0125,1311392.5,3002.0,2025-12-30
ASSURANCE,4950.0,4804.0,-0.029500000000000002,399462.0,83.0,2025-12-30
ATTIJARIWAFA BANK,718.0,729.0,0.015300000000000001,396017862.6,545786.0,2025-12-30
AUTO HALL,93.2,95.89,0.028900000000000002,108919.03,1139.0,2025-12-30
BALIMA,250.0,250.0,0.0,1500.0,6.0,2025-12-30
BANK OF AFRICA,212.0,218.0,0.028300000000000002,9455282.15,43539.0,2025-12-30
BCP,277.0,280.0,0.0108,119703079.7,427798.0,2025-12-30
BMCI,613.0,633.0,0.0326,993173.3,1571.0,2025-12-30
CARTIER SAADA,33.0,33.65,0.0197,42006.7,1250.0,2025-12-30
CASH PLUS S.A,298.0,298.05,0.0002,10177951.0,34644.0,2025-12-30
CDM,1000.0,1010.0,0.01,10308131.1,10212.0,2025-12-30
CFG BANK,230.0,236.0,0.026099999999999998,4554911.2,18877.0,2025-12-30
CIH,415.0,413.95,-0.0025,4614646.1,11285.0,2025-12-30
CIMENTS DU MAROC,1810.0,1820.0,0.0055000000000000005,8046990.0,4479.0,2025-12-30
CMGP GROUP,350.0,368.0,0.051399999999999994,4812443.7,13619.0,2025-12-30
COLORADO,86.0,86.0,0.0,736805.96,8673.0,2025-12-30
COSUMAR,193.0,197.0,0.0207,6248042.25,31709.0,2025-12-30
CTM,895.0,887.0,-0.0089,373062.0,416.0,2025-12-30
DELTA HOLDING,75.99,75.0,-0.013000000000000001,14351563.79,191339.0,2025-12-30
DISTY TECHNOLOGIES,350.0,350.0,0.0,133024.5,389.0,2025-12-30
DISWAY,891.2,891.0,-0.0002,82800.0,95.0,2025-12-30
DOUJA PROM ADDOHA,35.0,34.95,-0.0014000000000000002,20530350.24,595269.0,2025-12-30
ENNAKL,51.0,53.5,0.049,1395434.4,26662.0,2025-12-30
EQDOM,1310.0,1180.0,-0.0992,1793020.0,1484.0,2025-12-30
FENIE BROSSETTE,389.95,389.0,-0.0024,795676.95,2078.0,2025-12-30
HPS,550.0,549.0,-0.0018,3568121.9,6512.0,2025-12-30
IB MAROC.COM,71.39,67.44,-0.0553,7273.24,107.0,2025-12-30
IMMORENTE INVEST,91.5,91.5,0.0,319045.08,3486.0,2025-12-30
INVOLYS,199.95,198.5,-0.0073,127508.7,648.0,2025-12-30
ITISSALAT AL-MAGHRIB,107.9,108.5,0.005600000000000001,103789232.55,961690.0,2025-12-30
JET CONTRACTORS,2700.0,2680.0,-0.0074,2615746.0,977.0,2025-12-30
LESIEUR CRISTAL,358.0,330.0,-0.0782,47560.0,144.0,2025-12-30
M2M Group,488.95,473.95,-0.030699999999999998,15121.15,32.0,2025-12-30
MICRODATA,800.0,800.0,0.0,800.0,1.0,2025-12-30
MINIERE TOUISSIT,1756.0,1.0,0.0535,665438.0,368.0,2025-12-30
REALISATIONS MECANIQUES,496.45,483.0,-0.0271,24633.0,51.0,2025-12-30
REBAB COMPANY,111.25,113.0,0.015700000000000002,3955.0,35.0,2025-12-30
RESIDENCES DAR SAADA,158.5,158.9,0.0025,11797192.05,73709.0,2025-12-30
RISMA,360.0,370.0,0.0278,1406615.3,3793.0,2025-12-30
S.M MONETIQUE,585.0,582.0,-0.0051,37875.0,65.0,2025-12-30
SALAFIN,557.0,540.0,-0.0305,334800.0,620.0,2025-12-30
SANLAM MAROC,2280.0,2246.0,-0.0149,22460.0,10.0,2025-12-30
SGTM S.A,760.0,835.9,0.0999,399938780.0,490620.0,2025-12-30
SMI,3900.0,4100.0,0.0513,2003552.0,492.0,2025-12-30
SNEP,491.0,494.5,0.0070999999999999995,233015.85,480.0,2025-12-30
SODEP-Marsa Maroc,937.0,949.0,0.0128,289015519.2,306398.0,2025-12-30
SONASID,2200.0,2279.0,0.0359,7519912.0,3356.0,2025-12-30
SOTHEMA,1740.0,1814.0,0.0425,948686.0,538.0,2025-12-30
STOKVIS NORD AFRIQUE,96.3,90.3,-0.0623,13988783.77,148484.0,2025-12-30
STROC INDUSTRIE,250.0,244.85,-0.0206,767480.85,3170.0,2025-12-30
TAQA MOROCCO,2198.0,2180.0,-0.008199999999999999,112479873.0,52144.0,2025-12-30
VICENNE,447.0,449.9,0.006500000000000001,7554803.9,16870.0,2025-12-30
