Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1135.0,1125.0,-0.0088,9004.0,8.0,2025-02-20
AFRIC INDUSTRIES SA,305.0,303.2,-0.0059,96428.5,317.0,2025-02-20
AFRIQUIA GAZ,4800.0,4800.0,0.0,21144681.0,4361.0,2025-02-20
AGMA,6800.0,7000.0,0.0294,70000.0,10.0,2025-02-20
AKDITAL,1200.0,1194.0,-0.005,33213504.0,27695.0,2025-02-20
ALLIANCES,610.5,600.0,-0.0172,67859258.6,110748.0,2025-02-20
ALUMINIUM DU MAROC,1538.0,1533.0,-0.0033,88895.0,58.0,2025-02-20
ARADEI CAPITAL,478.05,479.8,0.0037,391602.8,819.0,2025-02-20
ATLANTASANAD,156.0,158.0,0.0128,10074043.3,65107.0,2025-02-20
ATTIJARIWAFA BANK,670.0,667.5,-0.0037,25485765.7,38153.0,2025-02-20
AUTO HALL,73.92,72.9,-0.0138,593689.61,8125.0,2025-02-20
BALIMA,224.0,224.0,0.0,672.0,3.0,2025-02-20
BANK OF AFRICA,202.0,200.0,-0.009899999999999999,517317.65,2575.0,2025-02-20
BCP,280.0,277.0,-0.010700000000000001,4986238.9,17930.0,2025-02-20
BMCI,657.0,632.0,-0.0381,1040272.6,1644.0,2025-02-20
CARTIER SAADA,32.7,32.0,-0.021400000000000002,244085.08,7697.0,2025-02-20
CFG BANK,252.0,249.0,-0.011899999999999999,17795543.05,69910.0,2025-02-20
CIH,471.0,470.0,-0.0021,234560.0,499.0,2025-02-20
CIMENTS DU MAROC,1895.0,1890.0,-0.0026,9304018.0,4904.0,2025-02-20
CMGP GROUP,338.0,330.0,-0.023700000000000002,41082657.95,124341.0,2025-02-20
COLORADO,57.5,59.0,0.026099999999999998,230906.31,3954.0,2025-02-20
COSUMAR,204.0,205.0,0.0049,6489990.15,31683.0,2025-02-20
CTM,1110.0,1162.0,0.046799999999999994,1868917.0,1635.0,2025-02-20
DELTA HOLDING,68.86,69.0,0.002,1753701.66,25575.0,2025-02-20
DISTY TECHNOLOGIES,292.5,300.0,0.0256,656844.0,2231.0,2025-02-20
DISWAY,695.0,700.0,0.0072,2152844.1,3075.0,2025-02-20
DOUJA PROM ADDOHA,44.9,44.99,0.002,11945352.33,267854.0,2025-02-20
ENNAKL,33.0,32.21,-0.0239,1875623.56,58107.0,2025-02-20
EQDOM,1050.0,1051.0,0.001,710257.0,675.0,2025-02-20
FENIE BROSSETTE,136.0,149.55,0.09960000000000001,1539189.1,10437.0,2025-02-20
HPS,654.9,645.0,-0.0151,4473965.9,6959.0,2025-02-20
IB MAROC.COM,41.8,38.65,-0.0754,123469.1,3228.0,2025-02-20
IMMORENTE INVEST,91.0,92.0,0.011000000000000001,347580.29,3807.0,2025-02-20
INVOLYS,96.6,97.1,0.0052,679.7,7.0,2025-02-20
ITISSALAT AL-MAGHRIB,104.05,104.0,-0.0005,22911376.95,221359.0,2025-02-20
JET CONTRACTORS,2682.0,2690.0,0.003,39220535.0,14392.0,2025-02-20
LABEL VIE,4200.0,4324.0,0.029500000000000002,193145.0,45.0,2025-02-20
LESIEUR CRISTAL,280.0,280.0,0.0,9788.4,35.0,2025-02-20
LafargeHolcim Maroc,1980.0,1960.0,-0.0101,8371275.0,4258.0,2025-02-20
MANAGEM,4020.0,4020.0,0.0,565960.0,141.0,2025-02-20
MED PAPER,22.75,22.3,-0.019799999999999998,185225.39,8422.0,2025-02-20
MICRODATA,779.8,810.1,0.038900000000000004,209749.7,260.0,2025-02-20
MINIERE TOUISSIT,1960.0,1889.0,-0.0362,9587300.0,5044.0,2025-02-20
MUTANDIS SCA,342.0,340.0,-0.0058,2121312.6,6257.0,2025-02-20
REALISATIONS MECANIQUES,426.9,423.95,-0.0069,22431.3,54.0,2025-02-20
RESIDENCES DAR SAADA,118.0,117.0,-0.0085,10626892.95,90192.0,2025-02-20
RISMA,302.0,298.5,-0.0116,1592806.5,5307.0,2025-02-20
S.M MONETIQUE,415.0,405.0,-0.0241,604338.1,1519.0,2025-02-20
SALAFIN,620.0,558.1,-0.0998,1270296.8,2264.0,2025-02-20
SANLAM MAROC,1950.0,2007.0,0.0292,17235.0,9.0,2025-02-20
SMI,3000.0,2960.0,-0.013300000000000001,3582116.0,1171.0,2025-02-20
SNEP,640.1,638.0,-0.0033,680947.6,1081.0,2025-02-20
SOTHEMA,1063.0,1070.0,,1371660.0,1268.0,2025-02-20
STROC,44.0,43.5,-0.011399999999999999,64955.5,1497.0,2025-02-20
TAQA MOROCCO,1660.0,1670.0,0.006,37068841.0,22186.0,2025-02-20
TGCC S.A,600.0,659.9,0.0998,335229.2,508.0,2025-02-20
TOTALENERGIES MARKETING,1586.0,1600.0,0.0088,668409.0,416.0,2025-02-20
UNIMER,169.55,172.0,0.014499999999999999,2580.0,15.0,2025-02-20
WAFA ASSURANCE,4440.0,4350.0,-0.0203,840200.0,193.0,2025-02-20
ZELLIDJA S.A,120.5,120.5,0.0,11447.5,95.0,2025-02-20
