Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFRIC INDUSTRIES SA,327.5,329.0,0.0046,123641.4,378.0,2025-12-01
AFRIQUIA GAZ,4030.0,4029.0,-0.0002,72493.0,18.0,2025-12-01
AKDITAL,1350.0,1315.0,-0.0259,15185714.0,11534.0,2025-12-01
ALLIANCES,590.0,575.0,-0.0254,6667647.8,11583.0,2025-12-01
ALUMINIUM DU MAROC,1800.0,1840.0,0.0222,183528.0,100.0,2025-12-01
ARADEI CAPITAL,435.0,440.0,0.0115,291251.2,659.0,2025-12-01
ATLANTASANAD,138.0,140.0,0.014499999999999999,131673.6,945.0,2025-12-01
ATTIJARIWAFA BANK,731.5,720.0,-0.015700000000000002,11819794.1,16406.0,2025-12-01
AUTO HALL,95.0,95.0,0.0,59453.5,626.0,2025-12-01
BANK OF AFRICA,224.9,223.0,-0.0084,3691520.45,16413.0,2025-12-01
BMCI,520.0,569.8,0.0958,57549.8,101.0,2025-12-01
CARTIER SAADA,34.6,35.79,0.0344,11567.7,330.0,2025-12-01
CDM,967.0,968.5,0.0016,113179.0,115.0,2025-12-01
CFG BANK,244.0,239.0,-0.020499999999999997,781628.35,3264.0,2025-12-01
CIH,402.0,409.0,0.0174,10132480.45,24999.0,2025-12-01
CIMENTS DU MAROC,1900.0,1947.0,0.024700000000000003,11676.0,6.0,2025-12-01
CMGP GROUP,362.5,353.0,-0.0262,1181353.95,3340.0,2025-12-01
COLORADO,82.0,82.5,0.0060999999999999995,54776.52,665.0,2025-12-01
COSUMAR,198.0,199.95,0.0098,258373.55,1294.0,2025-12-01
CTM,871.0,885.0,0.0161,119241.5,135.0,2025-12-01
DELTA HOLDING,71.5,72.0,0.006999999999999999,642651.28,8940.0,2025-12-01
DISTY TECHNOLOGIES,360.0,360.0,0.0,24735.0,69.0,2025-12-01
DISWAY,902.0,896.0,-0.0067,4480.0,5.0,2025-12-01
DOUJA PROM ADDOHA,37.6,36.0,-0.0426,11869112.33,327087.0,2025-12-01
ENNAKL,55.5,55.0,-0.009000000000000001,196039.19,3626.0,2025-12-01
EQDOM,1246.0,1250.0,0.0032,25000.0,20.0,2025-12-01
FENIE BROSSETTE,428.0,412.1,-0.0371,329939.3,780.0,2025-12-01
HPS,530.0,522.0,-0.0151,295156.1,564.0,2025-12-01
IB MAROC.COM,72.99,70.9,-0.0286,18191.2,263.0,2025-12-01
IMMORENTE INVEST,91.35,90.01,-0.0147,394253.59,4357.0,2025-12-01
INVOLYS,234.9,230.0,-0.0209,303641.8,1329.0,2025-12-01
ITISSALAT AL-MAGHRIB,115.0,113.9,-0.0096,4937095.15,43201.0,2025-12-01
JET CONTRACTORS,2525.0,2500.0,-0.009899999999999999,2931415.0,1187.0,2025-12-01
LABEL VIE,4490.0,4645.0,0.0345,605330.0,136.0,2025-12-01
LafargeHolcim Maroc,1850.0,1848.0,-0.0011,341469.0,184.0,2025-12-01
MAGHREBAIL OXYGENE,918.0,950.0,,2850.0,3.0,2025-12-01
MAROC LEASING,365.95,352.55,-0.0366,10576.5,30.0,2025-12-01
MED PAPER,27.83,27.6,-0.0083,43643.26,1578.0,2025-12-01
MICRODATA,819.0,809.0,-0.012199999999999999,50113.7,61.0,2025-12-01
REALISATIONS MECANIQUES,499.5,485.0,-0.028999999999999998,116396.9,240.0,2025-12-01
REBAB COMPANY,113.9,107.1,-0.059699999999999996,1499.4,14.0,2025-12-01
RESIDENCES DAR SAADA,177.05,175.7,-0.0076,2460016.05,13958.0,2025-12-01
RISMA,396.0,380.1,-0.04019999999999999,14231.6,37.0,2025-12-01
SALAFIN,618.0,600.0,-0.0291,216000.0,360.0,2025-12-01
SANLAM MAROC,1975.0,1930.0,-0.022799999999999997,19304.0,10.0,2025-12-01
SMI,2743.0,2750.0,0.0026,13930227.0,5065.0,2025-12-01
SNEP,501.0,488.0,-0.0259,9310.05,19.0,2025-12-01
SOCIETE DES BOISSONS DU M,2141.0,2140.0,-0.0005,494349.0,231.0,2025-12-01
SODEP-Marsa Maroc,978.0,967.0,-0.011200000000000002,9322013.5,9606.0,2025-12-01
SONASID,2303.0,2304.0,0.0004,178470.0,75.0,2025-12-01
SOTHEMA,1775.0,1777.0,0.0011,50799.0,29.0,2025-12-01
STOKVIS NORD AFRIQUE,115.0,113.8,-0.0104,2383236.5,20571.0,2025-12-01
STROC INDUSTRIE,280.0,278.0,-0.0070999999999999995,370291.9,1340.0,2025-12-01
TAQA MOROCCO,277.0,2240.0,,5013238.0,2238.0,2025-12-01
TGCC S.A,2930.0,914.0,-0.016200000000000003,7.0,7921.0,2025-12-01
UNIMER,800.0,1159.0,-0.0062,159.0,1.0,2025-12-01
WAFA ASSURANCE,5150.0,5150.0,0.0,77250.0,15.0,2025-12-01
