Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1340.0,1340.0,0.0,61042.0,46.0,2025-06-19
AFRIC INDUSTRIES SA,310.5,309.0,-0.0048,70967.5,229.0,2025-06-19
AFRIQUIA GAZ,4250.0,4156.0,-0.022099999999999998,4156.0,1.0,2025-06-19
AKDITAL,1390.0,1395.0,0.0036,35543904.0,25759.0,2025-06-19
ALLIANCES,460.0,450.0,-0.0217,28357612.7,63642.0,2025-06-19
ALUMINIUM DU MAROC,1744.0,1790.0,0.0264,10740.0,6.0,2025-06-19
ARADEI CAPITAL,465.05,456.0,-0.0195,1354131.8,2959.0,2025-06-19
ATLANTASANAD,140.0,140.0,0.0,935753.55,6706.0,2025-06-19
ATTIJARIWAFA BANK,663.0,658.0,-0.0075,70196118.6,106595.0,2025-06-19
AUTO HALL,74.65,74.95,0.004,309067.01,4138.0,2025-06-19
BANK OF AFRICA,268.0,260.0,-0.029900000000000003,11899112.25,45674.0,2025-06-19
BCP,286.0,280.0,-0.021,19841997.3,70664.0,2025-06-19
BMCI,585.0,585.0,0.0,2281500.0,3900.0,2025-06-19
CARTIER SAADA,31.51,31.5,-0.0003,9922.5,315.0,2025-06-19
CDM,1081.0,1064.0,-0.015700000000000002,1521397.0,1422.0,2025-06-19
CIH,407.0,410.9,0.0096,644974.2,1593.0,2025-06-19
CIMENTS DU MAROC,1900.0,1900.0,0.0,5702.0,3.0,2025-06-19
CMGP GROUP,310.0,310.0,0.0,6567590.7,21779.0,2025-06-19
COLORADO,60.79,60.0,-0.013000000000000001,168019.53,2835.0,2025-06-19
COSUMAR,229.0,227.0,-0.0087,9497703.4,41338.0,2025-06-19
CTM,882.1,835.0,-0.053399999999999996,804560.5,955.0,2025-06-19
DELTA HOLDING,81.0,79.5,-0.018500000000000003,1460502.56,18367.0,2025-06-19
DISTY TECHNOLOGIES,320.0,310.0,-0.0313,332758.2,1051.0,2025-06-19
DISWAY,799.0,753.0,-0.0576,196520.0,258.0,2025-06-19
DOUJA PROM ADDOHA,34.6,34.0,-0.0173,19848016.19,587049.0,2025-06-19
ENNAKL,32.37,32.7,0.0102,227056.75,7069.0,2025-06-19
FENIE BROSSETTE,319.9,321.0,0.0034000000000000002,1244172.15,4019.0,2025-06-19
HPS,560.0,550.0,-0.0179,2506855.5,4558.0,2025-06-19
IB MAROC.COM,40.69,44.75,0.0998,65200.75,1457.0,2025-06-19
IMMORENTE INVEST,89.8,88.0,-0.02,430969.45,4895.0,2025-06-19
INVOLYS,108.25,119.05,0.0998,180836.95,1519.0,2025-06-19
ITISSALAT AL-MAGHRIB,106.7,105.0,-0.0159,27078506.45,257826.0,2025-06-19
JET CONTRACTORS,1886.0,1833.0,-0.0281,17928338.0,10038.0,2025-06-19
LABEL VIE,4235.0,4200.0,-0.0083,7437690.0,1771.0,2025-06-19
LESIEUR CRISTAL,273.5,273.5,0.0,547.0,2.0,2025-06-19
LafargeHolcim Maroc,1920.0,1900.0,-0.0104,19276051.0,10182.0,2025-06-19
M2M Group,508.0,526.0,0.0354,278051.9,542.0,2025-06-19
MAGHREB OXYGENE,426.95,426.95,0.0,25190.05,59.0,2025-06-19
MAGHREBAIL,922.0,917.0,-0.0054,5502.0,6.0,2025-06-19
MANAGEM,5200.0,5130.0,-0.013500000000000002,1722637.0,336.0,2025-06-19
MAROC LEASING,373.0,374.0,0.0027,4862.0,13.0,2025-06-19
MED PAPER,21.01,19.9,-0.0528,307568.65,15282.0,2025-06-19
MICRODATA,867.7,867.8,0.0001,14752.5,17.0,2025-06-19
MINIERE TOUISSIT,2262.0,2260.0,-0.0009,459830.0,206.0,2025-06-19
MUTANDIS SCA,300.0,298.0,-0.0067,262439.6,889.0,2025-06-19
REALISATIONS MECANIQUES,416.0,434.85,0.0453,572822.25,1432.0,2025-06-19
REBAB COMPANY,71.0,75.25,0.0599,75.25,1.0,2025-06-19
RESIDENCES DAR SAADA,107.7,105.0,-0.025099999999999997,8511027.4,81812.0,2025-06-19
RISMA,327.6,311.0,-0.0507,608067.0,1947.0,2025-06-19
S.M MONETIQUE,559.0,540.0,-0.034,562329.5,1035.0,2025-06-19
SMI,2464.0,2395.0,-0.027999999999999997,36399.0,15.0,2025-06-19
SNEP,714.9,699.0,-0.0222,218544.0,316.0,2025-06-19
SOCIETE DES BOISSONS DU M,2030.0,2010.0,-0.009899999999999999,26490.0,13.0,2025-06-19
SODEP-Marsa Maroc,820.0,814.0,-0.0073,43383836.6,54163.0,2025-06-19
SONASID,2441.0,2352.0,-0.0365,8784887.0,3737.0,2025-06-19
SOTHEMA,1450.0,1406.0,-0.030299999999999997,1741940.0,1241.0,2025-06-19
STOKVIS NORD AFRIQUE,59.6,57.21,-0.0401,2323575.81,40326.0,2025-06-19
STROC INDUSTRIE,172.9,155.65,-0.0998,12583292.5,78414.0,2025-06-19
TAQA MOROCCO,2798.0,2740.0,-0.0207,11652411.0,4270.0,2025-06-19
TGCC S.A,821.5,809.6,-0.014499999999999999,46147233.3,57506.0,2025-06-19
TOTALENERGIES MARKETING,1767.0,1796.0,0.016399999999999998,3955774.0,2234.0,2025-06-19
WAFA ASSURANCE,5250.0,5159.0,-0.0173,4127200.0,800.0,2025-06-19
