Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1348.0,1324.0,-0.0178,25156.0,19.0,2025-05-26
AFRIC INDUSTRIES SA,340.0,340.0,0.0,278580.8,818.0,2025-05-26
AFRIQUIA GAZ,4190.0,4180.0,-0.0024,2219214.0,531.0,2025-05-26
AGMA,6993.0,6705.0,-0.0412,6705.0,1.0,2025-05-26
AKDITAL,1439.0,1460.0,0.0146,5570607.0,3800.0,2025-05-26
ALLIANCES,470.0,459.0,-0.023399999999999997,4425972.4,9609.0,2025-05-26
ARADEI CAPITAL,481.0,482.5,0.0031,295673.4,608.0,2025-05-26
ATLANTASANAD,141.0,140.1,-0.0064,38790.0,277.0,2025-05-26
ATTIJARIWAFA BANK,694.9,690.6,-0.0062,9023019.1,13031.0,2025-05-26
AUTO HALL,78.69,78.0,-0.0088,13321.03,168.0,2025-05-26
BANK OF AFRICA,233.1,236.0,0.0124,12076104.1,51387.0,2025-05-26
BCP,275.0,274.95,-0.0002,9155245.2,33294.0,2025-05-26
BMCI,564.0,548.0,-0.028399999999999998,3369074.0,6146.0,2025-05-26
CARTIER SAADA,31.1,32.0,0.028900000000000002,2620.5,84.0,2025-05-26
CDM,1100.0,1099.0,-0.0009,1322981.0,1205.0,2025-05-26
CIH,400.0,398.45,-0.0039000000000000003,879743.8,2204.0,2025-05-26
CIMENTS DU MAROC,1930.0,1955.0,0.013000000000000001,2069000.0,1051.0,2025-05-26
CMGP GROUP,347.9,342.0,-0.017,2044539.8,5961.0,2025-05-26
COLORADO,61.18,59.1,-0.034,23516.55,398.0,2025-05-26
COSUMAR,235.05,230.0,-0.0215,4800833.05,20539.0,2025-05-26
CTM,922.0,945.0,0.024900000000000002,127343.0,135.0,2025-05-26
DELTA HOLDING,84.0,84.96,0.011399999999999999,530842.08,6276.0,2025-05-26
DISTY TECHNOLOGIES,328.0,325.0,-0.0091,47992.0,148.0,2025-05-26
DISWAY,805.0,805.8,0.001,2084878.4,2638.0,2025-05-26
DOUJA PROM ADDOHA,35.62,35.0,-0.0174,6320679.63,179336.0,2025-05-26
ENNAKL,35.0,35.11,0.0031,477416.47,13588.0,2025-05-26
EQDOM,1100.0,1068.0,-0.0291,103628.0,97.0,2025-05-26
FENIE BROSSETTE,277.0,270.6,-0.0231,388719.6,1429.0,2025-05-26
HPS,550.0,549.5,-0.0009,192532.9,354.0,2025-05-26
IMMORENTE INVEST,89.89,89.12,-0.0086,441781.26,4932.0,2025-05-26
INVOLYS,98.9,98.0,-0.0091,1676.79,17.0,2025-05-26
ITISSALAT AL-MAGHRIB,111.0,110.75,-0.0023,17520714.75,157499.0,2025-05-26
JET CONTRACTORS,2400.0,2267.0,-0.0554,48499058.0,21284.0,2025-05-26
LABEL VIE,4669.0,4670.0,0.0002,98020.0,21.0,2025-05-26
LESIEUR CRISTAL,280.0,285.0,0.0179,1710.0,6.0,2025-05-26
LafargeHolcim Maroc,1960.0,1956.0,-0.002,4419717.0,2245.0,2025-05-26
M2M Group,518.6,520.0,0.0027,25499.5,49.0,2025-05-26
MED PAPER,21.2,21.59,0.0184,203144.23,9647.0,2025-05-26
MINIERE TOUISSIT,1821.0,1880.0,0.032400000000000005,3760.0,2.0,2025-05-26
MUTANDIS SCA,292.0,290.0,-0.0068000000000000005,1156491.1,3985.0,2025-05-26
PROMOPHARM S.A.,1170.0,1100.0,-0.059800000000000006,6600.0,6.0,2025-05-26
REALISATIONS MECANIQUES,450.0,460.0,0.0222,2760.0,6.0,2025-05-26
RESIDENCES DAR SAADA,97.0,96.0,-0.0103,3129351.51,32432.0,2025-05-26
RISMA,329.9,345.0,0.0458,3868980.15,11030.0,2025-05-26
S.M MONETIQUE,620.0,595.0,-0.0403,240478.0,401.0,2025-05-26
SMI,2389.0,2441.0,0.0218,7491335.0,3104.0,2025-05-26
SNEP,700.0,699.0,-0.0014000000000000002,389065.2,558.0,2025-05-26
SOCIETE DES BOISSONS DU M,2216.0,2156.0,-0.0271,142140.0,65.0,2025-05-26
SODEP-Marsa Maroc,775.0,775.1,0.0001,14053865.9,18177.0,2025-05-26
SONASID,2571.0,2569.0,-0.0008,1680344.0,655.0,2025-05-26
SOTHEMA,1450.0,1450.0,0.0,5413681.0,3733.0,2025-05-26
STOKVIS NORD AFRIQUE,58.0,59.3,0.022400000000000003,2615723.74,43867.0,2025-05-26
STROC INDUSTRIE,74.06,74.0,-0.0008,2223985.9,30850.0,2025-05-26
TAQA MOROCCO,3090.0,2999.0,-0.0294,11045465.0,3679.0,2025-05-26
TGCC S.A,852.0,880.4,0.0333,25004465.1,28448.0,2025-05-26
TOTALENERGIES MARKETING,1940.0,1979.0,0.020099999999999996,394449.0,202.0,2025-05-26
ZELLIDJA S.A,149.45,155.0,0.0371,310.0,2.0,2025-05-26
