Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1305.0,1300.0,-0.0038,132570.0,102.0,2025-12-12
AFRIC INDUSTRIES SA,333.0,333.0,0.0,14974.2,45.0,2025-12-12
AFRIQUIA GAZ,4060.0,4250.0,0.046799999999999994,1712195.0,403.0,2025-12-12
AKDITAL,1246.0,1230.0,-0.0128,19615347.0,15824.0,2025-12-12
ALLIANCES,560.0,560.0,0.0,19384913.5,34081.0,2025-12-12
ALUMINIUM DU MAROC,1805.0,1805.0,0.0,1757415.0,1003.0,2025-12-12
ARADEI CAPITAL,446.95,448.0,0.0023,111797.75,251.0,2025-12-12
ATLANTASANAD,139.0,141.0,0.0144,2112877.1,14766.0,2025-12-12
ATTIJARIWAFA BANK,723.9,720.0,-0.0054,26851221.4,37283.0,2025-12-12
AUTO HALL,94.79,94.69,-0.0011,1679628.7,18020.0,2025-12-12
BCP,283.0,283.0,0.0,12444215.75,43986.0,2025-12-12
BMCI,590.0,635.0,0.07629999999999999,24841946.4,39471.0,2025-12-12
CARTIER SAADA,33.99,34.09,0.0029,65138.65,1909.0,2025-12-12
CASH PLUS S.A,292.65,321.9,0.0999,198865313.4,617786.0,2025-12-12
CDM,1001.0,1050.0,0.049,8165364.0,7769.0,2025-12-12
CFG BANK,250.0,250.1,0.0004,1171945.15,4694.0,2025-12-12
CIH,415.0,414.75,-0.0006,1081061.9,2608.0,2025-12-12
CIMENTS DU MAROC,1885.0,1850.0,-0.018600000000000002,5145225.0,2743.0,2025-12-12
CMGP GROUP,375.0,376.0,0.0027,8072039.95,21468.0,2025-12-12
COLORADO,81.0,82.1,0.013600000000000001,323464.77,3978.0,2025-12-12
COSUMAR,199.0,197.05,-0.0098,1325754.25,6706.0,2025-12-12
CTM,890.0,916.9,0.0302,53696.5,59.0,2025-12-12
DELTA HOLDING,71.1,71.1,0.0,2591049.23,36396.0,2025-12-12
DISTY TECHNOLOGIES,353.0,360.0,0.019799999999999998,100146.85,279.0,2025-12-12
DISWAY,899.0,905.0,0.0067,1021658.0,1129.0,2025-12-12
DOUJA PROM ADDOHA,35.0,35.4,0.011399999999999999,4252249.31,119904.0,2025-12-12
ENNAKL,52.71,54.0,0.0245,283803.85,5269.0,2025-12-12
EQDOM,1287.0,1300.0,0.0101,6500.0,5.0,2025-12-12
FENIE BROSSETTE,424.0,415.0,-0.0212,148774.55,358.0,2025-12-12
HPS,544.0,566.0,0.0404,32163877.6,57801.0,2025-12-12
IB MAROC.COM,70.85,70.72,-0.0018,17323.36,245.0,2025-12-12
IMMORENTE INVEST,91.2,91.29,0.001,306791.02,3410.0,2025-12-12
INVOLYS,218.0,223.9,0.0271,81886.05,367.0,2025-12-12
ITISSALAT AL-MAGHRIB,111.8,111.8,0.0,10868128.6,97222.0,2025-12-12
JET CONTRACTORS,2590.0,2590.0,0.0,7650310.0,2978.0,2025-12-12
LABEL VIE,4600.0,4550.0,-0.0109,15949310.0,3546.0,2025-12-12
LafargeHolcim Maroc,1850.0,1832.0,-0.0097,5393949.0,2942.0,2025-12-12
M2M Group,474.75,462.0,-0.0269,1386.0,3.0,2025-12-12
MAROC LEASING,352.5,353.1,0.0017000000000000001,4943.4,14.0,2025-12-12
MED PAPER,26.8,27.5,0.026099999999999998,69941.6,2587.0,2025-12-12
MICRODATA,765.0,765.0,0.0,143820.0,188.0,2025-12-12
MINIERE TOUISSIT,1670.0,1700.0,0.018000000000000002,732016.0,438.0,2025-12-12
MUTANDIS SCA,261.0,263.0,0.0077,269103.5,1025.0,2025-12-12
OULMES,1230.0,1231.0,0.0008,2462.0,2.0,2025-12-12
PROMOPHARM S.A.,1537.0,1547.0,0.006500000000000001,46410.0,30.0,2025-12-12
REALISATIONS MECANIQUES,488.0,496.0,0.016399999999999998,42460.0,85.0,2025-12-12
REBAB COMPANY,95.1,100.8,0.0599,100.8,1.0,2025-12-12
RESIDENCES DAR SAADA,175.1,178.0,0.0166,7098348.4,40176.0,2025-12-12
S.M MONETIQUE,600.0,617.8,0.0297,37173.6,60.0,2025-12-12
SANLAM MAROC,2044.0,2030.0,-0.0068000000000000005,23890.0,12.0,2025-12-12
SMI,3180.0,3166.0,-0.0044,2864616.0,904.0,2025-12-12
SNEP,485.5,493.0,0.0154,74843.2,153.0,2025-12-12
SODEP-Marsa Maroc,955.1,965.3,0.010700000000000001,14490313.4,15067.0,2025-12-12
SONASID,2359.0,2300.0,-0.025,2121315.0,922.0,2025-12-12
SOTHEMA,1750.0,1775.0,0.0143,1283098.0,723.0,2025-12-12
STOKVIS NORD AFRIQUE,111.55,114.0,0.022000000000000002,5505553.65,47964.0,2025-12-12
STROC INDUSTRIE,281.4,280.0,-0.005,652059.9,2313.0,2025-12-12
TAQA MOROCCO,2299.0,2344.0,0.0196,5438308.0,2333.0,2025-12-12
TGCC S.A,919.5,920.0,0.0005,24839591.8,27014538.0,2025-12-12
WAFA,5.0,5050.0,0.0,757500.0,150.0,2025-12-12
