Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1341.0,1390.0,0.0365,126340.0,93.0,2025-07-18
AFRIC INDUSTRIES SA,329.85,329.0,-0.0026,460948.0,1428.0,2025-07-18
AFRIQUIA GAZ,4350.0,4400.0,0.0115,2603975.0,592.0,2025-07-18
AKDITAL,1455.0,1458.0,0.0021,1581873.0,1088.0,2025-07-18
ALLIANCES,490.0,480.0,-0.0204,8358198.65,17353.0,2025-07-18
ALUMINIUM DU MAROC,1908.0,1908.0,0.0,162084.0,85.0,2025-07-18
ARADEI CAPITAL,461.5,465.0,0.0076,1146147.15,2466.0,2025-07-18
ATLANTASANAD,140.75,140.0,-0.0053,1377868.25,9840.0,2025-07-18
ATTIJARIWAFA BANK,700.0,725.0,0.035699999999999996,62320850.6,87773.0,2025-07-18
AUTO HALL,80.0,80.0,0.0,731353.68,9139.0,2025-07-18
BANK OF AFRICA,263.7,268.85,0.0195,5435112.8,20246.0,2025-07-18
BCP,315.0,315.0,0.0,22852298.2,72510.0,2025-07-18
BMCI,569.0,579.0,0.0176,56111954.0,100955.0,2025-07-18
CDM,1030.0,1030.0,0.0,1368353.0,1329.0,2025-07-18
CFG BANK,244.0,249.95,0.024399999999999998,16500927.75,67115.0,2025-07-18
CIH,408.0,410.1,0.0051,978301.5,2387.0,2025-07-18
CIMENTS DU MAROC,2090.0,2060.0,-0.0144,4591250.0,2224.0,2025-07-18
CMGP GROUP,357.0,360.0,0.0084,9098785.7,25380.0,2025-07-18
COLORADO,61.01,62.2,0.0195,71976.25,1177.0,2025-07-18
COSUMAR,260.0,266.0,0.0231,8228099.55,31696.0,2025-07-18
CTM,920.1,926.0,0.0064,206486.8,226.0,2025-07-18
DELTA HOLDING,82.0,81.0,-0.012199999999999999,3428861.23,42372.0,2025-07-18
DISTY TECHNOLOGIES,329.0,328.0,-0.003,214335.15,653.0,2025-07-18
DISWAY,722.0,732.0,0.0139,451786.6,619.0,2025-07-18
DOUJA PROM ADDOHA,36.0,36.9,0.025,5455907.22,148878.0,2025-07-18
ENNAKL,32.75,32.9,0.0046,19126.39,590.0,2025-07-18
EQDOM,1174.0,1110.0,-0.0545,3289449.0,2975.0,2025-07-18
FENIE BROSSETTE,410.0,419.0,0.022000000000000002,350846.05,867.0,2025-07-18
HPS,590.0,591.0,0.0017000000000000001,1442509.9,2443.0,2025-07-18
IB MAROC.COM,70.2,70.0,-0.0028000000000000004,80642.45,1151.0,2025-07-18
IMMORENTE INVEST,87.0,86.9,-0.0011,1050346.36,12078.0,2025-07-18
INVOLYS,153.5,163.9,0.0678,423614.8,2646.0,2025-07-18
ITISSALAT AL-MAGHRIB,118.0,121.0,0.0254,62303632.1,516818.0,2025-07-18
JET CONTRACTORS,2115.0,2200.0,0.04019999999999999,7262062.0,3350.0,2025-07-18
LABEL VIE,4959.0,4780.0,-0.0361,22973840.0,4738.0,2025-07-18
LESIEUR CRISTAL,277.25,283.9,0.024,73415.0,260.0,2025-07-18
LafargeHolcim Maroc,1959.0,1960.0,0.0005,2145357.0,1096.0,2025-07-18
M2M Group,493.0,492.2,-0.0016,94819.2,192.0,2025-07-18
MAGHREB OXYGENE,386.5,425.0,0.09960000000000001,21959.0,53.0,2025-07-18
MANAGEM,5300.0,5500.0,0.0377,11676414.0,2180.0,2025-07-18
MINIERE TOUISSIT,2323.0,2379.0,0.0241,754198.0,322.0,2025-07-18
MUTANDIS SCA,291.9,292.0,0.0003,1080983.8,3704.0,2025-07-18
PROMOPHARM S.A.,1099.0,1099.0,0.0,32970.0,30.0,2025-07-18
REALISATIONS MECANIQUES,511.0,519.0,0.015700000000000002,18487.0,36.0,2025-07-18
REBAB COMPANY,100.0,100.0,0.0,400.0,4.0,2025-07-18
RESIDENCES DAR SAADA,140.35,142.2,0.0132,20647137.8,143840.0,2025-07-18
RISMA,350.0,367.0,0.048600000000000004,2480179.05,6773.0,2025-07-18
S.M MONETIQUE,580.0,600.0,0.0345,195311.0,326.0,2025-07-18
SALAFIN,616.0,624.0,0.013000000000000001,430999.6,706.0,2025-07-18
SANLAM MAROC,2000.0,1865.0,-0.0675,9325.0,5.0,2025-07-18
SMI,2497.0,2490.0,-0.0028000000000000004,6469437.0,2598.0,2025-07-18
SNEP,670.0,690.0,0.029900000000000003,1197394.7,1746.0,2025-07-18
SOCIETE DES BOISSONS DU,1967.0,1966.0,-0.0005,552629.0,281.0,2025-07-18
SODEP-Marsa Maroc,869.0,870.1,0.0013,23495315.0,27061.0,2025-07-18
SONASID,2420.0,2400.0,-0.0083,3906156.0,1628.0,2025-07-18
SOTHEMA,1652.0,1810.0,0.0956,25309240.0,14644.0,2025-07-18
STOKVIS NORD AFRIQUE,61.01,63.1,0.034300000000000004,796423.52,12652.0,2025-07-18
STROC INDUSTRIE,208.0,212.8,0.0231,1678267.9,7881.0,2025-07-18
TAQA MOROCCO,2950.0,2985.0,0.011899999999999999,9333466.0,3128.0,2025-07-18
TGCC S.A,962.0,973.9,0.0124,16771638.1,17.0,2025-07-18
TOTALENERGIES MARKETING,1630.0,1720.0,0.0552,9268328.0,3035535.0,2025-07-18
UNIMER,160.0,164.0,0.025,164.0,1.0,2025-07-18
WAFA ASSURANCE,314.0,319.0,,3626698.0,714.0,2025-07-18
