Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1297.0,1274.0,-0.0177,147789.0,116.0,2025-04-09
AFRIC INDUSTRIES SA,329.45,318.0,-0.0348,30872.25,98.0,2025-04-09
AFRIQUIA GAZ,4250.0,4025.0,-0.0529,2211353.0,549.0,2025-04-09
AGMA,6600.0,6608.0,0.0012,6608.0,1.0,2025-04-09
AKDITAL,1229.0,1204.0,-0.0203,54880829.0,45337.0,2025-04-09
ALLIANCES,480.0,454.0,-0.0542,52030034.6,114418.0,2025-04-09
ALUMINIUM DU MAROC,1680.0,1678.0,-0.0012,778904.0,477.0,2025-04-09
ARADEI CAPITAL,465.0,465.0,0.0,1120524.35,2418.0,2025-04-09
ATLANTASANAD,129.9,126.5,-0.0262,6478651.95,51681.0,2025-04-09
ATTIJARIWAFA BANK,658.9,636.7,-0.0337,93146923.4,145736.0,2025-04-09
AUTO HALL,74.35,74.99,0.0086,1261736.24,17103.0,2025-04-09
BALIMA,230.0,228.0,-0.0087,4560.0,20.0,2025-04-09
BANK OF AFRICA,187.0,184.0,-0.016,5909369.2,31681.0,2025-04-09
BCP,273.0,267.55,-0.02,22097611.3,82071.0,2025-04-09
BMCI,560.0,550.0,-0.0179,714259.0,1282.0,2025-04-09
CDM,1012.0,975.0,-0.0366,2253361.3,2276.0,2025-04-09
CFG BANK,210.0,213.0,0.0143,47028618.35,227122.0,2025-04-09
CIH,414.0,400.0,-0.0338,5460830.0,13635.0,2025-04-09
CIMENTS DU MAROC,1828.0,1800.0,-0.015300000000000001,3966729.0,2206.0,2025-04-09
CMGP GROUP,303.0,290.0,-0.0429,17190174.55,58215.0,2025-04-09
COLORADO,59.0,59.6,0.0102,156107.93,2722.0,2025-04-09
COSUMAR,207.1,207.8,0.0034000000000000002,3030722.35,14614.0,2025-04-09
CTM,900.0,860.0,-0.0444,331230.1,374.0,2025-04-09
DARI COUSPATE,3480.0,3450.0,-0.0086,48300.0,14.0,2025-04-09
DELTA HOLDING,77.0,71.5,-0.07139999999999999,1830503.65,25461.0,2025-04-09
DISTY TECHNOLOGIES,299.9,290.0,-0.033,1836669.4,6338.0,2025-04-09
DOUJA PROM ADDOHA,39.9,37.71,-0.054900000000000004,30568106.38,792939.0,2025-04-09
ENNAKL,34.16,33.0,-0.034,749288.98,22589.0,2025-04-09
EQDOM,1046.0,1043.0,-0.0029,549666.0,526.0,2025-04-09
FENIE BROSSETTE,235.0,220.0,-0.0638,677426.45,3067.0,2025-04-09
HPS,565.0,548.9,-0.0285,926347.3,1680.0,2025-04-09
IB MAROC.COM,39.74,38.0,-0.0438,18644.25,490.0,2025-04-09
IMMORENTE INVEST,89.0,88.53,-0.0053,761765.91,8572.0,2025-04-09
INVOLYS,96.5,97.9,0.014499999999999999,17627.0,180.0,2025-04-09
ITISSALAT AL-MAGHRIB,108.0,106.9,-0.0102,37420929.4,355315.0,2025-04-09
JET CONTRACTORS,2080.0,1930.0,-0.0721,28945805.0,14774.0,2025-04-09
LABEL VIE,4200.0,4000.0,-0.047599999999999996,4369363.0,1092.0,2025-04-09
LafargeHolcim Maroc,1770.0,1810.0,0.0226,2955818.0,1636.0,2025-04-09
M2M Group,547.5,500.0,-0.0868,385563.2,766.0,2025-04-09
MANAGEM,4830.0,4660.0,-0.0352,22148081.0,4751.0,2025-04-09
MED PAPER,21.52,21.8,0.013000000000000001,149988.51,7245.0,2025-04-09
MICRODATA,790.0,780.0,-0.0127,11750.0,15.0,2025-04-09
MINIERE TOUISSIT,1635.0,1622.0,-0.008,1919272.0,1182.0,2025-04-09
MUTANDIS SCA,280.1,268.0,-0.0432,5414131.0,19742.0,2025-04-09
PROMOPHARM S.A.,940.1,996.5,0.06,1993.0,2.0,2025-04-09
REALISATIONS MECANIQUES,390.0,389.0,-0.0026,176976.5,466.0,2025-04-09
S.M MONETIQUE,420.0,410.0,-0.023799999999999998,190871.5,471.0,2025-04-09
SALAFIN,665.0,663.9,-0.0017000000000000001,66390.0,100.0,2025-04-09
SMI,2148.0,2096.0,-0.0242,2605607.0,1294.0,2025-04-09
SOCIETE DES BOISSONS DU M,2100.0,2005.0,-0.0452,107400.0,52.0,2025-04-09
SODEP-Marsa Maroc,687.0,645.0,-0.0611,84232515.4,129964.0,2025-04-09
SONASID,1807.0,1760.0,-0.026000000000000002,7994147.0,4540.0,2025-04-09
SOTHEMA,1005.0,1010.0,0.005,215849.2,214.0,2025-04-09
STOKVIS NORD,54.68,50.6,-0.0746,1520622.63,29110.0,2025-04-09
TAQA MOROCCO,1989.0,1850.0,-0.0699,33992144.0,17878.0,2025-04-09
TGCC S.A,650.0,639.0,-0.0169,88240632.6,140442.0,2025-04-09
TOTALENERGIES MARKETING,1710.0,1600.0,-0.0643,12106117.0,7222.0,2025-04-09
UNIMER,171.6,170.0,-0.009300000000000001,7650.0,45.0,2025-04-09
