Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1106.0,1115.0,0.008100000000000001,110463.0,100.0,2025-01-06
AFRIC INDUSTRIES SA,305.0,312.0,0.023,145164.3,467.0,2025-01-06
AFRIQUIA GAZ,3830.0,3830.0,0.0,305061.0,80.0,2025-01-06
AKDITAL,1130.0,1120.0,-0.0088,62159077.0,55155.0,2025-01-06
ALLIANCES,525.0,520.5,-0.0086,46444912.1,89417.0,2025-01-06
ALUMINIUM DU MAROC,1442.0,1442.0,0.0,119670.0,83.0,2025-01-06
ARADEI CAPITAL,487.8,487.8,0.0,86776.6,179.0,2025-01-06
ATLANTASANAD,130.0,128.0,-0.0154,6080020.35,47107.0,2025-01-06
ATTIJARIWAFA BANK,608.9,605.0,-0.0064,77391960.7,126591.0,2025-01-06
AUTO HALL,64.99,64.99,0.0,533512.65,8212.0,2025-01-06
BANK OF AFRICA,209.5,209.4,-0.0005,367300.0,1770.0,2025-01-06
BCP,283.2,284.9,0.006,4177842.9,14642.0,2025-01-06
BMCI,600.0,625.0,0.0417,12965053.4,21299.0,2025-01-06
CARTIER SAADA,34.0,34.24,0.0070999999999999995,221264.19,6321.0,2025-01-06
CDM,971.0,979.8,0.0091,4558767.6,4692.0,2025-01-06
CFG BANK,234.0,235.0,0.0043,9890767.45,42030.0,2025-01-06
CIH,409.0,402.05,-0.017,459099.75,1157.0,2025-01-06
CIMENTS DU MAROC,1930.0,1944.0,0.0073,13510842.0,6915.0,2025-01-06
CMGP GROUP,315.0,317.9,0.0092,76297801.9,237533.0,2025-01-06
COLORADO,61.98,59.0,-0.0481,125670.36,2089.0,2025-01-06
COSUMAR,194.0,191.5,-0.0129,686540.5,3582.0,2025-01-06
CTM,1086.0,1194.0,0.09939999999999999,5474803.0,4782.0,2025-01-06
DARI COUSPATE,3400.0,3400.0,0.0,3400.0,1.0,2025-01-06
DELTA HOLDING,59.79,62.5,0.0453,2561994.48,41526.0,2025-01-06
DISTY TECHNOLOGIES,290.0,318.95,0.0998,3366807.3,10569.0,2025-01-06
DOUJA PROM ADDOHA,44.31,43.9,-0.009300000000000001,42203126.15,957996.0,2025-01-06
ENNAKL,34.97,36.0,0.029500000000000002,2896720.11,81249.0,2025-01-06
FENIE BROSSETTE,105.1,106.1,0.0095,508710.35,4871.0,2025-01-06
HPS,630.1,639.9,0.015600000000000001,40754434.3,63133.0,2025-01-06
IB MAROC.COM,34.99,34.0,-0.028300000000000002,646.0,19.0,2025-01-06
IMMORENTE INVEST,90.0,90.9,0.01,94881.55,1053.0,2025-01-06
INVOLYS,105.0,97.01,-0.0761,452128.33,4643.0,2025-01-06
ITISSALAT AL-MAGHRIB,86.5,88.6,0.024300000000000002,24934361.4,282942.0,2025-01-06
JET CONTRACTORS,2160.0,2125.0,-0.016200000000000003,31009729.0,14615.0,2025-01-06
LABEL VIE,4250.0,4250.0,0.0,2708720.0,626.0,2025-01-06
LESIEUR CRISTAL,285.0,290.0,0.0175,3190.0,11.0,2025-01-06
LafargeHolcim Maroc,2040.0,2040.0,0.0,24795436.0,12153.0,2025-01-06
M2M Group,529.0,517.1,-0.0225,3619.7,7.0,2025-01-06
MAGHREB OXYGENE,249.85,270.0,0.0806,49593.3,183.0,2025-01-06
MANAGEM,2900.0,2909.0,0.0031,563557.0,194.0,2025-01-06
MED PAPER,20.7,21.28,0.027999999999999997,134921.43,6490.0,2025-01-06
MICRODATA,647.0,647.0,0.0,647.0,1.0,2025-01-06
MINIERE TOUISSIT,1672.0,1698.0,0.015600000000000001,7054856.0,4269.0,2025-01-06
MUTANDIS SCA,311.0,316.95,0.0191,10309718.25,33064.0,2025-01-06
PROMOPHARM S.A.,999.0,1000.0,0.001,52000.0,52.0,2025-01-06
REALISATIONS MECANIQUES,400.0,410.0,0.025,83682.75,209.0,2025-01-06
REBAB COMPANY,100.0,100.0,0.0,1000.0,10.0,2025-01-06
RESIDENCES DAR SAADA,77.0,77.98,0.0127,15531627.39,198114.0,2025-01-06
RISMA,225.45,229.5,0.018000000000000002,537475.1,2383.0,2025-01-06
SALAFIN,550.0,541.0,-0.016399999999999998,42759.0,79.0,2025-01-06
SANLAM MAROC,1840.0,1838.0,-0.0011,3676000.0,2000.0,2025-01-06
SNEP,634.0,665.0,0.0489,4116104.5,6375.0,2025-01-06
TAQA MOROCCO,1405.0,1399.0,-0.0043,798894.0,571.0,2025-01-06
TGCC S.A,530.0,521.0,-0.017,34537206.8,65208.0,2025-01-06
WAFA ASSURANCE,4540.0,4500.0,-0.0088,213792.0,48.0,2025-01-06
ZELLIDJA S.A,114.4,120.9,0.056799999999999996,1209.0,10.0,2025-01-06
