Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFRIC INDUSTRIES SA,327.1,328.0,0.0028000000000000004,53747.2,164.0,2025-11-24
AFRIQUIA GAZ,4140.0,4050.0,-0.0217,81000.0,20.0,2025-11-24
AKDITAL,1240.0,1275.0,0.0282,5988334.0,4696.0,2025-11-24
ALLIANCES,570.0,570.0,0.0,11877530.9,20688.0,2025-11-24
ALUMINIUM DU MAROC,1790.0,1790.0,0.0,12540.0,7.0,2025-11-24
ARADEI CAPITAL,444.0,440.0,-0.009000000000000001,385638.3,875.0,2025-11-24
ATLANTASANAD,142.0,139.9,-0.0148,1023103.95,7377.0,2025-11-24
ATTIJARIWAFA BANK,713.0,720.0,0.0098,22725799.1,31677.0,2025-11-24
AUTO HALL,94.0,93.0,-0.0106,3024.0,33.0,2025-11-24
BANK OF AFRICA,220.0,219.0,-0.0045000000000000005,210130.9,953.0,2025-11-24
BCP,278.0,284.0,0.0216,3246921.65,11409.0,2025-11-24
BMCI,560.0,555.0,-0.0089,470529.9,863.0,2025-11-24
CDM,960.0,950.0,-0.0104,1981355.2,2086.0,2025-11-24
CFG BANK,245.0,240.0,-0.0204,551835.05,2314.0,2025-11-24
CIH,410.0,405.0,-0.012199999999999999,521122.3,1288.0,2025-11-24
CIMENTS DU MAROC,1900.0,1940.0,0.021099999999999997,200891.0,104.0,2025-11-24
CMGP GROUP,344.0,361.0,0.049400000000000006,9174141.9,25750.0,2025-11-24
COLORADO,86.9,85.5,-0.0161,41155.7,488.0,2025-11-24
COSUMAR,200.0,194.0,-0.03,34129243.35,174732.0,2025-11-24
CTM,888.0,880.0,-0.009000000000000001,73069.0,84.0,2025-11-24
DARI COUSPATE,4239.0,4000.0,-0.0564,8000.0,2.0,2025-11-24
DELTA HOLDING,70.0,72.99,0.042699999999999995,250895.64,3472.0,2025-11-24
DISTY TECHNOLOGIES,341.0,344.0,0.0088,21479.1,62.0,2025-11-24
DISWAY,900.9,904.0,0.0034000000000000002,6208.0,7.0,2025-11-24
DOUJA PROM ADDOHA,36.21,37.5,0.0356,6567213.0,176041.0,2025-11-24
ENNAKL,57.59,53.67,-0.0681,129301.07,2368.0,2025-11-24
EQDOM,1221.0,1256.0,0.0287,1256.0,1.0,2025-11-24
FENIE BROSSETTE,410.0,413.1,0.0076,258912.4,626.0,2025-11-24
HPS,519.0,512.0,-0.013500000000000002,6787998.1,13239.0,2025-11-24
IB MAROC.COM,72.0,69.0,-0.0417,23113.09,333.0,2025-11-24
IMMORENTE INVEST,89.95,89.4,-0.0060999999999999995,503606.67,5639.0,2025-11-24
INVOLYS,213.0,216.0,0.0141,213283.2,999.0,2025-11-24
ITISSALAT AL-MAGHRIB,112.0,112.7,0.0063,6532921.2,57888.0,2025-11-24
JET CONTRACTORS,2400.0,2440.0,0.0167,3194870.0,1326.0,2025-11-24
LABEL VIE,4500.0,4326.0,-0.0387,7915215.0,1820.0,2025-11-24
LafargeHolcim Maroc,1815.0,1888.0,0.04019999999999999,6727204.0,3597.0,2025-11-24
MAGHREBAIL,917.0,955.0,,16.0,17.0,2025-11-24
MANAGEM,6000.0,6069.0,0.0115,1240797.0,206.0,2025-11-24
MAROC LEASING,341.0,361.4,0.059800000000000006,2891.2,8.0,2025-11-24
MED PAPER,27.6,27.52,-0.0029,69334.3,2518.0,2025-11-24
REALISATIONS MECANIQUES,500.0,499.0,-0.002,17489.0,36.0,2025-11-24
REBAB COMPANY,114.35,107.5,-0.0599,752.5,7.0,2025-11-24
RESIDENCES DAR SAADA,173.9,174.0,0.0006,1530898.0,8744.0,2025-11-24
RISMA,385.0,383.35,-0.0043,10987.75,29.0,2025-11-24
S.M MONETIQUE,578.0,580.0,0.0034999999999999996,131785.0,228.0,2025-11-24
SANLAM MAROC,1941.0,1975.0,0.0175,7816.0,4.0,2025-11-24
SMI,2619.0,2616.0,-0.0011,10464.0,4.0,2025-11-24
SODEP-Marsa Maroc,950.5,970.0,0.020499999999999997,9108031.0,448.0,2025-11-24
STOKVIS NORD AFRIQUE,114.5,114.0,-0.0044,618828.25,5410.0,2025-11-24
STROC INDUSTRIE,295.0,288.0,-0.023700000000000002,885752.7,31184020.0,2025-11-24
TGCC S.A,860.0,887.6,0.0321,27294257.5,31209.0,2025-11-24
TOTALENERGIES MARKETING,1823.0,1818.0,-0.0027,111303.0,61.0,2025-11-24
