Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFRIC INDUSTRIES SA,339.0,338.9,-0.0003,5413.9,16.0,2025-11-04
AFRIQUIA GAZ,4200.0,4190.0,-0.0024,37491.0,9.0,2025-11-04
AKDITAL,1460.0,1449.0,-0.0075,14198277.0,9760.0,2025-11-04
ALLIANCES,610.5,620.1,0.015700000000000002,17063556.8,27745.0,2025-11-04
ALUMINIUM DU MAROC,1880.0,1825.0,-0.029300000000000003,34675.0,19.0,2025-11-04
ARADEI CAPITAL,461.0,463.0,0.0043,72658.0,158.0,2025-11-04
ATLANTASANAD,152.5,151.55,-0.0062,289997.85,1914.0,2025-11-04
ATTIJARIWAFA BANK,780.0,770.0,-0.0128,14563230.1,18874.0,2025-11-04
AUTO HALL,96.2,97.99,0.018600000000000002,613581.87,6430.0,2025-11-04
BALIMA,239.0,236.0,-0.0126,708.0,3.0,2025-11-04
BANK OF AFRICA,242.0,244.9,0.012,128780926.1,532124.0,2025-11-04
BCP,303.0,310.0,0.0231,2632969.85,8632.0,2025-11-04
BMCI,560.0,555.0,-0.0089,57153.0,103.0,2025-11-04
CDM,1040.0,1025.0,-0.0144,1547243.0,1508.0,2025-11-04
CFG BANK,260.0,258.0,-0.0077,127931.2,502.0,2025-11-04
CIH,429.8,429.45,-0.0008,50261.8,117.0,2025-11-04
CIMENTS DU MAROC,2010.0,2045.0,0.0174,122896.0,60.0,2025-11-04
CMGP GROUP,388.0,383.0,-0.0129,1107532.3,2886.0,2025-11-04
COLORADO,89.7,87.0,-0.0301,558781.01,6382.0,2025-11-04
COSUMAR,215.0,215.7,0.0033,523529.2,2443.0,2025-11-04
CTM,909.0,905.0,-0.0044,28060.0,31.0,2025-11-04
DELTA HOLDING,80.8,79.5,-0.0161,378622.51,4761.0,2025-11-04
DISTY TECHNOLOGIES,380.0,378.0,-0.0053,296042.65,785.0,2025-11-04
DISWAY,928.0,890.0,-0.0409,186010.0,209.0,2025-11-04
DOUJA PROM ADDOHA,41.1,40.01,-0.0265,4144643.53,103243.0,2025-11-04
ENNAKL,63.0,61.0,-0.0317,1483215.38,24388.0,2025-11-04
EQDOM,1280.0,1250.0,-0.023399999999999997,128800.0,103.0,2025-11-04
FENIE BROSSETTE,472.0,460.0,-0.0254,604620.55,1315.0,2025-11-04
HPS,545.0,545.0,0.0,450943.1,836.0,2025-11-04
IB MAROC.COM,79.2,80.0,0.0101,32281.2,400.0,2025-11-04
IMMORENTE INVEST,90.75,91.0,0.0028000000000000004,701106.22,7778.0,2025-11-04
INVOLYS,246.0,253.0,0.0285,1293480.15,5213.0,2025-11-04
ITISSALAT AL-MAGHRIB,119.5,118.0,-0.0126,7015729.5,59406.0,2025-11-04
JET CONTRACTORS,2726.0,2649.0,-0.0282,3599548.0,1345.0,2025-11-04
LABEL VIE,4690.0,4687.0,-0.0006,121862.0,26.0,2025-11-04
LafargeHolcim Maroc,1980.0,1969.0,-0.005600000000000001,715785.0,364.0,2025-11-04
MANAGEM,6240.0,6199.0,-0.0066,723505.0,117.0,2025-11-04
MAROC LEASING,377.45,382.0,0.0121,764.0,2.0,2025-11-04
MED PAPER,32.28,32.18,-0.0031,29482.36,928.0,2025-11-04
MICRODATA,820.0,815.0,-0.0060999999999999995,32320.0,40.0,2025-11-04
MINIERE TOUISSIT,2520.0,2269.0,-0.09960000000000001,4333549.0,1839.0,2025-11-04
MUTANDIS SCA,276.0,276.0,0.0,201808.65,730.0,2025-11-04
REALISATIONS MECANIQUES,540.0,535.0,-0.009300000000000001,187496.3,357.0,2025-11-04
REBAB COMPANY,96.0,101.75,0.0599,101.75,1.0,2025-11-04
RESIDENCES DAR SAADA,187.85,188.0,0.0008,5721766.9,30368.0,2025-11-04
RISMA,419.0,394.0,-0.059699999999999996,4409343.2,11161.0,2025-11-04
S.M MONETIQUE,618.0,626.8,0.014199999999999999,115025.2,183.0,2025-11-04
SALAFIN,618.9,600.0,-0.0305,210000.0,350.0,2025-11-04
SANLAM MAROC,2000.0,2000.0,0.0,12000.0,6.0,2025-11-04
SMI,2600.0,2639.0,0.015,49439.0,19.0,2025-11-04
SNEP,550.0,545.0,-0.0091,470302.8,858.0,2025-11-04
SOCIETE DES BOISSONS DU M,2329.0,2320.0,-0.0039000000000000003,49745.0,22.0,2025-11-04
SODEP-Marsa Maroc,1001.0,992.0,-0.009000000000000001,7496136.4,7519.0,2025-11-04
SONASID,2550.0,2505.0,-0.0176,97695.0,39.0,2025-11-04
STOKVIS NORD AFRIQUE,125.9,126.0,0.0008,2817962.9,22323.0,2025-11-04
STROC INDUSTRIE,330.0,336.0,0.0182,4003167.4,11844.0,2025-11-04
TAQA MOROCCO,2480.0,2421.0,-0.023799999999999998,1333041.0,550.0,2025-11-04
TGCC S.A,980.0,960.0,-0.0204,22639855.0,23438.0,2025-11-04
TOTALENERGIES MARKETING,1850.0,1848.0,-0.0011,363332.0,199.0,2025-11-04
UNIMER,160.0,160.0,0.0,160.0,1.0,2025-11-04
VICENNE,520.0,519.0,-0.0019,4101715.1,7898.0,2025-11-04
WAFA ASSURANCE,5250.0,5195.0,-0.0105,529895.0,102.0,2025-11-04
ZELLIDJA,220.0,214.0,-0.0273,5.0,27.0,2025-11-04
