Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1111.0,1120.0,0.008100000000000001,10080.0,9.0,2025-01-29
AFRIC INDUSTRIES SA,304.6,306.5,0.0062,10727.5,35.0,2025-01-29
AFRIQUIA GAZ,3822.0,3835.0,0.0034000000000000002,1392328.0,363.0,2025-01-29
AGMA,6480.0,6800.0,0.049400000000000006,136000.0,20.0,2025-01-29
AKDITAL,1133.0,1160.0,0.023799999999999998,18753545.0,16241.0,2025-01-29
ALLIANCES,518.0,529.5,0.0222,41759538.8,79015.0,2025-01-29
ALUMINIUM DU MAROC,1445.0,1440.0,-0.0034999999999999996,98040.0,68.0,2025-01-29
ARADEI CAPITAL,475.0,478.0,0.0063,526604.8,1108.0,2025-01-29
ATLANTASANAD,161.9,159.2,-0.0167,468644.75,2932.0,2025-01-29
ATTIJARIWAFA BANK,617.1,629.9,0.0207,54039101.1,86131.0,2025-01-29
AUTO HALL,66.99,67.0,0.0001,3085543.15,46044.0,2025-01-29
BALIMA,220.0,220.0,0.0,220.0,1.0,2025-01-29
BANK OF AFRICA,207.5,207.8,0.0014000000000000002,4631913.1,22356.0,2025-01-29
BCP,283.1,283.1,0.0,3348710.3,11821.0,2025-01-29
BMCI,650.0,655.0,0.0077,646909.2,981.0,2025-01-29
CARTIER SAADA,34.5,34.04,-0.013300000000000001,3241.24,95.0,2025-01-29
CDM,1096.0,1102.0,0.0055000000000000005,12546400.0,11406.0,2025-01-29
CFG BANK,235.0,239.0,0.017,5314411.65,22235.0,2025-01-29
CIH,450.0,460.05,0.0223,12995887.55,28219.0,2025-01-29
CMGP GROUP,359.0,360.0,0.0028000000000000004,10390355.95,28897.0,2025-01-29
COLORADO,59.39,59.5,0.0019,333011.5,5597.0,2025-01-29
COSUMAR,206.6,206.45,-0.0007000000000000001,1314210.5,6429.0,2025-01-29
CTM,1023.0,1079.0,0.0547,1442770.0,1367.0,2025-01-29
DARI COUSPATE,3719.0,3600.0,-0.032,176400.0,49.0,2025-01-29
DELTA HOLDING,72.05,72.0,-0.0007000000000000001,70211219.19,990180.0,2025-01-29
DISTY TECHNOLOGIES,308.75,310.0,0.004,603461.9,1960.0,2025-01-29
DISWAY,690.0,690.0,0.0,207631.0,305.0,2025-01-29
DOUJA PROM ADDOHA,44.9,45.98,0.0241,12947302.31,281079.0,2025-01-29
ENNAKL,33.75,34.0,0.0074,313146.98,9213.0,2025-01-29
FENIE BROSSETTE,125.0,129.7,0.037599999999999995,98909.2,765.0,2025-01-29
HPS,660.0,674.0,0.0212,3884007.9,5813.0,2025-01-29
IMMORENTE INVEST,89.95,89.95,0.0,150940.05,1684.0,2025-01-29
INVOLYS,101.5,101.5,0.0,1015.0,10.0,2025-01-29
ITISSALAT AL-MAGHRIB,93.1,97.01,0.042,80993880.51,839636.0,2025-01-29
JET CONTRACTORS,2202.0,2222.0,0.0091,1623432.0,727.0,2025-01-29
LABEL VIE,4295.0,4325.0,0.006999999999999999,159275.0,37.0,2025-01-29
LESIEUR CRISTAL,280.0,280.0,0.0,564157.9,2015.0,2025-01-29
LafargeHolcim Maroc,2022.0,2026.0,0.002,10933526.0,5398.0,2025-01-29
MAGHREB OXYGENE,344.75,379.2,0.0999,73910.4,195.0,2025-01-29
MAGHREBAIL,901.0,907.1,0.0068000000000000005,1814.2,2.0,2025-01-29
MANAGEM,3201.0,3250.0,0.015300000000000001,12295117.0,3808.0,2025-01-29
MED PAPER,23.11,22.46,-0.0281,380218.88,16898.0,2025-01-29
MICRODATA,670.0,691.8,0.0325,691.8,1.0,2025-01-29
MINIERE TOUISSIT,1715.0,1755.0,0.0233,3140572.0,1799.0,2025-01-29
MUTANDIS SCA,329.0,330.0,0.003,4006161.2,12142.0,2025-01-29
REALISATIONS MECANIQUES,457.0,460.0,0.0066,79502.45,174.0,2025-01-29
REBAB COMPANY,90.0,87.0,-0.0333,957.0,11.0,2025-01-29
RESIDENCES DAR SAADA,115.6,118.9,0.0285,9871160.35,83777.0,2025-01-29
RISMA,277.0,274.0,-0.0108,3076554.75,11198.0,2025-01-29
S.M MONETIQUE,393.9,390.0,-0.009899999999999999,621081.0,1612.0,2025-01-29
SANLAM MAROC,1800.0,1800.0,0.0,35840.0,20.0,2025-01-29
SMI,2250.0,2270.0,0.0089,132179.0,58.0,2025-01-29
SNEP,626.0,617.5,-0.013600000000000001,469025.5,752.0,2025-01-29
SOCIETE DES BOISSONS DU M,2300.0,2350.0,0.0217,91550.0,39.0,2025-01-29
SODEP-Marsa Maroc,602.0,606.1,0.0068000000000000005,27747706.3,45565.0,2025-01-29
SONASID,1100.0,1120.0,0.0182,11818117.0,10567.0,2025-01-29
STOKVIS NORD AFRIQUE,18.0,17.42,-0.0322,67691.78,3837.0,2025-01-29
STROC INDUSTRIE,44.5,44.49,-0.0002,147076.94,3306.0,2025-01-29
TAQA MOROCCO,1401.0,1370.0,-0.022099999999999998,4739803.0,3446.0,2025-01-29
TGCC S.A,530.0,543.0,0.0245,53776863.0,100866.0,2025-01-29
TOTALENERGIES MARKETING,1590.0,1589.0,-0.0006,144166.0,92.0,2025-01-29
UNIMER,175.0,175.0,0.0,175.0,1.0,2025-01-29
