Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFRIC INDUSTRIES SA,333.0,332.0,-0.003,313095.5,954.0,2025-08-12
AFRIQUIA GAZ,4283.0,4408.0,0.0292,227893.0,52.0,2025-08-12
AKDITAL,1565.0,1562.0,-0.0019,2285329.0,1462.0,2025-08-12
ALLIANCES,550.0,548.5,-0.0027,10990353.0,20086.0,2025-08-12
ALUMINIUM DU MAROC,1870.0,1880.0,0.0053,9400.0,5.0,2025-08-12
ARADEI CAPITAL,470.0,468.0,-0.0043,165946.5,353.0,2025-08-12
ATLANTASANAD,160.0,156.0,-0.025,1959458.8,12435.0,2025-08-12
ATTIJARIWAFA BANK,768.9,768.0,-0.0012,10873921.3,14157.0,2025-08-12
AUTO HALL,100.0,99.9,-0.001,2348394.62,23725.0,2025-08-12
BALIMA,270.0,253.85,-0.059800000000000006,1269.25,5.0,2025-08-12
BANK OF AFRICA,267.2,260.0,-0.0269,128905256.9,495683.0,2025-08-12
BMCI,610.0,625.0,0.0246,1251857.0,2003.0,2025-08-12
CARTIER SAADA,42.8,41.4,-0.0327,177195.19,4275.0,2025-08-12
CDM,1092.0,1095.0,0.0027,2370112.0,2175.0,2025-08-12
CFG BANK,242.4,244.5,0.0087,39787802.8,164118.0,2025-08-12
CIH,435.0,426.5,-0.0195,3683496.9,8575.0,2025-08-12
CIMENTS DU MAROC,2024.0,2024.0,0.0,933316.0,461.0,2025-08-12
CMGP GROUP,410.0,410.0,0.0,5832484.3,14110.0,2025-08-12
COLORADO,75.03,82.53,0.1,9523930.32,117501.0,2025-08-12
COSUMAR,243.9,240.15,-0.0154,3295474.75,13639.0,2025-08-12
CTM,935.0,933.0,-0.0021,125062.0,135.0,2025-08-12
DELTA HOLDING,86.54,85.0,-0.0178,4003384.87,46688.0,2025-08-12
DISTY TECHNOLOGIES,349.95,384.9,0.0999,6594292.5,17782.0,2025-08-12
DISWAY,810.0,845.0,0.0432,2307843.7,2822.0,2025-08-12
DOUJA PROM ADDOHA,40.72,40.05,-0.0165,14562158.07,361676.0,2025-08-12
ENNAKL,34.2,34.48,0.008199999999999999,67394.57,1960.0,2025-08-12
EQDOM,1300.0,1268.0,-0.0246,296168.0,232.0,2025-08-12
FENIE BROSSETTE,538.0,534.9,-0.0058,955228.9,1794.0,2025-08-12
HPS,588.2,589.0,0.0014000000000000002,580593.9,982.0,2025-08-12
IB MAROC.COM,79.0,77.05,-0.024700000000000003,17942.06,226.0,2025-08-12
IMMORENTE INVEST,88.98,88.98,0.0,153979.23,1733.0,2025-08-12
INVOLYS,171.0,171.9,0.0053,131313.0,771.0,2025-08-12
ITISSALAT AL-MAGHRIB,121.95,122.0,0.0004,6323393.95,51848.0,2025-08-12
JET CONTRACTORS,2329.0,2475.0,0.06269999999999999,36268751.0,15039.0,2025-08-12
LABEL VIE,4799.0,4840.0,0.0085,3510068.0,727.0,2025-08-12
LafargeHolcim Maroc,1986.0,1990.0,0.002,9597871.0,4823.0,2025-08-12
MAGHREB,419.0,419.0,0.0,2095.0,5.0,2025-08-12
MAGHREBAIL OXYGENE,989.0,988.0,-0.001,15808.0,16.0,2025-08-12
MAROC LEASING,387.9,388.0,0.0003,388.0,1.0,2025-08-12
MINIERE TOUISSIT,969.802,950.0,-0.0204,299087.0,314.0,2025-08-12
OULMES,1221.0,1221.0,0.0,10989.0,9.0,2025-08-12
PROMOPHARM S.A.,1435.0,1435.0,0.0,71750.0,50.0,2025-08-12
REALISATIONS MECANIQUES,555.9,539.0,-0.0304,104977.6,197.0,2025-08-12
REBAB COMPANY,106.0,99.65,-0.0599,4982.5,50.0,2025-08-12
RESIDENCES DAR SAADA,150.25,153.85,0.024,6816691.35,44813.0,2025-08-12
RISMA,373.0,395.0,0.059000000000000004,865942.7,2239.0,2025-08-12
SANLAM MAROC,2095.0,2062.0,-0.0158,18814.0,9.0,2025-08-12
SNEP,696.0,692.0,,582.0,852.0,2025-08-12
SOCIETE DES BOISSONS DU M,2072.0,2073.0,0.0005,331950.0,160.0,2025-08-12
STOKVIS NORD AFRIQUE,104.65,103.9,-0.0072,3450194.2,33160.0,2025-08-12
STROC INDUSTRIE,238.0,233.5,-0.0189,505251.8,2165.0,2025-08-12
TAQA MOROCCO,2860.0,2925.0,0.0227,3622339.0,1250.0,2025-08-12
TGCC S.A,1070.0,1070.0,0.0,38389874.0,35876.0,2025-08-12
TOTALENERGIES MARKETING,1770.0,1770.0,0.0,408633.0,233.0,2025-08-12
