Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1286.0,1350.0,0.049800000000000004,548740.0,427.0,2025-04-04
AFRIC INDUSTRIES SA,326.0,320.5,-0.0169,128224.0,395.0,2025-04-04
AFRIQUIA GAZ,4250.0,4400.0,0.0353,3388000.0,770.0,2025-04-04
AGMA,7000.0,6999.0,-0.0001,104985.0,15.0,2025-04-04
AKDITAL,1211.0,1250.0,0.0322,138662195.0,110337.0,2025-04-04
ALLIANCES,530.0,533.0,0.005699999999999999,23647759.4,44718.0,2025-04-04
ALUMINIUM DU MAROC,1733.0,1727.0,-0.0034999999999999996,17323.0,10.0,2025-04-04
ARADEI CAPITAL,480.0,478.05,-0.0040999999999999995,1177376.8,2453.0,2025-04-04
ATLANTASANAD,135.0,134.1,-0.0067,1387692.9,10234.0,2025-04-04
ATTIJARIWAFA BANK,680.0,675.0,-0.0074,123218299.1,181780.0,2025-04-04
AUTO HALL,74.44,77.0,0.0344,18059057.39,231650.0,2025-04-04
BANK OF AFRICA,195.0,195.0,0.0,168486894.75,834537.0,2025-04-04
BCP,279.1,275.1,-0.0143,109676466.5,392006.0,2025-04-04
CARTIER SAADA,33.0,33.76,0.023,54697.49,1626.0,2025-04-04
CDM,1141.0,1100.0,-0.0359,5442440.0,4944.0,2025-04-04
CFG BANK,222.0,222.0,0.0,19850174.75,89625.0,2025-04-04
CIH,406.1,432.0,0.0638,1877282.75,4400.0,2025-04-04
CIMENTS DU MAROC,1900.0,1890.0,-0.0053,4341474.0,2297.0,2025-04-04
CMGP GROUP,313.0,320.0,0.022400000000000003,7993096.6,25252.0,2025-04-04
COLORADO,61.1,62.3,0.0196,185715.12,3044.0,2025-04-04
COSUMAR,222.6,218.1,-0.0202,16081155.0,73327.0,2025-04-04
CTM,896.0,935.0,0.0435,1026384.4,1131.0,2025-04-04
DARI COUSPATE,3300.0,3497.0,0.059699999999999996,34970.0,10.0,2025-04-04
DELTA HOLDING,81.01,80.0,-0.0125,3643506.4,45567.0,2025-04-04
DISTY TECHNOLOGIES,305.1,309.0,0.0128,858619.55,2830.0,2025-04-04
DISWAY,791.5,791.0,-0.0006,487597.6,631.0,2025-04-04
DOUJA PROM ADDOHA,42.9,43.0,0.0023,17042914.44,398303.0,2025-04-04
ENNAKL,34.46,34.98,0.0151,141778.72,4135.0,2025-04-04
FENIE BROSSETTE,269.75,270.0,0.0009,913898.55,3511.0,2025-04-04
HPS,599.0,595.0,-0.0067,2418111.6,4079.0,2025-04-04
IB MAROC.COM,40.49,40.49,0.0,1817.24,45.0,2025-04-04
IMMORENTE INVEST,90.0,89.93,-0.0008,911816.59,10131.0,2025-04-04
INVOLYS,100.0,98.0,-0.02,686.0,7.0,2025-04-04
ITISSALAT AL-MAGHRIB,116.35,115.45,-0.0077,55634393.25,482293.0,2025-04-04
JET CONTRACTORS,2181.0,2270.0,0.0408,33864644.0,15770.0,2025-04-04
LABEL VIE,4200.0,4150.0,-0.011899999999999999,85607367.0,20626.0,2025-04-04
LESIEUR CRISTAL,280.0,280.0,0.0,140570.0,502.0,2025-04-04
LafargeHolcim Maroc,1890.0,1899.0,0.0048,14992757.0,7874.0,2025-04-04
M2M Group,550.0,567.0,0.030899999999999997,169888.0,311.0,2025-04-04
REALISATIONS MECANIQUES,460.0,459.9,-0.0002,415748.4,909.0,2025-04-04
RESIDENCES DAR SAADA,112.0,111.85,-0.0013,11008363.45,99226.0,2025-04-04
RISMA,296.1,292.05,-0.0137,1793364.15,6096.0,2025-04-04
S.M MONETIQUE,498.9,488.9,-0.02,1133228.7,2324.0,2025-04-04
SALAFIN,696.0,690.0,-0.0086,233317.0,341.0,2025-04-04
SMI,2450.0,2206.0,-0.09960000000000001,8669676.0,3857.0,2025-04-04
SNEP,639.8,645.9,0.0095,542484.0,853.0,2025-04-04
SOCIETE DES BOISSONS DU M,2100.0,2001.0,-0.0471,498122.0,243.0,2025-04-04
SODEP-Marsa Maroc,735.0,735.5,0.0007000000000000001,79340428.6,107893.0,2025-04-04
SONASID,1906.0,1930.0,0.0126,5289420.0,2791.0,2025-04-04
STROC INDUSTRIE,62.12,61.95,-0.0027,161996.78,2798.0,2025-04-04
TGCC S.A,690.0,705.0,0.0217,84423806.0,121968.0,2025-04-04
WAFA ASSURANCE,4902.0,4790.0,-0.022799999999999997,723.0,151.0,2025-04-04
