Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFRIC INDUSTRIES SA,326.5,327.9,0.0043,20914.05,64.0,2025-12-05
AFRIQUE,111.15,112.0,0.0076,888728.45,7.0,2025-12-05
AFRIQUIA GAZ,4149.0,4200.0,0.0123,1344000.0,320.0,2025-12-05
AKDITAL,1288.0,1252.0,-0.027999999999999997,80693068.0,62566.0,2025-12-05
ALLIANCES,561.5,570.0,0.0151,140054255.4,247023.0,2025-12-05
ALUMINIUM DU MAROC,1830.0,1800.0,-0.016399999999999998,14147.0,8.0,2025-12-05
ARADEI CAPITAL,439.0,440.0,0.0023,9100456.55,20720.0,2025-12-05
ATLANTASANAD,140.0,138.0,-0.0143,218084.95,1578.0,2025-12-05
ATTIJARIWAFA BANK,718.5,725.0,0.009000000000000001,41653637.7,57820.0,2025-12-05
AUTO HALL,94.34,93.99,-0.0037,322722.74,3440.0,2025-12-05
AUTO NEJMA,4206.0,4300.0,0.0223,4300.0,1.0,2025-12-05
BANK OF AFRICA,230.0,234.0,0.0174,22319282.6,96377.0,2025-12-05
BCP,280.0,279.0,-0.0036,2323107.0,8323.0,2025-12-05
BMCI,564.9,567.0,0.0037,647750.0,1153.0,2025-12-05
CARTIER SAADA,34.93,34.75,-0.0052,30492.36,881.0,2025-12-05
CDM,980.0,951.0,-0.0296,1992303.9,2094.0,2025-12-05
CFG BANK,243.0,250.0,0.0288,2538428.7,10254.0,2025-12-05
CIH,407.0,415.0,0.0197,2328775.25,5635.0,2025-12-05
CIMENTS DU MAROC,1896.0,1881.0,-0.0079,68791427.0,36337.0,2025-12-05
CMGP GROUP,365.0,380.0,0.041100000000000005,2631450.8,6980.0,2025-12-05
COLORADO,81.06,81.12,0.0007000000000000001,64515.22,795.0,2025-12-05
COSUMAR,197.0,198.0,0.0051,26011296.0,131244.0,2025-12-05
CTM,926.0,905.0,-0.0227,88985.1,98.0,2025-12-05
DELTA HOLDING,71.69,73.0,0.0183,496922.54,6863.0,2025-12-05
DISTY TECHNOLOGIES,355.0,359.8,0.013500000000000002,47599.1,134.0,2025-12-05
DOUJA PROM ADDOHA,36.4,36.55,0.0040999999999999995,2677630.3,73280.0,2025-12-05
ENNAKL,54.0,54.5,0.009300000000000001,107928.88,2005.0,2025-12-05
EQDOM,1277.0,1277.0,0.0,12770.0,10.0,2025-12-05
FENIE BROSSETTE,413.0,405.3,-0.018600000000000002,210600.1,517.0,2025-12-05
HPS,530.0,530.0,0.0,433570.0,815.0,2025-12-05
IMMORENTE INVEST,90.88,90.0,-0.0097,301403.38,3343.0,2025-12-05
INVOLYS,220.0,212.1,-0.0359,54308.4,255.0,2025-12-05
ITISSALAT AL-MAGHRIB,112.5,112.0,-0.0044,9773439.0,87129.0,2025-12-05
JET CONTRACTORS,2541.0,2548.0,0.0028000000000000004,17492582.0,7028.0,2025-12-05
LABEL VIE,4579.0,4700.0,0.0264,3290000.0,700.0,2025-12-05
LafargeHolcim Maroc,1830.0,1831.0,0.0005,81603457.0,44568.0,2025-12-05
M2M Group,441.1,440.3,-0.0018,38306.6,87.0,2025-12-05
MAGHREB OXYGENE,385.0,389.9,0.0127,779.8,2.0,2025-12-05
MANAGEM,5950.0,6100.0,0.0252,1024800.0,168.0,2025-12-05
MAROC LEASING,352.0,352.0,0.0,2816.0,8.0,2025-12-05
MED PAPER,27.67,27.8,0.004699999999999999,41796.5,1502.0,2025-12-05
MICRODATA,779.0,766.0,-0.0167,294349.0,391.0,2025-12-05
MINIERE TOUISSIT,1690.0,1692.0,0.0012,94767.0,56.0,2025-12-05
MUTANDIS SCA,261.0,259.2,-0.0069,412203.8,1588.0,2025-12-05
REALISATIONS MECANIQUES,488.8,488.0,-0.0016,1952.0,4.0,2025-12-05
RESIDENCES DAR SAADA,173.05,179.4,0.036699999999999997,4811043.35,27430.0,2025-12-05
RISMA,383.0,383.0,0.0,62154.45,160.0,2025-12-05
S.M MONETIQUE,595.9,572.0,-0.0401,1144.0,2.0,2025-12-05
SALAFIN,685.0,700.0,0.0219,560000.0,800.0,2025-12-05
SANLAM MAROC,1998.0,1986.0,-0.006,37769.0,20.0,2025-12-05
SMI,2880.0,2861.0,-0.0066,598429.0,208.0,2025-12-05
SNEP,487.0,485.05,-0.004,138491.0,285.0,2025-12-05
SODEP-Marsa Maroc,951.1,952.4,0.0014000000000000002,15284417.6,16049.0,2025-12-05
SONASID,2300.0,2300.0,0.0,3572304.0,1553.0,2025-12-05
STROC INDUSTRIE,263.0,265.0,0.0076,1305114.25,5156.0,2025-12-05
TOTALENERGIES MARKETING,1789.0,1757.0,-0.0179,38660.0,22.0,2025-12-05
