Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFRIC INDUSTRIES SA,308.65,311.0,0.0076,146759.65,474.0,2025-06-23
AKDITAL,1430.0,1413.0,-0.011899999999999999,20768224.0,14719.0,2025-06-23
ALLIANCES,463.0,460.5,-0.0054,3565680.3,7755.0,2025-06-23
ARADEI CAPITAL,459.0,460.0,0.0022,223008.9,486.0,2025-06-23
ATLANTASANAD,140.0,139.0,-0.0070999999999999995,142897.0,1028.0,2025-06-23
ATTIJARIWAFA BANK,665.0,660.0,-0.0075,29605278.1,44785.0,2025-06-23
AUTO HALL,76.78,73.6,-0.0414,40220.78,542.0,2025-06-23
BANK OF AFRICA,270.0,263.0,-0.0259,3507220.9,13192.0,2025-06-23
BCP,284.05,282.0,-0.0072,1253330.0,4452.0,2025-06-23
CARTIER SAADA,31.8,31.85,0.0016,17245.6,542.0,2025-06-23
CDM,1100.0,1063.0,-0.0336,160922.0,152.0,2025-06-23
CFG BANK,226.0,225.0,-0.0044,373429.4,1680.0,2025-06-23
CIH,413.0,415.0,0.0048,969182.9,2348.0,2025-06-23
CMGP GROUP,310.0,305.0,-0.0161,1648441.6,5391.0,2025-06-23
COLORADO,60.6,60.0,-0.009899999999999999,35310.3,593.0,2025-06-23
COSUMAR,230.15,229.0,-0.005,649619.3,2838.0,2025-06-23
CTM,860.0,821.0,-0.0453,1257236.7,1524.0,2025-06-23
DELTA HOLDING,79.0,80.0,0.0127,426242.97,5342.0,2025-06-23
DISTY TECHNOLOGIES,319.7,315.0,-0.0147,56291.25,181.0,2025-06-23
DISWAY,795.0,795.0,0.0,88425.0,111.0,2025-06-23
DOUJA PROM ADDOHA,35.0,34.8,-0.005699999999999999,3880819.97,111060.0,2025-06-23
ENNAKL,32.35,32.5,0.0046,36491.74,1104.0,2025-06-23
FENIE BROSSETTE,329.35,324.95,-0.0134,468113.4,1462.0,2025-06-23
HPS,553.1,550.0,-0.005600000000000001,879770.1,1607.0,2025-06-23
IB MAROC.COM,49.22,54.14,0.1,49971.22,923.0,2025-06-23
IMMORENTE INVEST,88.0,88.21,0.0024,86830.01,983.0,2025-06-23
INVOLYS,130.95,144.0,0.09970000000000001,961735.4,6766.0,2025-06-23
ITISSALAT AL-MAGHRIB,107.8,106.5,-0.0121,5533181.05,51888.0,2025-06-23
JET CONTRACTORS,1939.0,1890.0,-0.0253,5529877.0,2925.0,2025-06-23
LABEL VIE,4250.0,4250.0,0.0,6948900.0,1635.0,2025-06-23
LafargeHolcim Maroc,1924.0,1900.0,-0.0125,6306100.0,3319.0,2025-06-23
M2M Group,500.1,500.5,0.0008,10520.5,21.0,2025-06-23
MAGHREB OXYGENE,426.95,420.0,-0.0163,3780.0,9.0,2025-06-23
MANAGEM,5199.0,5000.0,-0.0383,6560382.0,1313.0,2025-06-23
MED PAPER,20.98,20.8,-0.0086,33051.06,1598.0,2025-06-23
MICRODATA,860.0,860.0,0.0,860.0,1.0,2025-06-23
MINIERE TOUISSIT,2279.0,2250.0,-0.0127,57322.0,26.0,2025-06-23
MUTANDIS SCA,296.0,299.0,0.0101,469094.5,1604.0,2025-06-23
PROMOPHARM S.A.,1144.0,1130.0,-0.012199999999999999,1130.0,1.0,2025-06-23
REALISATIONS MECANIQUES,434.85,432.0,-0.0066,18556.0,43.0,2025-06-23
RESIDENCES DAR SAADA,111.1,116.8,0.0513,30820694.15,268057.0,2025-06-23
RISMA,329.0,328.0,-0.003,72887.0,229.0,2025-06-23
S.M MONETIQUE,553.0,570.9,0.032400000000000005,37368.5,69.0,2025-06-23
SALAFIN,620.0,659.0,0.0629,13180.0,20.0,2025-06-23
SANLAM MAROC,1776.0,1780.0,0.0023,76569.0,43.0,2025-06-23
SMI,2300.0,2300.0,0.0,138114.0,60.0,2025-06-23
SNEP,714.0,700.0,-0.0196,1046872.0,1533.0,2025-06-23
SOCIETE DES BOISSONS DU M,1967.0,1967.0,0.0,118207.0,57.0,2025-06-23
SODEP-Marsa Maroc,825.1,805.0,-0.024399999999999998,31864101.7,39714.0,2025-06-23
SONASID,2530.0,2450.0,-0.0316,6273978.0,2533.0,2025-06-23
SOTHEMA,1400.0,1425.0,0.0179,1612503.0,1150.0,2025-06-23
STOKVIS NORD AFRIQUE,58.16,58.97,0.0139,1366466.56,23889.0,2025-06-23
STROC INDUSTRIE,165.9,170.0,0.024700000000000003,3949474.75,22817.0,2025-06-23
TAQA MOROCCO,2885.0,2843.0,-0.0146,1713716.0,603.0,2025-06-23
TGCC S.A,830.0,819.0,-0.013300000000000001,35731268.7,43796.0,2025-06-23
TOTALENERGIES MARKETING,1790.0,1790.0,0.0,163986.0,92.0,2025-06-23
UNIMER,164.0,164.0,0.0,820.0,5.0,2025-06-23
WAFA ASSURANCE,5155.0,5155.0,0.0,103100.0,20.0,2025-06-23
ZELLIDJA S.A,168.0,178.0,0.059500000000000004,36490.0,205.0,2025-06-23
