Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1349.0,1340.0,-0.0067,5360.0,4.0,2025-06-17
AFRIC INDUSTRIES SA,310.05,311.0,0.0031,54268.6,174.0,2025-06-17
AFRIQUIA GAZ,4200.0,4200.0,0.0,100820.0,24.0,2025-06-17
AGMA,6990.0,6580.0,-0.0587,6580.0,1.0,2025-06-17
AKDITAL,1460.0,1440.0,-0.0137,7309183.0,5058.0,2025-06-17
ALLIANCES,485.0,473.0,-0.024700000000000003,18116754.15,38202.0,2025-06-17
ARADEI CAPITAL,466.0,471.1,0.0109,38056.0,81.0,2025-06-17
ATLANTASANAD,145.0,144.8,-0.0014000000000000002,232679.4,1622.0,2025-06-17
ATTIJARIWAFA BANK,676.1,671.5,-0.0068000000000000005,39557358.7,58647.0,2025-06-17
AUTO HALL,77.0,76.98,-0.0003,238451.0,3100.0,2025-06-17
BANK OF AFRICA,266.8,268.0,0.0045000000000000005,1122731.3,4172.0,2025-06-17
BCP,290.0,290.0,0.0,19514542.7,67572.0,2025-06-17
BMCI,590.0,585.0,-0.0085,1755000.0,3000.0,2025-06-17
CARTIER SAADA,31.2,32.19,0.0317,20373.83,633.0,2025-06-17
CDM,1087.0,1087.0,0.0,174965.0,161.0,2025-06-17
CIH,415.0,414.95,-0.0001,395417.65,966.0,2025-06-17
CIMENTS DU MAROC,1922.0,1930.0,0.0042,146698.0,76.0,2025-06-17
CMGP GROUP,320.0,312.0,-0.025,4047344.8,12898.0,2025-06-17
COLORADO,59.08,59.99,0.0154,45853.66,768.0,2025-06-17
COSUMAR,234.0,230.5,-0.015,9044347.25,38983.0,2025-06-17
CTM,890.0,890.0,0.0,113301.7,128.0,2025-06-17
DELTA HOLDING,83.0,82.7,-0.0036,334937.17,4083.0,2025-06-17
DISTY TECHNOLOGIES,315.5,319.95,0.0141,10054.95,32.0,2025-06-17
DISWAY,780.0,800.0,0.0256,2400.0,3.0,2025-06-17
DOUJA PROM ADDOHA,35.6,35.0,-0.0169,15435707.19,438783.0,2025-06-17
ENNAKL,33.2,32.8,-0.012,19005.08,580.0,2025-06-17
EQDOM,1160.0,1170.0,0.0086,50573.0,44.0,2025-06-17
FENIE BROSSETTE,339.0,344.0,0.0147,1490590.35,4365.0,2025-06-17
HPS,559.9,568.0,0.014499999999999999,1299054.6,2297.0,2025-06-17
IB MAROC.COM,37.0,37.0,0.0,555.0,15.0,2025-06-17
IMMORENTE INVEST,87.8,89.1,0.0148,141699.99,1570.0,2025-06-17
INVOLYS,95.0,98.45,0.0363,2067.45,21.0,2025-06-17
ITISSALAT AL-MAGHRIB,107.95,107.05,-0.0083,11474371.0,106879.0,2025-06-17
JET CONTRACTORS,1925.0,1890.0,-0.0182,22589392.0,11899.0,2025-06-17
LABEL VIE,4450.0,4447.0,-0.0007000000000000001,1058538.0,238.0,2025-06-17
LESIEUR CRISTAL,279.0,273.0,-0.0215,250368.2,919.0,2025-06-17
LafargeHolcim Maroc,1910.0,1915.0,0.0026,7409715.0,3878.0,2025-06-17
MAGHREB OXYGENE,426.95,426.95,0.0,6849.2,16.0,2025-06-17
MANAGEM,5229.0,5150.0,-0.0151,6329439.0,1229.0,2025-06-17
MAROC LEASING,373.0,373.0,0.0,746.0,2.0,2025-06-17
MED PAPER,20.4,21.39,0.048499999999999995,410837.06,19434.0,2025-06-17
MICRODATA,855.0,867.7,0.0149,59977.0,70.0,2025-06-17
RISMA,325.0,328.0,0.0092,580407.5,1785.0,2025-06-17
S.M MONETIQUE,570.0,576.8,0.011899999999999999,1152010.1,2029.0,2025-06-17
SANLAM MAROC,1845.0,1806.0,-0.021099999999999997,52374.0,29.0,2025-06-17
SNEP,725.0,724.8,-0.0003,288250.7,398.0,2025-06-17
SOCIETE DES BOISSONS DU,2169.0,2054.0,-0.053,51350.0,25.0,2025-06-17
SODEP-Marsa Maroc,837.0,837.0,0.0,27894240.0,33316.0,2025-06-17
SONASID,2542.0,2503.0,-0.015300000000000001,2146704.0,848.0,2025-06-17
SOTHEMA,1500.0,1500.0,0.0,179691.0,120.0,2025-06-17
STOKVIS NORD AFRIQUE,59.46,62.48,0.0508,4130512.59,66571.0,2025-06-17
STROC INDUSTRIE,142.95,157.2,0.09970000000000001,193041.6,1228.0,2025-06-17
TAQA MOROCCO,2881.0,2860.0,-0.0073,3189178.0,1109.0,2025-06-17
TGCC S.A,858.0,849.9,-0.009399999999999999,59014361.6,68969.0,2025-06-17
TOTALENERGIES MARKETING,1900.0,1895.0,-0.0026,7892733.0,4161.0,2025-06-17
WAFA ASSURANCE,5139.0,5250.0,0.0216,1782390.0,340.0,2025-06-17
ZELLIDJA S.A,150.0,155.0,0.0333,63705.0,411.0,2025-06-17
