Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1135.0,1140.0,0.0044,536540.0,479.0,2025-02-28
AFRIC INDUSTRIES SA,303.0,303.0,0.0,73329.5,242.0,2025-02-28
AFRIQUIA GAZ,4500.0,4366.0,-0.0298,4747625.0,1058.0,2025-02-28
AGMA,6580.0,6969.0,0.0591,6969.0,1.0,2025-02-28
AKDITAL,1210.0,1181.0,-0.024,20839236.0,17498.0,2025-02-28
ALLIANCES,590.0,570.0,-0.0339,48264255.0,83724.0,2025-02-28
ALUMINIUM DU MAROC,1544.0,1600.0,0.0363,929468.0,588.0,2025-02-28
ARADEI CAPITAL,478.9,480.0,0.0023,2830229.05,5941.0,2025-02-28
ATLANTASANAD,153.2,152.9,-0.002,1868372.25,12426.0,2025-02-28
ATTIJARIWAFA BANK,655.0,640.1,-0.0227,28950733.3,44828.0,2025-02-28
AUTO HALL,73.69,73.88,0.0026,398669.89,5402.0,2025-02-28
BALIMA,230.0,230.0,0.0,2530.0,11.0,2025-02-28
BANK OF AFRICA,200.0,198.0,-0.01,2815031.0,14193.0,2025-02-28
BCP,283.0,280.1,-0.0102,9232959.55,32641.0,2025-02-28
BMCI,628.0,629.0,0.0016,2395462.6,3795.0,2025-02-28
CARTIER SAADA,33.5,32.77,-0.0218,23952.55,727.0,2025-02-28
CIH,461.0,455.0,-0.013000000000000001,2574233.95,5666.0,2025-02-28
CIMENTS DU MAROC,1900.0,1915.0,0.0079,44845561.0,23532.0,2025-02-28
CMGP GROUP,327.55,335.0,0.0227,23429655.55,70105.0,2025-02-28
COLORADO,58.7,59.48,0.013300000000000001,287624.14,4931.0,2025-02-28
COSUMAR,205.0,208.0,0.0146,25856073.4,125505.0,2025-02-28
CTM,1117.0,1110.0,-0.0063,43326.0,39.0,2025-02-28
DELTA HOLDING,66.51,67.0,0.0074,628474.43,9612.0,2025-02-28
DISTY TECHNOLOGIES,290.2,297.75,0.026000000000000002,49415.3,169.0,2025-02-28
DISWAY,719.0,719.0,0.0,1760864.9,2507.0,2025-02-28
DOUJA PROM ADDOHA,43.5,41.77,-0.0398,20460775.09,486546.0,2025-02-28
ENNAKL,32.67,32.0,-0.020499999999999997,1180961.24,36832.0,2025-02-28
EQDOM,1053.0,1050.0,-0.0028000000000000004,477498.0,454.0,2025-02-28
FENIE BROSSETTE,190.0,180.0,-0.0526,504987.5,2678.0,2025-02-28
HPS,625.0,634.8,0.015700000000000002,6014088.9,9592.0,2025-02-28
IB MAROC.COM,39.5,39.8,0.0076,796.0,20.0,2025-02-28
IMMORENTE INVEST,91.29,90.82,-0.0051,158279.56,1739.0,2025-02-28
INVOLYS,99.1,99.0,-0.001,396.0,4.0,2025-02-28
ITISSALAT AL-MAGHRIB,112.5,114.0,0.013300000000000001,30532425.15,269741.0,2025-02-28
JET CONTRACTORS,2550.0,2500.0,-0.0196,43009496.0,17176.0,2025-02-28
LABEL VIE,4200.0,4099.0,-0.024,18246871.0,4474.0,2025-02-28
LESIEUR CRISTAL,267.0,268.0,0.0037,30940.4,114.0,2025-02-28
LafargeHolcim Maroc,1926.0,1900.0,-0.013500000000000002,4322680.0,2267.0,2025-02-28
M2M Group,539.5,564.0,0.0454,112867.0,200.0,2025-02-28
MAGHREB OXYGENE,440.0,440.0,0.0,24351.2,58.0,2025-02-28
MANAGEM,3900.0,3900.0,0.0,5209457.0,1336.0,2025-02-28
MED PAPER,22.78,22.68,-0.0044,433231.93302,19514.0,2025-02-28
MICRODATA,765.0,772.0,0.0092,296.2,403.0,2025-02-28
MUTANDIS SCA,308.0,310.0,0.006500000000000001,5647585.5,18128.0,2025-02-28
PROMOPHARM S.A.,977.2,978.1,0.0009,978.1,1.0,2025-02-28
REALISATIONS MECANIQUES,412.0,408.05,-0.0096,78137.0,187.0,2025-02-28
RESIDENCES DAR SAADA,124.0,115.2,-0.071,33775869.4,281110.0,2025-02-28
RISMA,295.0,280.0,-0.0508,1308606.35,4651.0,2025-02-28
S.M MONETIQUE,411.5,423.0,0.0279,769812.7,1829.0,2025-02-28
SALAFIN,587.8,578.9,-0.0151,39325.1,68.0,2025-02-28
SANLAM MAROC,2018.0,1826.0,-0.0951,228756.0,120.0,2025-02-28
SMI,2269.0,2104.0,-0.0727,6805037.0,3145.0,2025-02-28
SNEP,600.0,605.0,0.0083,2237442.8,3688.0,2025-02-28
SOCIETE DES BOISSONS DU M,2400.0,2350.0,-0.0208,3767146.0,1603.0,2025-02-28
SODEP-Marsa Maroc,739.9,729.0,-0.0147,36241196.3,49768.0,2025-02-28
SONASID,1468.0,1410.0,-0.0395,9766567.0,6850.0,2025-02-28
SOTHEMA,1035.0,1059.0,0.0232,296977.0,286.0,2025-02-28
STOKVIS NORD AFRIQUE,19.0,20.89,0.09949999999999999,603949.81,29646.0,2025-02-28
STROC INDUSTRIE,44.5,45.69,0.026699999999999998,45949.19,1016.0,2025-02-28
TAQA MOROCCO,1640.0,1629.0,-0.0067,35726713.0,21955.0,2025-02-28
TGCC S.A,695.0,659.0,-0.0518,28235069.8,41875.0,2025-02-28
ZELLIDJA,125.0,127.0,,2.0,20.0,2025-02-28
