Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1324.0,1325.0,0.0008,1325.0,1.0,2025-05-29
AFRIC INDUSTRIES SA,342.0,338.05,-0.0115,35507.75,105.0,2025-05-29
AFRIQUIA GAZ,4150.0,4150.0,0.0,83188.0,20.0,2025-05-29
AGMA,6705.0,6990.0,0.0425,83880.0,12.0,2025-05-29
AKDITAL,1450.0,1449.0,-0.0007000000000000001,1235936.0,851.0,2025-05-29
ALLIANCES,470.0,474.95,0.0105,31723501.45,66859.0,2025-05-29
ALUMINIUM DU MAROC,1833.0,1830.0,-0.0016,7290.0,4.0,2025-05-29
ARADEI CAPITAL,480.0,480.0,0.0,531360.0,1107.0,2025-05-29
ATLANTASANAD,140.0,142.0,0.0143,320268.4,2268.0,2025-05-29
ATTIJARIWAFA BANK,673.0,662.8,-0.0152,21525958.3,32423.0,2025-05-29
AUTO HALL,77.9,78.6,0.009000000000000001,1070878.0,14001.0,2025-05-29
BANK OF AFRICA,234.0,235.0,0.0043,10546319.55,45421.0,2025-05-29
BCP,271.5,271.95,0.0017000000000000001,10218632.5,37567.0,2025-05-29
CARTIER SAADA,31.26,31.92,0.021099999999999997,62516.21,2011.0,2025-05-29
CDM,1085.0,1087.0,0.0018,184820.0,170.0,2025-05-29
CFG BANK,244.0,242.0,-0.008199999999999999,969937.05,3998.0,2025-05-29
CIH,399.0,400.0,0.0025,60786.0,152.0,2025-05-29
CIMENTS DU MAROC,1945.0,1930.0,-0.0077,3898160.0,2005.0,2025-05-29
CMGP GROUP,341.85,339.4,-0.0072,1369515.6,4048.0,2025-05-29
COLORADO,61.0,62.5,0.0246,992765.06,15989.0,2025-05-29
COSUMAR,230.2,230.0,-0.0009,594340.2,2585.0,2025-05-29
CTM,943.7,934.4,-0.009899999999999999,321034.5,351.0,2025-05-29
DELTA HOLDING,87.0,80.0,-0.0805,15786159.36,196952.0,2025-05-29
DISTY TECHNOLOGIES,319.0,322.5,0.011000000000000001,108525.15,339.0,2025-05-29
DISWAY,800.0,785.0,-0.018799999999999997,39270.0,50.0,2025-05-29
DOUJA PROM ADDOHA,34.0,36.53,0.07440000000000001,26533901.52,736746.0,2025-05-29
ENNAKL,33.0,33.45,0.013600000000000001,5856.96,175.0,2025-05-29
FENIE BROSSETTE,272.95,273.95,0.0037,664871.4,2455.0,2025-05-29
HPS,564.0,550.0,-0.0248,9677397.0,17211.0,2025-05-29
IB MAROC.COM,35.73,37.91,0.061,550.22,15.0,2025-05-29
IMMORENTE INVEST,90.0,89.4,-0.0067,67017.15,745.0,2025-05-29
INVOLYS,99.9,96.51,-0.0339,482.55,5.0,2025-05-29
ITISSALAT AL-MAGHRIB,110.7,110.0,-0.0063,12581245.55,114673.0,2025-05-29
JET CONTRACTORS,2149.0,2179.0,0.013999999999999999,16322737.0,7479.0,2025-05-29
LABEL VIE,4666.0,4551.0,-0.0246,34780806.0,7482.0,2025-05-29
LafargeHolcim Maroc,1970.0,1954.0,-0.008100000000000001,359256.0,184.0,2025-05-29
M2M Group,518.6,530.0,0.022000000000000002,141519.7,2685.0,2025-05-29
MED PAPER,21.49,20.5,-0.0461,478561.82,23071.0,2025-05-29
MICRODATA,850.0,850.0,0.0,478027.8,562.0,2025-05-29
MINIERE TOUISSIT,1825.0,1800.0,-0.0137,266380.0,147.0,2025-05-29
MUTANDIS SCA,290.0,290.0,0.0,635470.6,2179.0,2025-05-29
RESIDENCES DAR SAADA,96.0,98.7,0.0281,8354840.51,86221.0,2025-05-29
RISMA,346.9,345.5,-0.004,190397.5,550.0,2025-05-29
S.M MONETIQUE,599.0,591.0,-0.0134,75777.2,128.0,2025-05-29
SANLAM MAROC,1900.0,1800.0,-0.0526,30810.0,17.0,2025-05-29
SMI,2375.0,2340.0,-0.0147,343444.0,146.0,2025-05-29
SNEP,690.0,698.0,0.0116,254222.0,367.0,2025-05-29
SOCIETE DES BOISSONS DU M,2141.0,2150.0,0.0042,101690.0,47.0,2025-05-29
SODEP-Marsa Maroc,804.9,800.2,-0.0058,11446555.0,14277.0,2025-05-29
SONASID,2540.0,2520.0,-0.0079,3172624.0,1262.0,2025-05-29
SOTHEMA,1493.0,1490.0,-0.002,128062.0,86.0,2025-05-29
STOKVIS NORD AFRIQUE,66.0,66.9,0.013600000000000001,8843970.75,134497.0,2025-05-29
STROC INDUSTRIE,71.75,71.45,-0.0042,326839.88,4592.0,2025-05-29
TAQA MOROCCO,2860.0,2939.0,0.0276,13884642.0,4843.0,2025-05-29
TGCC S.A,880.0,865.0,-0.017,35020871.5,40345.0,2025-05-29
TOTALENERGIES MARKETING,1935.0,1935.0,0.0,17754657.0,9176.0,2025-05-29
