Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFRIC INDUSTRIES SA,334.9,335.0,0.0003,3015.0,9.0,2025-07-22
AFRIQUIA GAZ,4400.0,4400.0,0.0,13280.0,3.0,2025-07-22
AGMA,6325.0,6300.0,-0.004,674100.0,107.0,2025-07-22
AKDITAL,1470.0,1487.0,0.0116,12535256.0,8451.0,2025-07-22
ALLIANCES,482.1,479.0,-0.0064,7067724.55,14753.0,2025-07-22
ALUMINIUM DU MAROC,1900.0,1900.0,0.0,3817.0,2.0,2025-07-22
ARADEI CAPITAL,460.05,467.0,0.0151,48447.0,104.0,2025-07-22
ATLANTASANAD,143.0,142.9,-0.0007000000000000001,474800.05,3340.0,2025-07-22
ATTIJARIWAFA BANK,718.0,710.9,-0.009899999999999999,45069818.5,63456.0,2025-07-22
AUTO HALL,80.0,82.0,0.025,1641431.43,20393.0,2025-07-22
BALIMA,224.5,237.95,0.0599,237.95,1.0,2025-07-22
BANK OF AFRICA,265.1,265.9,0.003,272336.55,1027.0,2025-07-22
BCP,325.5,331.0,0.0169,49837145.95,151087.0,2025-07-22
CARTIER SAADA,39.0,38.0,-0.0256,159821.63,4139.0,2025-07-22
CDM,1030.0,1030.0,0.0,421088.0,409.0,2025-07-22
CFG BANK,246.0,246.0,0.0,520442.0,2106.0,2025-07-22
CIH,412.0,410.0,-0.0049,750015.05,1825.0,2025-07-22
CIMENTS DU MAROC,2099.0,2099.0,0.0,14693.0,7.0,2025-07-22
CMGP GROUP,355.35,355.0,-0.001,12061552.6,34090.0,2025-07-22
COLORADO,61.0,61.1,0.0016,83533.4,1372.0,2025-07-22
COSUMAR,253.9,249.0,-0.019299999999999998,416034.15,1671.0,2025-07-22
CTM,900.0,900.0,0.0,344425.0,382.0,2025-07-22
DELTA HOLDING,82.29,81.9,-0.004699999999999999,349901.54,4279.0,2025-07-22
DISTY TECHNOLOGIES,327.1,328.0,0.0028000000000000004,95299.7,291.0,2025-07-22
DISWAY,723.0,722.5,-0.0007000000000000001,23132.5,32.0,2025-07-22
DOUJA PROM ADDOHA,36.55,36.58,0.0008,7095170.69,194446.0,2025-07-22
ENNAKL,32.98,33.0,0.0006,57230.27,1729.0,2025-07-22
EQDOM,1110.0,1105.0,-0.0045000000000000005,2210.0,2.0,2025-07-22
IB MAROC.COM,70.0,72.0,0.0286,35863.63,504.0,2025-07-22
IMMORENTE INVEST,87.0,87.0,0.0,119346.62,1372.0,2025-07-22
INVOLYS,160.05,161.85,0.011200000000000002,92411.45,586.0,2025-07-22
ITISSALAT AL-MAGHRIB,120.0,121.85,0.0154,14133697.85,117002.0,2025-07-22
JET CONTRACTORS VIE,2150.0,2165.004,0.006999999999999999,2165963.0,1002.0,2025-07-22
LABEL,4750.0,810.0,0.0126,7219890.0,1501.0,2025-07-22
LafargeHolcim Maroc,1970.0,1970.0,0.0,18684557.0,9485.0,2025-07-22
M2M Group,497.0,502.0,0.0101,41174.1,82.0,2025-07-22
MAGHREB OXYGENE,395.0,402.0,0.0177,67917.15,164.0,2025-07-22
MANAGEM,5490.0,5500.0,0.0018,3009544.0,548.0,2025-07-22
PROMOPHARM S.A.,1139.0,1138.0,-0.0009,64866.0,57.0,2025-07-22
RESIDENCES DAR SAADA,146.1,146.45,0.0024,4888759.85,33413.0,2025-07-22
RISMA,382.0,385.0,0.0079,1526864.8,3926.0,2025-07-22
S.A,294.9,294.8,-0.0003,9433.6,32.0,2025-07-22
SANLAM MAROC,1890.0,1905.0,0.0079,1905.0,1.0,2025-07-22
SODEP-Marsa Maroc,872.0,879.0,0.008,14143750.1,16089.0,2025-07-22
SONASID,2420.0,2500.0,0.0331,3362810.0,1350.0,2025-07-22
SOTHEMA,1900.0,1721.0,-0.0942,8560681.0,4857.0,2025-07-22
STOKVIS NORD AFRIQUE,67.28,67.85,0.0085,2399359.69,35332.0,2025-07-22
STROC INDUSTRIE,220.0,220.0,0.0,724409.0,3271.0,2025-07-22
TAQA MOROCCO,3080.0,3000.0,-0.026000000000000002,543841.0,181.0,2025-07-22
TGCC S.A,1000.0,1000.0,0.0,42082122.7,42019.0,2025-07-22
TOTALENERGIES MARKETING,1720.0,1700.0,-0.0116,650559.0,384.0,2025-07-22
UNIMER,164.0,163.0,-0.0060999999999999995,815.0,5.0,2025-07-22
