Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1112.0,1113.0,0.0009,1113.0,1.0,2025-01-17
AFRIC INDUSTRIES SA,299.1,305.0,0.0197,74938.35,250.0,2025-01-17
AFRIQUIA GAZ,3800.0,3800.0,0.0,3872284.0,1019.0,2025-01-17
AKDITAL,1150.0,1150.0,0.0,21403345.0,18533.0,2025-01-17
ALLIANCES,527.0,527.0,0.0,32411682.8,61296.0,2025-01-17
ALUMINIUM DU MAROC,1420.0,1420.0,0.0,247400.0,176.0,2025-01-17
ARADEI CAPITAL,475.0,475.0,0.0,3162586.2,6665.0,2025-01-17
ATLANTASANAD,141.0,148.2,0.051100000000000007,7358296.55,50219.0,2025-01-17
ATTIJARIWAFA BANK,624.7,621.0,-0.0059,29492602.4,47471.0,2025-01-17
AUTO HALL,67.0,66.8,-0.003,1424056.3,21385.0,2025-01-17
BANK OF AFRICA,214.95,211.5,-0.0161,3868502.5,18283.0,2025-01-17
BCP,289.0,289.0,0.0,4315244.85,14924.0,2025-01-17
BMCI,655.0,655.0,0.0,1295135.3,1979.0,2025-01-17
CARTIER SAADA,35.98,35.22,-0.021099999999999997,19564.49,549.0,2025-01-17
CDM,1040.0,1050.0,0.0096,13213205.0,12632.0,2025-01-17
CFG BANK,238.0,236.0,-0.0084,103610782.7,444258.0,2025-01-17
CIH,415.0,413.0,-0.0048,4488325.7,10918.0,2025-01-17
CIMENTS DU MAROC,1928.0,1915.0,-0.0067,7611873.0,3963.0,2025-01-17
CMGP GROUP,360.0,364.0,0.0111,60443204.35,166028.0,2025-01-17
COLORADO,60.4,60.0,-0.0066,1709240.15,28493.0,2025-01-17
CTM,1156.0,1151.0,-0.0043,352536.0,311.0,2025-01-17
DELTA HOLDING,67.0,66.0,-0.0149,953879.65,14457.0,2025-01-17
DISTY TECHNOLOGIES,299.0,311.45,0.0416,1338185.55,4389.0,2025-01-17
DISWAY,645.0,690.0,0.0698,1188077.0,1751.0,2025-01-17
DOUJA PROM ADDOHA,46.5,46.56,0.0013,34896840.3,742245.0,2025-01-17
ENNAKL,34.4,34.4,0.0,1429.08,41.0,2025-01-17
FENIE BROSSETTE,132.0,135.0,0.0227,187524.05,1400.0,2025-01-17
HPS,675.0,670.0,-0.0074,3995098.6,5935.0,2025-01-17
IB MAROC.COM,32.8,34.19,0.0424,3602.2,106.0,2025-01-17
IMMORENTE INVEST,90.0,90.0,0.0,43319.35,483.0,2025-01-17
INVOLYS,98.63,100.0,0.0139,26900.0,269.0,2025-01-17
ITISSALAT AL-MAGHRIB,92.62,92.49,-0.0014000000000000002,30365903.24,326959.0,2025-01-17
JET CONTRACTORS,2280.0,2231.0,-0.0215,15017467.0,6592.0,2025-01-17
LABEL VIE,4295.0,4299.0,0.0009,262250.0,61.0,2025-01-17
LESIEUR CRISTAL,285.0,275.0,-0.0351,27655.5,100.0,2025-01-17
LafargeHolcim Maroc,2050.0,2045.0,-0.0024,5682921.0,2777.0,2025-01-17
MAGHREB OXYGENE,272.95,276.0,0.011200000000000002,113855.1,416.0,2025-01-17
MANAGEM,3448.0,3448.0,0.0,2266816.0,659.0,2025-01-17
MED PAPER,22.97,22.83,-0.0060999999999999995,78145.78,3512.0,2025-01-17
MICRODATA,650.0,679.9,0.046,2750405.0,4225.0,2025-01-17
MINIERE TOUISSIT,1681.0,1719.0,0.0226,90952.0,53.0,2025-01-17
MUTANDIS SCA,329.0,335.0,0.0182,12070118.7,36853.0,2025-01-17
REALISATIONS MECANIQUES,496.0,470.0,-0.0524,903559.7,1815.0,2025-01-17
REBAB COMPANY,83.5,78.5,-0.0599,4317.5,55.0,2025-01-17
RESIDENCES DAR SAADA,104.2,114.6,0.0998,59260388.75,539679.0,2025-01-17
RISMA,236.0,247.0,0.0466,6204339.65,25555.0,2025-01-17
S.M MONETIQUE,310.0,310.0,0.0,1231112.3,3937.0,2025-01-17
SANLAM MAROC,1890.0,1854.0,-0.019,16158.0,9.0,2025-01-17
SOCIETE DES BOISSONS DU M,2375.0,2291.0,-0.0354,34379.0,15.0,2025-01-17
SODEP-Marsa Maroc,605.0,605.0,0.0,27151662.0,44779.0,2025-01-17
SONASID,1089.0,1072.0,-0.015600000000000001,10603247.0,980921.0,2025-01-17
STROC INDUSTRIE,47.0,46.55,,151044.82,214.0,2025-01-17
TOTALENERGIES MARKETING,570.0,1.0,0.0,4.0,3052.0,2025-01-17
