Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFRIC INDUSTRIES SA,337.0,329.85,-0.0212,321616.25,992.0,2025-07-17
AFRIQUIA GAZ,4310.0,4350.0,0.009300000000000001,142787.0,33.0,2025-07-17
AKDITAL,1454.0,1455.0,0.0007000000000000001,20265375.0,13988.0,2025-07-17
ALLIANCES,484.0,490.0,0.0124,4324364.4,8936.0,2025-07-17
ALUMINIUM DU MAROC,1915.0,1908.0,-0.0037,14473.0,8.0,2025-07-17
ARADEI CAPITAL,458.0,461.5,0.0076,125672.65,273.0,2025-07-17
ATLANTASANAD,143.9,140.75,-0.0219,183325.0,1302.0,2025-07-17
ATTIJARIWAFA BANK,700.0,700.0,0.0,24318794.0,34766.0,2025-07-17
AUTO HALL,78.5,80.0,0.0191,256450.5,3211.0,2025-07-17
BANK OF AFRICA,264.0,263.7,-0.0011,1442192.0,5469.0,2025-07-17
BCP,311.0,315.0,0.0129,12677625.6,40076.0,2025-07-17
CARTIER SAADA,40.43,40.15,-0.0069,96330.42,2409.0,2025-07-17
CDM,1040.0,1030.0,-0.0096,25221473.0,24484.0,2025-07-17
CFG BANK,233.0,244.0,0.0472,18732321.2,79333.0,2025-07-17
CIH,408.0,408.0,0.0,1182132.45,2917.0,2025-07-17
CIMENTS DU MAROC,2125.0,2150.0,0.0118,10052891.0,4835.0,2025-07-17
CMGP GROUP,353.0,357.0,0.0113,5754488.1,16195.0,2025-07-17
COLORADO,61.97,61.01,-0.0155,180521.93,2953.0,2025-07-17
COSUMAR,255.1,260.0,0.0192,2764390.65,10644.0,2025-07-17
CTM,912.6,920.1,0.008199999999999999,89783.2,97.0,2025-07-17
DELTA HOLDING,81.75,82.0,0.0031,8517964.73,104235.0,2025-07-17
DISTY TECHNOLOGIES,336.8,329.0,-0.0232,252169.6,767.0,2025-07-17
DISWAY,722.0,722.0,0.0,112746.0,155.0,2025-07-17
DOUJA PROM ADDOHA,35.6,36.0,0.011200000000000002,9393380.39,259202.0,2025-07-17
ENNAKL,33.0,32.75,-0.0076,37575.43,1162.0,2025-07-17
EQDOM,1131.0,1174.0,0.038,1175151.0,1001.0,2025-07-17
FENIE BROSSETTE,422.0,410.0,-0.028399999999999998,1412447.85,3460.0,2025-07-17
HPS,590.0,590.0,0.0,317827.5,540.0,2025-07-17
IB MAROC.COM,74.05,70.2,-0.052000000000000005,19850.75,270.0,2025-07-17
IMMORENTE INVEST,86.73,87.0,0.0031,199998.14,2298.0,2025-07-17
INVOLYS,159.5,153.5,-0.037599999999999995,371029.95,2443.0,2025-07-17
ITISSALAT AL-MAGHRIB,116.3,118.0,,374.0,241.0,2025-07-17
LABEL VIE,4979.0,4959.0,-0.004,37573272.0,7560.0,2025-07-17
LafargeHolcim Maroc,1919.0,1959.0,0.0208,9162213.0,4691.0,2025-07-17
MAGHREB OXYGENE,410.0,386.5,-0.057300000000000004,38812.5,100.0,2025-07-17
MANAGEM,5255.0,5300.0,0.0086,5971779.0,1127.0,2025-07-17
MED PAPER,29.8,27.24,-0.0859,1326548.39,47678.0,2025-07-17
PROMOPHARM S.A.,1109.0,1099.0,-0.009000000000000001,76930.0,70.0,2025-07-17
REALISATIONS MECANIQUES,520.0,511.0,-0.0173,81295.7,159.0,2025-07-17
REBAB COMPANY,97.0,100.0,0.030899999999999997,200.0,2.0,2025-07-17
RESIDENCES DAR SAADA,127.6,140.35,0.0999,44487470.9,323085.0,2025-07-17
RISMA,350.0,350.0,0.0,117862.8,338.0,2025-07-17
S.M MONETIQUE,590.0,580.0,-0.0169,493424.0,845.0,2025-07-17
SANLAM MAROC,1980.0,2000.0,0.0101,13975.0,7.0,2025-07-17
SMI,2499.0,2497.0,-0.0008,344293.0,138.0,2025-07-17
SNEP,666.6,670.0,0.0051,125516.0,188.0,2025-07-17
SOCIETE DES BOISSONS DU M,1990.0,1967.0,-0.0116,19670.0,10.0,2025-07-17
SODEP-Marsa Maroc,865.5,869.0,0.004,11329751.4,13035.0,2025-07-17
SONASID,2380.0,2420.0,0.0168,5265002.0,2180.0,2025-07-17
SOTHEMA,1643.0,1652.0,0.0055000000000000005,1589709.0,954.0,2025-07-17
STOKVIS NORD AFRIQUE,63.13,61.01,-0.0336,1260700.46,20210.0,2025-07-17
STROC INDUSTRIE,215.0,208.0,-0.0326,2128668.7,10222.0,2025-07-17
TAQA MOROCCO,2978.0,2950.0,-0.009399999999999999,769617.0060533,26363320.0,2025-07-17
TOTALENERGIES MARKETING,1672.0,1630.0,-0.025099999999999997,3465794.0,2114.0,2025-07-17
UNIMER,160.0,160.0,,160.0,1002.0,2025-07-17
WAFA ASSURANCE,285.5,314.0,0.0998,5529226.0,17609.0,2025-07-17
