Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1323.0,1299.0,-0.0181,33780.0,26.0,2025-04-22
AFRIC INDUSTRIES SA,328.0,329.8,0.0055000000000000005,53641.75,163.0,2025-04-22
AKDITAL,1395.0,1379.0,-0.0115,986228358.0,743216.0,2025-04-22
ALLIANCES,506.5,502.8,-0.0073,8804061.65,17562.0,2025-04-22
ALUMINIUM DU MAROC,1785.0,1800.0,0.0084,55389.0,31.0,2025-04-22
ARADEI CAPITAL,479.15,486.0,0.0143,26965.6,56.0,2025-04-22
ATLANTASANAD,130.1,130.0,-0.0008,3475879.25,26733.0,2025-04-22
ATTIJARIWAFA BANK,673.0,665.0,-0.011899999999999999,38079383.3,57054.0,2025-04-22
AUTO HALL,77.0,77.39,0.0051,131348.5,1712.0,2025-04-22
BANK OF AFRICA,193.0,195.0,0.0104,2954312.8,15194.0,2025-04-22
BCP,269.8,268.5,-0.0048,6246994.25,23214.0,2025-04-22
BMCI,566.5,573.9,0.0131,26646.0,47.0,2025-04-22
CARTIER SAADA,32.98,32.15,-0.0252,46248.37,1423.0,2025-04-22
CFG BANK,224.0,223.0,-0.0045000000000000005,2620451.4,11677.0,2025-04-22
CIH,410.0,413.75,0.0091,423937.85,1034.0,2025-04-22
CIMENTS DU MAROC,1865.0,1865.0,0.0,3873574.0,2077.0,2025-04-22
CMGP GROUP,313.0,312.0,-0.0032,3270226.3,10473.0,2025-04-22
COLORADO,60.0,60.0,0.0,57391.02,972.0,2025-04-22
COSUMAR,226.1,225.2,-0.004,337309.25,1489.0,2025-04-22
CTM,930.0,944.9,0.016,465123.4,500.0,2025-04-22
DELTA HOLDING,82.3,80.0,-0.0279,8536133.54,104143.0,2025-04-22
DISTY TECHNOLOGIES,332.05,331.1,-0.0029,2365494.95,7052.0,2025-04-22
DOUJA PROM ADDOHA,40.0,38.05,-0.048799999999999996,26239813.99,680924.0,2025-04-22
ENNAKL,33.8,34.0,0.0059,148192.2,4410.0,2025-04-22
EQDOM,1051.0,1051.0,0.0,7452.0,7.0,2025-04-22
FENIE BROSSETTE,271.0,274.0,0.0111,666661.35,2443.0,2025-04-22
HPS,595.0,569.9,-0.042199999999999994,13968939.5,23934.0,2025-04-22
IMMORENTE INVEST,90.0,89.9,-0.0011,137770.8,1530.0,2025-04-22
ITISSALAT AL-MAGHRIB,116.0,116.0,0.0,31846883.15,274251.0,2025-04-22
JET CONTRACTORS,2100.0,2100.0,0.0,3603039.0,1700.0,2025-04-22
LABEL VIE,4200.0,4190.0,-0.0024,13106318.0,3128.0,2025-04-22
LESIEUR CRISTAL,282.0,280.1,-0.0067,15405.5,55.0,2025-04-22
LafargeHolcim Maroc,1865.0,1870.0,0.0027,5041620.0,2696.0,2025-04-22
MAGHREB OXYGENE,445.0,433.5,-0.0258,5248.8,12.0,2025-04-22
MAGHREBAIL,975.0,920.0,-0.0564,920.0,1.0,2025-04-22
MANAGEM,5050.0,5097.0,0.009300000000000001,55973.0,11.0,2025-04-22
MED PAPER,22.47,22.931,0.020499999999999997,154052.2,6888.0,2025-04-22
MINIERE TOUISSIT,1820.0,880.0,0.033,9400.0,5.0,2025-04-22
PROMOPHARM S.A.,990.0,988.0,-0.002,4940.0,5.0,2025-04-22
REBAB COMPANY,85.0,85.0,0.0,85.0,1.0,2025-04-22
RESIDENCES DAR SAADA,111.0,110.15,-0.0077,2940613.1,26599.0,2025-04-22
RISMA,296.9,298.95,0.0069,1833909.05,6156.0,2025-04-22
S.M MONETIQUE,539.8,536.1,-0.0069,1671297.4,3056.0,2025-04-22
SANLAM MAROC,1950.0,2140.0,0.0974,327480.0,158.0,2025-04-22
SMI,2400.0,2425.0,0.0104,2102333.0,863.0,2025-04-22
SNEP,729.0,718.5,-0.0144,937337.7,1328.0,2025-04-22
SOCIETE DES BOISSONS DU M,2005.0,2015.0,0.005,116233.0,57.0,2025-04-22
SODEP-Marsa Maroc,732.2,732.0,-0.0003,16951181.2,23130.0,2025-04-22
SONASID,2185.0,2150.0,-0.016,17123455.0,7910.0,2025-04-22
SOTHEMA,1251.0,1241.0,-0.008,3962098.0,3102.0,2025-04-22
STOKVIS NORD AFRIQUE,57.0,56.0,-0.0175,229314.93,4087.0,2025-04-22
STROC INDUSTRIE,56.95,56.89,-0.0011,10572.03,187.0,2025-04-22
TAQA MOROCCO,2248.0,2250.0,0.0009,16432245.0,7303.0,2025-04-22
TGCC S.A,691.0,697.1,0.0088,24832308.1,35540.0,2025-04-22
TOTALENERGIES MARKETING,1910.0,1879.0,-0.016200000000000003,698267.0,374.0,2025-04-22
UNIMER,170.0,160.0,-0.0588,480.0,3.0,2025-04-22
WAFA ASSURANCE,4752.0,4751.0,-0.0002,3800800.0,800.0,2025-04-22
