Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFRIC INDUSTRIES SA,319.5,328.8,0.0291,219075.25,684.0,2025-08-01
AFRIQUIA GAZ,4379.0,4350.0,-0.0066,21047883.0,4860.0,2025-08-01
AKDITAL,1578.0,1568.0,-0.0063,20515909.0,13062.0,2025-08-01
ALLIANCES,480.0,478.0,-0.0042,16307092.05,33968.0,2025-08-01
ALUMINIUM DU MAROC,1900.0,1900.0,0.0,11260.0,6.0,2025-08-01
ARADEI CAPITAL,464.0,467.0,0.006500000000000001,1552171.15,3344.0,2025-08-01
ATLANTASANAD,142.5,140.0,-0.0175,1378983.0,9839.0,2025-08-01
ATTIJARIWAFA BANK,750.0,750.0,0.0,17644908.1,23320.0,2025-08-01
AUTO HALL,83.5,80.0,-0.04190000000000001,1851438.26,23138.0,2025-08-01
BANK OF AFRICA,265.2,265.3,0.0004,4166715.3,15665.0,2025-08-01
BCP,335.0,330.0,-0.0149,39699556.6,118588.0,2025-08-01
BMCI,614.9,617.5,0.0042,1845602.0,2996.0,2025-08-01
CARTIER SAADA,38.37,38.9,0.0138,84063.53,2169.0,2025-08-01
CDM,1040.0,1020.0,-0.0192,6766067.0,6607.0,2025-08-01
CFG BANK,248.0,250.0,0.008100000000000001,7492299.25,30049.0,2025-08-01
CIH,450.0,442.05,-0.0177,978985.75,2217.0,2025-08-01
CIMENTS DU MAROC,2060.0,2012.0,-0.0233,2299004.0,1142.0,2025-08-01
CMGP GROUP,379.0,380.0,0.0026,27206450.9,71327.0,2025-08-01
COLORADO,61.0,61.5,0.008199999999999999,511734.1,8380.0,2025-08-01
COSUMAR,249.9,245.0,-0.0196,338778.1,1380.0,2025-08-01
CTM,917.9,910.1,-0.0085,149079.1,164.0,2025-08-01
DARI COUSPATE,3700.0,3900.0,0.0541,195000.0,50.0,2025-08-01
DELTA HOLDING,80.0,79.9,-0.0012,790355.94,9889.0,2025-08-01
DISTY TECHNOLOGIES,330.0,330.0,0.0,244834.9,747.0,2025-08-01
DISWAY,730.0,757.0,0.037000000000000005,683290.7,928.0,2025-08-01
DOUJA PROM ADDOHA,37.0,36.7,-0.008100000000000001,18281765.36,496789.0,2025-08-01
ENNAKL,34.92,34.5,-0.012,389002.68,11167.0,2025-08-01
EQDOM,1147.0,1205.0,0.0506,1927350.0,1600.0,2025-08-01
FENIE BROSSETTE,418.0,438.0,0.0478,7141423.0,16360.0,2025-08-01
HPS,588.1,590.0,0.0032,7455622.4,12637.0,2025-08-01
IB MAROC.COM,69.5,69.8,0.0043,65533.7,915.0,2025-08-01
IMMORENTE INVEST,88.5,88.75,0.0028000000000000004,141029.5,1585.0,2025-08-01
INVOLYS,155.0,159.0,0.0258,453925.4,2860.0,2025-08-01
ITISSALAT AL-MAGHRIB,122.5,122.5,0.0,33750838.3,275568.0,2025-08-01
JET CONTRACTORS,2110.0,2100.0,-0.004699999999999999,20534063.0,9681.0,2025-08-01
LABEL VIE,4788.0,4786.0,-0.0004,994957.0,208.0,2025-08-01
LESIEUR CRISTAL,283.95,279.0,-0.0174,20991.0,74.0,2025-08-01
LafargeHolcim Maroc,2000.0,2000.0,0.0,8489642.0,4249.0,2025-08-01
MAGHREBAIL,969.0,969.5,0.0005,14542.5,15.0,2025-08-01
MICRODATA,964.0,960.0,-0.0040999999999999995,772956.0,804.0,2025-08-01
REALISATIONS MECANIQUES,501.1,506.0,0.0098,95963.6,189.0,2025-08-01
REBAB COMPANY,95.39,100.0,0.0483,30000.0,300.0,2025-08-01
RESIDENCES DAR SAADA,141.8,139.8,-0.0141,7868588.2,55935.0,2025-08-01
RISMA,374.0,375.0,0.0027,595981.0,1587.0,2025-08-01
S.M MONETIQUE,620.0,610.0,-0.0161,949215.9,1545.0,2025-08-01
SALAFIN,555.6,588.9,0.0599,644845.5,1095.0,2025-08-01
SANLAM MAROC,1999.0,2000.0,0.0005,1211981.0,606.0,2025-08-01
SMI,2819.0,2790.0,-0.0103,416498.0,152.0,2025-08-01
SNEP,699.0,696.9,-0.003,623810.3,898.0,2025-08-01
SOCIETE DES BOISSONS DU,2050.0,2000.0,-0.024399999999999998,277520.0,137.0,2025-08-01
SODEP-Marsa Maroc,909.0,905.5,-0.0039000000000000003,42104056.0,46183.0,2025-08-01
SONASID,2450.0,2480.0,0.012199999999999999,4220148.0,1711.0,2025-08-01
SOTHEMA,1820.0,1800.0,-0.011000000000000001,2906608.0,1636.0,2025-08-01
STOKVIS NORD AFRIQUE,75.5,83.04,0.0999,19148082.49,236227.0,2025-08-01
STROC INDUSTRIE,198.1,213.9,0.07980000000000001,3980865.8,18764.0,2025-08-01
TAQA MOROCCO,2950.0,2968.0,0.0060999999999999995,3683878.0,1251.0,2025-08-01
TGCC S.A,1035.0,1034.0,-0.001,318044888.0,309194.0,2025-08-01
TOTALENERGIES MARKETING,1793.0,1788.0,-0.0028000000000000004,1248630.0,6984.0,2025-08-01
