Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1135.0,1135.0,0.0,817200.0,720.0,2025-02-19
AFRIC INDUSTRIES SA,305.5,305.0,-0.0016,629640.0,2064.0,2025-02-19
AFRIQUIA GAZ,4800.0,4800.0,0.0,62400.0,13.0,2025-02-19
AKDITAL,1191.0,1200.0,0.0076,19430076.0,16178.0,2025-02-19
ALLIANCES,589.0,610.5,0.0365,70662413.0,116339.0,2025-02-19
ALUMINIUM DU MAROC,1525.0,1538.0,0.0085,537571.0,353.0,2025-02-19
ARADEI CAPITAL,479.0,478.05,-0.002,472706.95,988.0,2025-02-19
ATLANTASANAD,155.0,156.0,0.006500000000000001,4142829.7,26572.0,2025-02-19
ATTIJARIWAFA BANK,657.0,670.0,0.019799999999999998,57004023.3,86042.0,2025-02-19
AUTO HALL,73.52,73.92,0.0054,172288.16,2336.0,2025-02-19
BALIMA,220.0,224.0,0.0182,4480.0,20.0,2025-02-19
BANK OF AFRICA,201.0,202.0,0.005,371968.75,1835.0,2025-02-19
BCP,281.0,280.0,-0.0036,8135614.2,28903.0,2025-02-19
BMCI,632.0,657.0,0.039599999999999996,151880.0,236.0,2025-02-19
CARTIER SAADA,32.9,32.7,-0.0060999999999999995,28728.58,880.0,2025-02-19
CDM,1180.0,1170.0,-0.0085,11115084.0,9461.0,2025-02-19
CFG BANK,244.9,252.0,0.028999999999999998,5830590.85,23491.0,2025-02-19
CIH,475.0,471.0,-0.0084,1547327.0,3305.0,2025-02-19
CMGP GROUP,341.5,338.0,-0.0102,24900589.5,72977.0,2025-02-19
COLORADO,57.5,57.5,0.0,28983.88,504.0,2025-02-19
COSUMAR,205.0,204.0,-0.0049,1122557.05,5501.0,2025-02-19
CTM,1096.0,1110.0,0.0128,1029763.0,933.0,2025-02-19
DELTA HOLDING,68.1,68.86,0.011200000000000002,1646618.46,23983.0,2025-02-19
DISTY TECHNOLOGIES,295.0,292.5,-0.0085,555729.2,1909.0,2025-02-19
DISWAY,698.0,695.0,-0.0043,6265.0,9.0,2025-02-19
DOUJA PROM ADDOHA,44.99,44.9,-0.002,17655109.73,394478.0,2025-02-19
ENNAKL,34.0,33.0,-0.0294,2161945.02,64678.0,2025-02-19
EQDOM,1065.0,1050.0,-0.0141,715909.0,675.0,2025-02-19
FENIE BROSSETTE,124.0,136.0,0.0968,1546909.1,11576.0,2025-02-19
HPS,648.5,654.9,0.009899999999999999,1540341.4,2369.0,2025-02-19
IB MAROC.COM,41.9,41.8,-0.0024,126627.25,3211.0,2025-02-19
IMMORENTE INVEST,90.48,91.0,0.005699999999999999,631638.24,6942.0,2025-02-19
ITISSALAT AL-MAGHRIB,104.0,104.05,0.0005,15791813.55,152608.0,2025-02-19
JET CONTRACTORS,2518.0,2682.0,0.06509999999999999,86102654.0,32775.0,2025-02-19
LABEL VIE,4250.0,4200.0,-0.0118,46208842.0,10883.0,2025-02-19
LESIEUR CRISTAL,280.0,280.0,0.0,2520.0,9.0,2025-02-19
LafargeHolcim Maroc,1980.0,1980.0,0.0,5415181.0,2735.0,2025-02-19
M2M Group,530.0,527.0,-0.005699999999999999,3162.0,6.0,2025-02-19
MAGHREB OXYGENE,440.0,431.0,-0.020499999999999997,36336.0,84.0,2025-02-19
MAGHREBAIL,900.0,901.0,0.0011,901.0,1.0,2025-02-19
MANAGEM,4005.0,4020.0,0.0037,3365117.0,837.0,2025-02-19
MAROC LEASING,387.0,387.0,0.0,4644.0,12.0,2025-02-19
MED PAPER,22.72,22.75,0.0013,153814.37,6913.0,2025-02-19
MICRODATA,740.0,779.8,0.0538,729199.0,973.0,2025-02-19
MINIERE TOUISSIT,1973.0,1960.0,-0.0066,2233659.0,1139.0,2025-02-19
MUTANDIS SCA,339.0,342.0,0.0088,12806693.8,37398.0,2025-02-19
REALISATIONS MECANIQUES,426.0,426.9,0.0021,48608.7,114.0,2025-02-19
RESIDENCES DAR SAADA,115.95,118.0,0.0177,19262666.55,164745.0,2025-02-19
RISMA,303.5,302.0,-0.0049,488564.0,1630.0,2025-02-19
S.M MONETIQUE,408.0,415.0,0.0172,2297839.6,5540.0,2025-02-19
SANLAM MAROC,2000.0,1950.0,-0.025,128850.0,66.0,2025-02-19
SMI,2840.0,3000.0,0.056299999999999996,7839789.0,2685.0,2025-02-19
SNEP,650.0,640.1,-0.0152,390846.6,609.0,2025-02-19
SOCIETE DES BOISSONS DU M,2401.0,2350.0,-0.0212,50155.0,21.0,2025-02-19
SODEP-Marsa Maroc,628.0,649.1,0.0336,46933881.5,73216.0,2025-02-19
SONASID,1436.0,1540.0,0.0724,34368979.0,22513.0,2025-02-19
SOTHEMA,1095.0,1063.0,-0.0292,1325327.0,1237.0,2025-02-19
STOKVIS NORD AFRIQUE,18.4,17.9,-0.027200000000000002,42594.6,2336.0,2025-02-19
STROC INDUSTRIE,44.49,44.0,-0.011000000000000001,57345.86,1307.0,2025-02-19
TAQA MOROCCO,1620.0,1660.0,0.024700000000000003,18451205.0,11196.0,2025-02-19
TOTALENERGIES MARKETING,1580.0,1586.0,0.0038,1537701.0,961.0,2025-02-19
WAFA ASSURANCE,4450.0,4440.0,-0.0022,346940.0,78.0,2025-02-19
ZELLIDJA S.A,128.15,120.5,-0.059699999999999996,2289.5,19.0,2025-02-19
