Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1334.0,1350.0,0.012,356950.0,265.0,2025-05-09
AFRIC INDUSTRIES SA,335.1,336.35,0.0037,4036.7,12.0,2025-05-09
AFRIQUIA GAZ,4100.0,4100.0,0.0,69850.0,17.0,2025-05-09
AGMA,6632.0,6990.0,0.054000000000000006,356490.0,51.0,2025-05-09
AKDITAL,1480.0,1480.0,0.0,5034669.0,3384.0,2025-05-09
ALLIANCES,506.0,508.0,0.004,16770548.3,32720.0,2025-05-09
ALUMINIUM DU MAROC,1783.0,1825.0,0.0236,54743.0,30.0,2025-05-09
ARADEI CAPITAL,479.5,479.5,0.0,6083005.0,12676.0,2025-05-09
ATLANTASANAD,138.9,140.0,0.0079,4449405.35,31823.0,2025-05-09
ATTIJARIWAFA BANK,670.0,666.0,-0.006,14419366.5,21637.0,2025-05-09
AUTO HALL,82.0,82.0,0.0,797530.1,9732.0,2025-05-09
BANK OF AFRICA,223.0,229.0,0.0269,2683474.45,11922.0,2025-05-09
BCP,265.8,265.95,0.0006,3152519.9,11848.0,2025-05-09
CARTIER SAADA,32.49,32.0,-0.0151,9989.4,312.0,2025-05-09
CDM,1100.0,1100.0,0.0,4167324.0,3791.0,2025-05-09
CFG BANK,226.35,232.35,0.0265,20724889.95,90017.0,2025-05-09
CIH,410.0,414.9,0.012,2662255.5,6421.0,2025-05-09
CIMENTS DU MAROC,1930.0,1960.0,0.0155,9415085.0,4872.0,2025-05-09
CMGP GROUP,307.0,315.8,0.0287,5860615.9,18723.0,2025-05-09
COLORADO,59.49,59.48,-0.0002,290542.84,4883.0,2025-05-09
COSUMAR,240.0,241.5,0.0063,351048.75,1460.0,2025-05-09
CTM,912.0,959.9,0.0525,949811.0,1029.0,2025-05-09
DELTA HOLDING,82.5,90.0,0.0909,195169908.48,410036.0,2025-05-09
DISTY TECHNOLOGIES,330.0,329.0,-0.003,63476.0,194.0,2025-05-09
DISWAY,790.0,794.9,0.0062,3088814.6,3949.0,2025-05-09
DOUJA PROM ADDOHA,39.02,39.48,0.0118,749416.53,19081.0,2025-05-09
ENNAKL,33.86,34.4,0.0159,441570.3,13173.0,2025-05-09
EQDOM,1052.0,1054.0,0.0019,64550.0,61.0,2025-05-09
FENIE BROSSETTE,276.0,275.0,-0.0036,834629.15,3027.0,2025-05-09
HPS,567.0,567.0,0.0,575289.5,1013.0,2025-05-09
IB MAROC.COM,39.0,39.0,0.0,3212.4,82.0,2025-05-09
IMMORENTE INVEST,90.2,90.0,-0.0022,485617.48,5393.0,2025-05-09
INVOLYS,98.0,97.99,-0.0001,967.98,10.0,2025-05-09
ITISSALAT AL-MAGHRIB,113.0,113.8,0.0070999999999999995,5437892.8,48004.0,2025-05-09
JET CONTRACTORS,2120.0,2164.0,0.0208,6890444.0,3224.0,2025-05-09
LABEL VIE,4600.0,4729.0,0.027999999999999997,41573537.0,8851.0,2025-05-09
LafargeHolcim Maroc,1945.0,1960.0,0.0077,20113565.0,10292.0,2025-05-09
MAGHREBAIL,972.0,970.0,-0.0021,1940.0,2.0,2025-05-09
MED PAPER,22.86,22.82,-0.0017000000000000001,75268.71,3313.0,2025-05-09
MICRODATA,835.0,850.0,0.018000000000000002,796581.8,956.0,2025-05-09
MUTANDIS SCA,297.1,297.35,0.0008,3863674.8,92212880.0,2025-05-09
PROMOPHARM S.A.,1024.0,1080.0,0.0547,118800.0,110.0,2025-05-09
REALISATIONS MECANIQUES,478.0,470.0,-0.0167,96944.0,206.0,2025-05-09
REBAB COMPANY,86.0,86.0,0.0,172.0,2.0,2025-05-09
RESIDENCES DAR SAADA,96.89,95.0,-0.0195,11748000.74,121833.0,2025-05-09
RISMA,302.1,300.3,-0.006,2712079.05,8969.0,2025-05-09
S.M MONETIQUE,617.0,621.0,0.006500000000000001,167203.0,271.0,2025-05-09
SANLAM MAROC,2020.0,2011.0,-0.0045000000000000005,14393.0,7.0,2025-05-09
SMI,2375.0,2397.0,0.009300000000000001,234390.0,100.0,2025-05-09
SNEP SOCIETE DES BOISSONS DU,687.0,690.0,0.0044,180693.40347,263.0,2025-05-09
SODEP-Marsa Maroc,735.5,747.0,0.015600000000000001,7702069.3,10393.0,2025-05-09
SONASID,2161.0,2198.0,0.0171,1118079.0,511.0,2025-05-09
SOTHEMA,1251.0,1302.0,0.0408,17357849.0,13357.0,2025-05-09
STOKVIS NORD AFRIQUE,54.5,56.0,0.0275,1398332.69,25062.0,2025-05-09
STROC INDUSTRIE,54.87,57.45,0.047,5176.51,90.0,2025-05-09
TAQA MOROCCO,2488.0,2540.0,0.0209,18650880.0,7357.0,2025-05-09
TGCC S.A,735.9,770.0,0.0463,63881172.3,84148.0,2025-05-09
TOTALENERGIES MARKETING,1941.0,1969.0,,1027810.0,522.0,2025-05-09
