Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1334.0,1310.0,-0.018000000000000002,173000.0,132.0,2025-04-02
AFRIC INDUSTRIES SA,334.95,332.0,-0.0088,71621.95,220.0,2025-04-02
AFRIQUIA GAZ,4305.0,4305.0,0.0,809967.0,183.0,2025-04-02
AKDITAL,1270.0,1270.0,0.0,8650448.0,6825.0,2025-04-02
ALLIANCES,555.0,554.9,-0.0002,12121156.2,21684.0,2025-04-02
ALUMINIUM DU MAROC,1780.0,1782.0,0.0011,10547.0,6.0,2025-04-02
ARADEI CAPITAL,484.0,485.0,0.0021,419958.0,869.0,2025-04-02
ATLANTASANAD,139.0,138.0,-0.0072,707865.95,5114.0,2025-04-02
ATTIJARIWAFA BANK,699.8,690.0,-0.013999999999999999,18816021.3,27191.0,2025-04-02
AUTO HALL,75.0,74.89,-0.0015,213329.9,2868.0,2025-04-02
BANK OF AFRICA,195.9,200.9,0.0255,263415.6,1306.0,2025-04-02
BCP,283.35,280.1,-0.0115,1723032.2,6129.0,2025-04-02
BMCI,600.0,623.7,0.0395,408885.6,655.0,2025-04-02
CARTIER SAADA,33.0,34.0,0.030299999999999997,18239.37,539.0,2025-04-02
CDM,1175.0,1141.0,-0.028900000000000002,1281046.0,1137.0,2025-04-02
CFG BANK,225.0,224.0,-0.0044,879291.2,3921.0,2025-04-02
CIH,410.0,427.0,0.0415,39326.0,92.0,2025-04-02
CIMENTS DU MAROC,1940.0,1932.0,-0.0040999999999999995,199984.0,104.0,2025-04-02
COLORADO,62.89,63.0,0.0017000000000000001,8551.92,135.0,2025-04-02
COSUMAR,226.0,227.0,0.0044,2423964.1,10604.0,2025-04-02
CTM,1106.0,995.5,-0.0999,455939.0,458.0,2025-04-02
DELTA HOLDING,82.0,90.0,0.09759999999999999,5404360.72,61203.0,2025-04-02
DISTY TECHNOLOGIES,317.9,317.0,-0.0028000000000000004,829131.35,2644.0,2025-04-02
DISWAY,799.8,780.0,-0.0248,1897525.3,2432.0,2025-04-02
DOUJA PROM ADDOHA,45.58,44.15,-0.031400000000000004,26298013.73,593881.0,2025-04-02
ENNAKL,35.1,34.99,-0.0031,232395.09,6628.0,2025-04-02
EQDOM,1110.0,1110.0,0.0,16650.0,15.0,2025-04-02
FENIE BROSSETTE,279.0,283.0,0.0143,2612643.8,9180.0,2025-04-02
HPS,620.0,615.0,-0.008100000000000001,5107147.7,8407.0,2025-04-02
IB MAROC.COM,40.5,40.49,-0.0002,14954.04,373.0,2025-04-02
IMMORENTE INVEST,91.9,91.98,0.0009,202079.83,2230.0,2025-04-02
INVOLYS,98.0,99.8,0.0184,999.6,10.0,2025-04-02
ITISSALAT AL-MAGHRIB,122.5,120.0,-0.0204,66472449.1,548088.0,2025-04-02
JET CONTRACTORS,2400.0,2360.0,-0.0167,12732319.0,5371.0,2025-04-02
LABEL VIE,4429.0,4540.0,0.025099999999999997,1178182.0,261.0,2025-04-02
LESIEUR CRISTAL,290.0,285.0,-0.0172,11115.0,39.0,2025-04-02
LafargeHolcim Maroc,1903.0,1920.0,0.0089,3874418.0,2018.0,2025-04-02
M2M Group,571.0,570.0,-0.0018,123928.0,217.0,2025-04-02
MAGHREB OXYGENE,453.0,464.9,0.0263,3725.15,8.0,2025-04-02
MANAGEM,5020.0,5170.0,0.029900000000000003,16936019.0,3291.0,2025-04-02
MAROC LEASING,372.0,373.8,0.0048,1121.4,3.0,2025-04-02
MED PAPER,23.49,23.5,0.0004,637766.78,26548.0,2025-04-02
MICRODATA,824.0,824.0,0.0,33100.0,40.0,2025-04-02
MINIERE TOUISSIT,1950.0,1850.0,-0.0513,13991573.0,7557.0,2025-04-02
MUTANDIS SCA,310.0,310.0,0.0,2777122.65,8946.0,2025-04-02
OULMES,1250.0,1223.0,-0.0216,4892.0,4.0,2025-04-02
PROMOPHARM S.A.,970.0,1000.0,0.030899999999999997,5000.0,5.0,2025-04-02
REALISATIONS MECANIQUES,416.0,420.0,0.0096,82858.5,201.0,2025-04-02
RESIDENCES DAR SAADA,115.0,115.0,0.0,18442160.1,161565.0,2025-04-02
RISMA,300.0,301.0,0.0033,544234.7,1812.0,2025-04-02
S.M MONETIQUE,428.0,470.75,0.0999,2293600.05,4978.0,2025-04-02
SALAFIN,675.0,696.0,0.0311,437657.5,634.0,2025-04-02
SMI,2390.0,2500.0,0.046,3093207.0,1234.0,2025-04-02
SNEP,616.1,644.0,0.0453,257238.5,399.0,2025-04-02
SOCIETE DES BOISSONS DU M,2100.0,2107.0,0.0033,105794.0,49.0,2025-04-02
SODEP-Marsa Maroc,750.0,750.0,0.0,25239201.2,33178.0,2025-04-02
SONASID,1900.0,1921.0,0.0111,2631625.0,1372.0,2025-04-02
SOTHEMA,1139.0,1130.0,-0.0079,73749.0,65.0,2025-04-02
STOKVIS NORD AFRIQUE,51.3,56.42,0.0998,10408318.9,186255.0,2025-04-02
STROC INDUSTRIE,62.0,65.0,0.0484,637502.35,9960.0,2025-04-02
TAQA MOROCCO,2310.0,2130.0,-0.0779,41517338.0,19506.0,2025-04-02
TGCC S.A,700.0,706.0,0.0086,14575802.6,20582.0,2025-04-02
TOTALENERGIES MARKETING,1849.0,1820.0,-0.015700000000000002,18185059.0,9914.0,2025-04-02
UNIMER WAFA ASSURANCE,5100.0,5100.0,0.0,10200.0,2.0,2025-04-02
