Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1301.0,1380.0,0.060700000000000004,81782.0,60.0,2025-07-10
AFRIC INDUSTRIES SA,340.0,340.0,0.0,291679.6,865.0,2025-07-10
AFRIQUIA GAZ,4300.0,4330.0,0.006999999999999999,36670491.0,8528.0,2025-07-10
AKDITAL,1465.0,1454.0,-0.0075,33190083.0,22799.0,2025-07-10
ALLIANCES,496.4,493.1,-0.0066,6861544.05,13906.0,2025-07-10
ALUMINIUM DU MAROC,1959.0,1965.0,0.0031,1027318.0,525.0,2025-07-10
ARADEI CAPITAL,461.0,467.0,0.013000000000000001,36587755.75,78666.0,2025-07-10
ATLANTASANAD,144.0,142.0,-0.0139,498254.9,3507.0,2025-07-10
ATTIJARIWAFA BANK,699.8,700.0,0.0003,46475505.1,66429.0,2025-07-10
AUTO HALL,80.0,80.0,0.0,192349.0,2421.0,2025-07-10
BANK OF AFRICA,261.0,267.5,0.024900000000000002,828150.05,3123.0,2025-07-10
BMCI,598.0,575.0,-0.0385,1639688.1,2816.0,2025-07-10
CARTIER SAADA,40.2,41.03,0.0206,950814.06,22684.0,2025-07-10
CDM,1099.0,1095.0,-0.0036,2184334.0,2038.0,2025-07-10
CFG BANK,228.5,227.5,-0.0044,2287838.0,10054.0,2025-07-10
CIH,404.0,403.2,-0.002,1188497.05,2939.0,2025-07-10
CIMENTS DU MAROC,2100.0,2056.0,-0.021,9844319.0,4769.0,2025-07-10
CMGP GROUP,350.0,356.0,0.0171,80893506.95,230356.0,2025-07-10
COLORADO,61.5,62.59,0.0177,289957.71,4686.0,2025-07-10
COSUMAR,260.85,255.2,-0.0217,9028039.8,35002.0,2025-07-10
CTM,966.9,961.9,-0.0052,249686.3,265.0,2025-07-10
DELTA HOLDING,79.05,80.81,0.0223,3089536.16,37966.0,2025-07-10
DISTY TECHNOLOGIES,355.2,348.0,-0.0203,306544.1,894.0,2025-07-10
DISWAY,733.0,733.1,0.0001,54813.0,73.0,2025-07-10
DOUJA PROM ADDOHA,35.92,35.9,-0.0006,6011377.73,167631.0,2025-07-10
ENNAKL,33.19,33.19,0.0,88198.23,2672.0,2025-07-10
FENIE BROSSETTE,450.0,459.9,0.022000000000000002,993256.35,2176.0,2025-07-10
HPS,608.0,593.0,-0.024700000000000003,255535.3,430.0,2025-07-10
IB MAROC.COM,63.99,70.38,0.0999,410861.38,5885.0,2025-07-10
IMMORENTE INVEST,85.0,86.35,0.0159,246071.13,2837.0,2025-07-10
INVOLYS,150.65,165.7,0.0999,2573393.6,17280.0,2025-07-10
ITISSALAT AL-MAGHRIB,118.0,117.5,-0.0042,10146040.85,86516.0,2025-07-10
JET CONTRACTORS,2040.0,2040.0,0.0,5428040.0,2667.0,2025-07-10
LABEL VIE,4694.0,4685.0,-0.0019,19169470.0,4167.0,2025-07-10
LESIEUR CRISTAL,277.25,284.95,0.0278,11394.3,40.0,2025-07-10
LafargeHolcim Maroc,1955.0,1950.0,-0.0026,35261396.0,18084.0,2025-07-10
MAGHREB OXYGENE,418.0,430.0,0.0287,6929.15,16.0,2025-07-10
MAGHREBAIL,950.0,975.0,0.0263,975.0,1.0,2025-07-10
MED PAPER,27.4,28.0,0.0219,2124376.05,73160.0,2025-07-10
MICRODATA,950.0,969.0,0.02,224853.3,241.0,2025-07-10
MINIERE TOUISSIT,2370.0,2350.0,-0.0084,1109642.0,467.0,2025-07-10
MUTANDIS SCA,295.05,295.0,-0.0002,1651322.25,5563.0,2025-07-10
OULMES,1200.0,1200.0,0.0,2400.0,2.0,2025-07-10
REALISATIONS MECANIQUES,569.9,567.8,-0.0037,493397.6,903.0,2025-07-10
RESIDENCES DAR SAADA,128.5,130.2,0.0132,9305357.2,71572.0,2025-07-10
RISMA,354.0,355.5,0.0042,954027.8,2684.0,2025-07-10
S.M MONETIQUE,636.0,629.9,-0.0096,224311.7,359.0,2025-07-10
SALAFIN,600.0,580.0,-0.0333,1063540.0,1833.0,2025-07-10
SMI,2389.0,2384.0,-0.0021,512753.0,217.0,2025-07-10
SNEP,676.0,680.0,0.0059,1431040.7,2135.0,2025-07-10
SOTHEMA,1589.0,1660.0,0.0447,20349805.0,12471.0,2025-07-10
STOKVIS NORD AFRIQUE,69.2,67.1,-0.030299999999999997,3617229.85,53252.0,2025-07-10
TAQA,2887.0,2.0,-0.0024,716.0,2958.0,2025-07-10
TGCC S.A,900.0,944.9,,54367866.9,58.0,2025-07-10
TOTALENERGIES MARKETING,1752.0,1760.0,0.0046,482023.0,277.0,2025-07-10
WAFA ASSURANCE,5385.0,5385.0,,48465.0,9.0,2025-07-10
ZELLIDJA S.A,264.95,280.8,,2246.4,8.0,2025-07-10
