Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1300.0,1300.0,0.0,35100.0,27.0,2025-04-15
AFRIC INDUSTRIES SA,325.0,325.0,0.0,35303.0,108.0,2025-04-15
AFRIQUIA GAZ,4100.0,4150.0,0.012199999999999999,24900.0,6.0,2025-04-15
AKDITAL,1281.0,1327.0,0.0359,31566250.0,23986.0,2025-04-15
ALLIANCES,465.5,510.0,0.0956,40506269.55,80780.0,2025-04-15
ALUMINIUM DU MAROC,1767.0,1765.0,-0.0011,33553.0,19.0,2025-04-15
ARADEI CAPITAL,475.0,475.1,0.0002,241427.85,508.0,2025-04-15
ATLANTASANAD,129.7,129.0,-0.0054,6339106.1,48781.0,2025-04-15
ATTIJARIWAFA BANK,648.0,664.0,0.024700000000000003,28721057.9,43581.0,2025-04-15
AUTO HALL,76.9,77.0,0.0013,1220370.84,15826.0,2025-04-15
BANK OF AFRICA,185.0,187.2,0.011899999999999999,4905128.1,26368.0,2025-04-15
BCP,270.0,270.0,0.0,25358610.7,93904.0,2025-04-15
BMCI,516.9,567.0,0.0969,513467.1,936.0,2025-04-15
CARTIER SAADA,32.11,33.0,0.0277,15770.1,483.0,2025-04-15
CDM,1060.0,1085.0,0.0236,8588790.0,7925.0,2025-04-15
CIH,416.75,410.75,-0.0144,125976.25,308.0,2025-04-15
CIMENTS DU MAROC,1849.0,1861.0,0.006500000000000001,571973.0,308.0,2025-04-15
CMGP GROUP,303.1,326.0,0.0756,17035567.45,54156.0,2025-04-15
COLORADO,59.49,61.9,0.0405,218292.4,3678.0,2025-04-15
COSUMAR,214.95,218.0,0.014199999999999999,1370573.55,6343.0,2025-04-15
CTM,915.0,962.8,0.052199999999999996,216780.1,235.0,2025-04-15
DELTA HOLDING,75.0,78.0,0.04,2460832.3,31559.0,2025-04-15
DISTY TECHNOLOGIES,311.9,319.0,0.022799999999999997,115278.2,367.0,2025-04-15
DISWAY,775.0,784.0,0.0116,19361.0,25.0,2025-04-15
DOUJA PROM ADDOHA,39.25,41.84,0.066,35849996.43,875763.0,2025-04-15
ENNAKL,33.99,33.8,-0.005600000000000001,47664.45,1409.0,2025-04-15
EQDOM,1041.0,1045.0,0.0038,73850.0,70.0,2025-04-15
FENIE BROSSETTE,247.9,260.0,0.048799999999999996,851452.55,3301.0,2025-04-15
HPS,586.9,587.0,0.0002,2308765.5,3974.0,2025-04-15
IB MAROC.COM,39.39,37.61,-0.0452,712.27,19.0,2025-04-15
IMMORENTE INVEST,90.0,90.2,0.0022,170160.7,1886.0,2025-04-15
INVOLYS,97.5,98.0,0.0051,16856.0,172.0,2025-04-15
ITISSALAT AL-MAGHRIB,111.8,114.0,0.0197,38712137.4,340971.0,2025-04-15
JET CONTRACTORS,2080.0,2100.0,0.0096,17943833.0,8500.0,2025-04-15
LABEL VIE,4070.0,4075.0,0.0012,1463075.0,359.0,2025-04-15
LESIEUR CRISTAL,280.0,280.05,0.0002,560.1,2.0,2025-04-15
LafargeHolcim Maroc,1800.0,1890.0,0.05,31584066.0,16746.0,2025-04-15
M2M Group,520.0,504.0,-0.0308,39846.0,79.0,2025-04-15
MAGHREBAIL,930.0,975.0,0.0484,9750.0,10.0,2025-04-15
MANAGEM,4951.0,5096.0,0.029300000000000003,931786.0,187.0,2025-04-15
MED PAPER,21.4,21.81,0.0192,53427.48,2475.0,2025-04-15
MICRODATA,820.0,849.9,0.0365,255638.7,307.0,2025-04-15
MINIERE TOUISSIT,1785.0,1860.0,0.042,131409.0,73.0,2025-04-15
MUTANDIS SCA,295.0,301.5,0.022000000000000002,2878631.0,9636.0,2025-04-15
OULMES,1218.0,1223.0,0.0040999999999999995,1223.0,1.0,2025-04-15
PROMOPHARM S.A.,940.0,942.0,0.0021,81954.0,87.0,2025-04-15
REALISATIONS MECANIQUES,410.0,416.9,0.0168,133152.45,318.0,2025-04-15
RESIDENCES DAR SAADA,105.0,110.5,0.0524,9978346.05,91569.0,2025-04-15
RISMA,280.0,297.95,0.0641,74021.8,262.0,2025-04-15
S.M MONETIQUE,444.8,450.0,0.011699999999999999,638070.8,1430.0,2025-04-15
SALAFIN,660.0,689.9,0.0453,1034850.0,1500.0,2025-04-15
SANLAM MAROC,2000.0,1950.0,-0.025,48900.0,25.0,2025-04-15
SMI,2384.0,2390.0,0.0025,2142170.0,897.0,2025-04-15
SNEP,628.0,653.0,0.0398,1266255.4,1950.0,2025-04-15
SOCIETE DES BOISSONS DU M,2000.0,2000.0,0.0,161846.0,80.0,2025-04-15
SODEP-Marsa Maroc,695.0,720.0,0.036000000000000004,149161130.1,208475.0,2025-04-15
SONASID,1920.0,2093.0,0.0901,20242177.0,9871.0,2025-04-15
SOTHEMA,1060.0,1100.0,0.0377,3571158.0,3330.0,2025-04-15
STOKVIS NORD AFRIQUE,54.0,53.05,-0.0176,977582.68,18251.0,2025-04-15
STROC INDUSTRIE,56.0,56.0,0.0,5190.7,92.0,2025-04-15
TAQA MOROCCO,1954.0,2100.0,,41436.0,19759.0,2025-04-15
TOTALENERGIES MARKETING,1700.0,1751.0,0.03,11894944.0,6795.0,2025-04-15
WAFA ASSURANCE,4505.0,4900.0,0.0877,1522988.0,313.0,2025-04-15
