Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1101.0,1080.0,-0.0191,91011.0,84.0,2025-01-02
AFRIC INDUSTRIES SA,303.95,300.0,-0.013000000000000001,17826.4,59.0,2025-01-02
AKDITAL,1052.0,1100.0,0.045599999999999995,23329279.0,21386.0,2025-01-02
ALLIANCES,480.0,520.0,0.0833,50355121.75,99070.0,2025-01-02
ALUMINIUM DU MAROC,1442.0,1444.0,0.0014000000000000002,85811.0,60.0,2025-01-02
ARADEI CAPITAL,479.95,484.9,0.0103,322658.5,672.0,2025-01-02
ATLANTASANAD,127.5,125.3,-0.0173,156138.7,1244.0,2025-01-02
ATTIJARIWAFA BANK,569.0,583.0,0.0246,57277998.6,98594.0,2025-01-02
AUTO HALL,66.0,64.21,-0.0271,1207516.01,18768.0,2025-01-02
BANK OF AFRICA,205.0,204.0,-0.0049,420419.5,2051.0,2025-01-02
BCP,275.0,280.0,0.0182,209549907.6,737819.0,2025-01-02
BMCI,580.0,595.0,0.0259,11550.4,20.0,2025-01-02
CARTIER SAADA,35.0,35.0,0.0,103385.69,3026.0,2025-01-02
CDM,930.0,950.0,0.0215,7680628.4,8105.0,2025-01-02
CFG BANK,222.0,226.1,0.018500000000000003,11959005.15,53553.0,2025-01-02
CIH,395.0,395.0,0.0,2751815.05,6891.0,2025-01-02
CIMENTS DU MAROC,1880.0,1886.0,0.0032,6135840.0,3255.0,2025-01-02
CMGP GROUP,290.0,305.5,0.053399999999999996,136930096.5,452140.0,2025-01-02
COLORADO,56.0,58.85,0.0509,212783.78,3733.0,2025-01-02
COSUMAR,190.0,187.0,-0.0158,264059.7,1411.0,2025-01-02
CTM,1097.0,1206.0,0.09939999999999999,2058642.0,1707.0,2025-01-02
DELTA HOLDING,57.0,58.0,0.0175,1253104.99,21274.0,2025-01-02
DISTY TECHNOLOGIES,259.5,269.9,0.0401,2418983.8,9028.0,2025-01-02
DISWAY,638.0,631.3,-0.0105,83366.6,131.0,2025-01-02
DOUJA PROM ADDOHA,39.3,42.5,0.0814,110407182.11,2625076.0,2025-01-02
FENIE BROSSETTE,106.45,108.7,0.021099999999999997,10062.3,95.0,2025-01-02
HPS,607.0,630.0,0.0379,21502292.8,34308.0,2025-01-02
IB MAROC.COM,34.92,34.99,0.002,524.85,15.0,2025-01-02
IMMORENTE INVEST,90.0,90.0,0.0,242871.17,2700.0,2025-01-02
INVOLYS,96.23,102.9,0.0693,249872.2,2491.0,2025-01-02
ITISSALAT AL-MAGHRIB,82.01,82.9,0.0109,16220209.72,196308.0,2025-01-02
JET CONTRACTORS,1890.0,2078.0,0.09949999999999999,37708462.0,18530.0,2025-01-02
LABEL VIE,4200.0,4250.0,0.011899999999999999,2323777.0,550.0,2025-01-02
LESIEUR CRISTAL,300.0,290.0,-0.0333,16240.0,56.0,2025-01-02
LafargeHolcim Maroc,1935.0,1968.0,0.0171,13804977.0,7019.0,2025-01-02
M2M Group,529.0,529.0,0.0,24863.0,47.0,2025-01-02
MAGHREB OXYGENE,245.05,240.05,-0.0204,3360.7,14.0,2025-01-02
MANAGEM,2889.0,2833.0,-0.0194,62325.0,22.0,2025-01-02
MAROC LEASING,370.0,392.15,0.0599,1176.45,3.0,2025-01-02
MED PAPER,20.53,21.25,0.0351,107110.81,5100.0,2025-01-02
MICRODATA,605.0,629.0,0.0397,70344.9,112.0,2025-01-02
MINIERE TOUISSIT,1616.0,1620.0,0.0025,160310.0,99.0,2025-01-02
MUTANDIS SCA,304.0,305.0,0.0033,1908764.85,6260.0,2025-01-02
PROMOPHARM S.A.,950.0,999.9,0.0525,14998.5,15.0,2025-01-02
REALISATIONS MECANIQUES,400.0,396.1,-0.0097,91009.2,225.0,2025-01-02
RESIDENCES DAR SAADA,75.2,78.69,0.0464,17477778.51,224212.0,2025-01-02
RISMA,224.05,224.5,0.002,746104.6,3303.0,2025-01-02
S.M MONETIQUE,235.0,248.5,0.0574,76450.05,311.0,2025-01-02
SALAFIN,548.0,584.9,0.0673,29632.7,53.0,2025-01-02
SANLAM MAROC,1829.0,1756.0,-0.039900000000000005,21282.0,12.0,2025-01-02
SMI,1971.0,1958.0,-0.0066,602335.0,308.0,2025-01-02
SNEP,595.0,640.0,0.0756,4545822.3,7185.0,2025-01-02
SOCIETE DES BOISSONS DU M,2360.0,2360.0,0.0,4720.0,2.0,2025-01-02
SODEP-Marsa Maroc,536.0,559.9,0.0446,47842541.6,86446.0,2025-01-02
SONASID,983.9,1050.0,0.0672,3502158.2,3408.0,2025-01-02
SOTHEMA,925.0,943.0,0.0195,568923.4,615.0,2025-01-02
STOKVIS NORD AFRIQUE,16.37,15.92,-0.0275,29420.94,1828.0,2025-01-02
STROC INDUSTRIE,42.05,43.4,0.0321,37326.6,851.0,2025-01-02
TAQA MOROCCO,1340.0,1400.0,0.044800000000000006,1169566.0,840.0,2025-01-02
TGCC S.A,476.0,510.0,0.07139999999999999,29187602.75,58341.0,2025-01-02
TOTALENERGIES MARKETING,1500.0,1526.0,0.0173,3052.0,2.0,2025-01-02
UNIMER,170.0,177.0,0.0412,1770.0,10.0,2025-01-02
WAFA ASSURANCE,4460.0,4400.0,-0.013500000000000002,4961431.0,1128.0,2025-01-02
ZELLIDJA S.A,102.0,107.95,0.0583,26987.5,250.0,2025-01-02
