Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1300.0,1305.0,0.0038,5220.0,4.0,2025-05-02
AFRIC INDUSTRIES SA,331.6,334.8,0.0097,14316.4,43.0,2025-05-02
AFRIQUIA GAZ,4100.0,4235.0,0.0329,1579178.0,373.0,2025-05-02
AGMA,6604.0,6994.0,0.0591,6994.0,1.0,2025-05-02
AKDITAL,1449.0,1460.0,0.0076,4701168.0,3215.0,2025-05-02
ALLIANCES,480.0,488.0,0.0167,8699362.7,17801.0,2025-05-02
ALUMINIUM DU MAROC,1823.0,1823.0,0.0,1823.0,1.0,2025-05-02
ARADEI CAPITAL,475.1,480.0,0.0103,104733.5,218.0,2025-05-02
ATLANTASANAD,131.0,135.0,0.0305,3326569.05,24700.0,2025-05-02
ATTIJARIWAFA BANK,660.0,663.0,0.0045000000000000005,16374141.5,24769.0,2025-05-02
AUTO HALL,76.5,77.0,0.006500000000000001,76696.21,1002.0,2025-05-02
BALIMA,216.0,216.0,0.0,648.0,3.0,2025-05-02
BANK OF AFRICA,223.0,226.0,0.013500000000000002,5954317.9,26455.0,2025-05-02
BCP,265.1,266.1,0.0038,8947108.2,33624.0,2025-05-02
BMCI,566.1,566.0,-0.0002,179719.1,318.0,2025-05-02
CDM,1070.0,1080.0,0.009300000000000001,394278.0,367.0,2025-05-02
CFG BANK,229.0,228.9,-0.0004,2551824.25,11156.0,2025-05-02
CIH,402.05,409.0,0.0173,465847.0,1145.0,2025-05-02
CIMENTS DU MAROC,1865.0,1890.0,0.0134,973115.0,516.0,2025-05-02
CMGP GROUP,310.0,316.0,0.0194,3168512.45,10056.0,2025-05-02
COLORADO,59.47,58.51,-0.0161,3300.29,56.0,2025-05-02
COSUMAR,237.0,238.0,0.0042,1725999.8,7271.0,2025-05-02
CTM,909.0,900.0,-0.009899999999999999,1167681.8,1294.0,2025-05-02
DELTA HOLDING,82.5,82.2,-0.0036,345717.82,4222.0,2025-05-02
DISTY TECHNOLOGIES,331.0,333.5,0.0076,22986.5,69.0,2025-05-02
DISWAY,777.0,796.0,0.0245,75403.8,95.0,2025-05-02
DOUJA PROM ADDOHA,38.1,38.48,0.01,1670484.97,43530.0,2025-05-02
ENNAKL,34.6,35.0,0.0116,25835.63,751.0,2025-05-02
EQDOM,1045.0,1060.0,0.0144,11650.0,11.0,2025-05-02
FENIE BROSSETTE,289.8,285.0,-0.0166,1010796.35,3601.0,2025-05-02
HPS,569.0,570.0,0.0018,1745393.6,3055.0,2025-05-02
IB MAROC.COM,39.79,38.06,-0.0435,2987.66,77.0,2025-05-02
IMMORENTE INVEST,90.1,89.9,-0.0022,33239.86,369.0,2025-05-02
INVOLYS,98.98,98.1,-0.0089,7397.36,75.0,2025-05-02
ITISSALAT AL-MAGHRIB,114.45,114.15,-0.0026,4845318.4,42441.0,2025-05-02
JET CONTRACTORS,2150.0,2170.0,0.009300000000000001,2937596.0,1355.0,2025-05-02
LABEL VIE,4298.0,4300.0,0.0005,1062418.0,247.0,2025-05-02
LafargeHolcim Maroc,1900.0,1903.0,0.0016,2773101.0,1459.0,2025-05-02
M2M Group,547.8,521.0,-0.0489,1563.0,3.0,2025-05-02
MAGHREBAIL,972.0,941.0,-0.0319,941.0,1.0,2025-05-02
MANAGEM,5016.0,5100.0,0.0167,3222143.0,632.0,2025-05-02
MED PAPER,22.15,21.71,-0.0199,27089.02,1232.0,2025-05-02
MICRODATA,809.0,824.0,0.018500000000000003,1052644.2,1280.0,2025-05-02
MINIERE TOUISSIT,1837.0,1860.0,0.0125,444437.0,240.0,2025-05-02
MUTANDIS SCA,300.0,304.9,0.0163,1736971.3,5763.0,2025-05-02
REALISATIONS MECANIQUES,475.5,484.95,0.0199,301566.8,640.0,2025-05-02
RESIDENCES DAR SAADA,102.0,102.0,0.0,16419851.0,161402.0,2025-05-02
RISMA,302.0,304.0,0.0066,310455.7,1024.0,2025-05-02
S.M MONETIQUE,639.9,631.0,-0.0139,1137771.0,1797.0,2025-05-02
SALAFIN,680.0,687.0,0.0103,649708.5,983.0,2025-05-02
SANLAM MAROC,2000.0,2150.0,0.075,129000.0,60.0,2025-05-02
SMI,2388.0,2350.0,-0.0159,307550.0,131.0,2025-05-02
SNEP,699.9,698.8,-0.0016,1257665.6,1803.0,2025-05-02
SOCIETE DES BOISSONS DU M,2072.0,2078.0,0.0029,64403.0,31.0,2025-05-02
SODEP-Marsa Maroc,743.0,743.0,0.0,10750615.4,14488.0,2025-05-02
SONASID,2100.0,2100.0,0.0,11384456.0,5377.0,2025-05-02
SOTHEMA,1200.0,1297.0,0.0808,1511829.0,1191.0,2025-05-02
TAQA MOROCCO,2399.0,2400.0,0.0004,4399385.0,1833.0,2025-05-02
TGCC S.A,732.0,733.0,0.0014000000000000002,22206840.6,30310.0,2025-05-02
TOTALENERGIES MARKETING,1873.0,1875.0,0.0011,3542934.0,1892.0,2025-05-02
WAFA ASSURANCE,4899.0,5140.0,0.0492,1285000.0,250.0,2025-05-02
ZELLIDJA S.A,150.0,150.5,0.0033,903.0,6.0,2025-05-02
