Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFRIC INDUSTRIES SA,369.55,350.0,-0.0529,2859862.35,7463.0,2025-07-03
AFRIQUIA GAZ,4423.0,4400.0,-0.0052,1236789.0,287.0,2025-07-03
AKDITAL,1482.0,1450.0,-0.0216,3177664.0,2174.0,2025-07-03
ALLIANCES,490.0,492.0,0.0040999999999999995,6152470.75,12460.0,2025-07-03
ALUMINIUM DU MAROC,1805.0,1979.0,0.0964,962001.0,507.0,2025-07-03
ARADEI CAPITAL,460.0,463.8,0.0083,323122.0,702.0,2025-07-03
ATLANTASANAD,140.75,144.0,0.0231,237606.85,1658.0,2025-07-03
ATTIJARIWAFA BANK,682.0,690.0,0.011699999999999999,18872911.2,27530.0,2025-07-03
AUTO HALL,78.5,80.8,0.029300000000000003,258930.02,3211.0,2025-07-03
BALIMA,229.0,229.0,0.0,1145.0,5.0,2025-07-03
BANK OF AFRICA,267.0,270.1,0.0116,225121.5,834.0,2025-07-03
BCP,306.0,306.55,0.0018,44510773.5,145076.0,2025-07-03
CARTIER SAADA,47.56,42.81,-0.0999,2118505.62,42372.0,2025-07-03
CFG BANK,230.0,226.1,-0.017,2000129.85,8851.0,2025-07-03
CIH,410.0,419.95,0.024300000000000002,218897.55,524.0,2025-07-03
CIMENTS DU MAROC,2100.0,2065.0,-0.0167,16593431.0,8030.0,2025-07-03
CMGP GROUP,316.0,320.0,0.0127,17104472.0,53983.0,2025-07-03
COLORADO,63.13,61.12,-0.0318,376857.52,6136.0,2025-07-03
COSUMAR,242.0,250.75,0.0362,31506697.75,126129.0,2025-07-03
CTM,960.0,950.0,-0.0104,391435.9,409.0,2025-07-03
DELTA HOLDING,82.5,82.8,0.0036,225336.07,2728.0,2025-07-03
DISTY TECHNOLOGIES,375.0,360.0,-0.04,2179194.4,5963.0,2025-07-03
DISWAY,760.0,748.0,-0.0158,177617.1,238.0,2025-07-03
DOUJA PROM ADDOHA,36.01,36.11,0.0028000000000000004,2480414.66,68808.0,2025-07-03
ENNAKL,33.0,33.01,0.0003,165811.46,5029.0,2025-07-03
EQDOM,1260.0,1165.0,-0.0754,29650.0,25.0,2025-07-03
FENIE BROSSETTE,502.0,464.0,-0.0757,11241202.1,22520.0,2025-07-03
HPS,583.9,589.5,0.0096,2228709.3,3798.0,2025-07-03
IB MAROC.COM,95.87,89.0,-0.0717,974716.13,9947.0,2025-07-03
IMMORENTE INVEST,89.25,89.1,-0.0017000000000000001,164955.8,1849.0,2025-07-03
INVOLYS,254.9,229.45,-0.0998,995777.75,3925.0,2025-07-03
ITISSALAT AL-MAGHRIB,113.0,114.0,0.0088,11887658.8,104247.0,2025-07-03
JET CONTRACTORS,1960.0,1998.0,0.0194,1570246.0,798.0,2025-07-03
LABEL VIE,4599.0,4470.0,-0.027999999999999997,1540455.0,342.0,2025-07-03
LESIEUR CRISTAL,285.0,277.25,-0.027200000000000002,207380.5,746.0,2025-07-03
LafargeHolcim Maroc,1930.0,1950.0,0.0104,3099694.0,1590.0,2025-07-03
M2M Group,567.0,531.0,-0.0635,1169003.9,1999.0,2025-07-03
MAGHREB OXYGENE,429.0,418.0,-0.0256,28850.7,69.0,2025-07-03
MANAGEM,5240.0,5275.0,0.0067,6964900.0,1330.0,2025-07-03
MED PAPER,33.61,30.25,-0.1,6478833.34,198116.0,2025-07-03
MUTANDIS SCA,292.7,293.0,0.001,296816.8,1013.0,2025-07-03
OULMES,1225.0,1200.0,-0.0204,4800.0,4.0,2025-07-03
REALISATIONS MECANIQUES,587.0,555.0,-0.0545,903493.8,1601.0,2025-07-03
REBAB COMPANY,85.38,90.5,0.06,2262.5,25.0,2025-07-03
RESIDENCES DAR SAADA,123.75,124.05,0.0024,8420737.55,67976.0,2025-07-03
RISMA,338.8,338.0,-0.0024,187197.0,563.0,2025-07-03
S.M MONETIQUE,701.7,658.0,-0.0623,3024889.7,4260.0,2025-07-03
SMI,2350.0,2392.0,0.0179,184039.0,77.0,2025-07-03
SNEP,708.0,706.9,-0.0016,167971.1,241.0,2025-07-03
SOCIETE DES BOISSONS DU M,2049.0,1945.0,-0.0508,119679.0,60.0,2025-07-03
SODEP-Marsa Maroc,844.0,850.0,0.0070999999999999995,13743470.9,16206.0,2025-07-03
SONASID,2560.0,2535.0,-0.0098,189408.0,75.0,2025-07-03
SOTHEMA,1550.0,1500.0,-0.0323,148799.0,99.0,2025-07-03
STOKVIS NORD AFRIQUE,66.97,67.2,0.0034000000000000002,38076751.97,535623.0,2025-07-03
STROC INDUSTRIE,300.95,270.9,-0.0999,5404095.8,17049.0,2025-07-03
TAQA MOROCCO,2900.0,2900.0,0.0,1132700.0,390.0,2025-07-03
TGCC S.A,894.9,886.1,-0.0098,10060392.8,11339.0,2025-07-03
TOTALENERGIES MARKETING,1790.0,1792.0,0.0011,98288.0,55.0,2025-07-03
UNIMER,164.0,164.0,0.0,492.0,3.0,2025-07-03
WAFA ASSURANCE,5200.0,5390.0,0.0365,1369025.0,254.0,2025-07-03
ZELLIDJA S.A,200.0,211.95,0.059699999999999996,5.0,24.0,2025-07-03
