Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,12278.56,997.51,912.01,1031.02,20231011
Performance journalière,0.0044,0.0055000000000000005,0.0042,0.0028000000000000004,20231011
Performance mensuelle,0.0348,0.0374,0.039900000000000005,0.0231,20231011
Performance annuelle,0.1454,0.1634,0.1329,0.22829999999999998,20231011
