Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,11987.77,973.77,883.43,1008.18,20231027
Performance journalière,-0.0039000000000000003,-0.0054,-0.0039000000000000003,-0.0031,20231027
Performance mensuelle,0.0103,0.0127,0.0074,0.0004,20231027
Performance annuelle,0.1182,0.13570000000000002,0.0974,0.2011,20231027
