Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,11946.92,975.57,883.37,1010.59,20231109
Performance journalière,-0.0012,-0.0003,-0.0013,0.0039000000000000003,20231109
Performance mensuelle,-0.0062,-0.0026,-0.0032,-0.0027,20231109
Performance annuelle,0.1144,0.1378,0.0973,0.2039,20231109
