Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,10477.73,838.23,790.93,853.03,20230418
Performance journalière,0.0,-0.0011,-0.0013,0.0075,20230418
Performance mensuelle,0.0083,0.0074,0.0040999999999999995,-0.0017000000000000001,20230418
Performance annuelle,-0.0226,-0.022400000000000003,-0.0175,0.016200000000000003,20230418
