Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,11885.32,975.88,882.7,995.28,20231208
Performance journalière,0.0049,0.005,0.0079,-0.0021,20231208
Performance mensuelle,0.0088,0.012,0.0165,-0.0001,20231208
Performance annuelle,0.10869999999999999,0.1381,0.0965,0.1857,20231208
