Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,11735.54,953.72,879.56,930.02,20230720
Performance journalière,0.0043,0.0053,0.004699999999999999,0.0018,20230720
Performance mensuelle,0.013500000000000002,0.0116,0.0125,0.0179,20230720
Performance annuelle,0.0947,0.11230000000000001,0.0926,0.10800000000000001,20230720
