Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,11832.89,960.92,892.37,931.04,20230726
Performance journalière,0.005,0.0045000000000000005,0.009300000000000001,0.0027,20230726
Performance mensuelle,0.0219,0.019299999999999998,0.027200000000000002,0.019,20230726
Performance annuelle,0.1038,0.1207,0.1085,0.1092,20230726
