Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,10409.17,836.85,774.98,867.71,20230509
Performance journalière,-0.0011,-0.0017000000000000001,-0.0028000000000000004,0.0021,20230509
Performance mensuelle,-0.011000000000000001,-0.013300000000000001,-0.018600000000000002,0.0026,20230509
Performance annuelle,-0.028999999999999998,-0.024,-0.0373,0.0337,20230509
